日付,店舗,商品,数量,単価,売上
2026-04-06,S022,トマト,26,234,6084
2026-04-20,S022,玉葱,44,113,4972
2026-04-25,S022,レタス,21,211,4431
2026-04-21,S022,ナス,4,125,500
2026-04-07,S022,にんじん,38,148,5624
2026-04-21,S022,キャベツ,49,169,8281
2026-04-22,S022,にんじん,29,134,3886
2026-04-10,S022,レタス,40,216,8640
2026-04-15,S022,じゃがいも,14,103,1442
2026-04-11,S022,トマト,37,280,10360
2026-04-22,S022,トマト,28,275,7700
2026-04-12,S022,玉葱,38,75,2850
2026-04-20,S022,大根,26,118,3068
2026-04-28,S022,トマト,4,253,1012
2026-04-18,S022,キャベツ,1,205,205
2026-04-18,S022,きゅうり,8,88,704
2026-04-28,S022,キャベツ,16,187,2992
2026-04-23,S022,ピーマン,26,130,3380
2026-04-11,S022,ズッキーニ,25,225,5625
2026-04-13,S022,レタス,35,193,6755
2026-04-22,S022,にんじん,31,108,3348
2026-04-07,S022,大根,25,133,3325
2026-04-27,S022,レタス,10,198,1980
2026-04-28,S022,ナス,9,128,1152
2026-04-01,S022,玉葱,42,76,3192
2026-04-05,S022,ズッキーニ,32,242,7744
2026-04-14,S022,にんじん,6,108,648
2026-04-21,S022,レタス,30,230,6900
2026-04-23,S022,ピーマン,28,129,3612
2026-04-06,S022,白菜,33,157,5181
2026-04-18,S022,白菜,25,152,3800
2026-04-08,S022,にんじん,28,138,3864
2026-04-01,S022,ピーマン,32,136,4352
2026-04-08,S022,ズッキーニ,33,217,7161
2026-04-14,S022,大根,37,133,4921
2026-04-02,S022,キャベツ,37,190,7030
2026-04-23,S022,きゅうり,8,107,856
2026-04-16,S022,ズッキーニ,6,209,1254
2026-04-24,S022,ズッキーニ,34,248,8432
2026-04-25,S022,トマト,30,263,7890
2026-04-03,S022,大根,40,115,4600
2026-04-08,S022,白菜,41,177,7257
2026-04-22,S022,ナス,5,163,815
2026-04-21,S022,大根,38,129,4902
2026-04-20,S022,キャベツ,22,194,4268
2026-04-25,S022,キャベツ,31,189,5859
2026-04-17,S022,白菜,37,176,6512
2026-04-11,S022,レタス,23,198,4554
2026-04-10,S022,にんじん,3,144,432
2026-04-20,S022,ズッキーニ,20,246,4920
2026-04-26,S022,ピーマン,17,93,1581
2026-04-21,S022,白菜,38,140,5320
2026-04-19,S022,キャベツ,43,178,7654
2026-04-26,S022,ズッキーニ,40,201,8040
2026-04-10,S022,白菜,6,138,828
2026-04-17,S022,玉葱,18,91,1638
2026-04-05,S022,ピーマン,18,107,1926
2026-04-28,S022,トマト,1,277,277
2026-04-04,S022,ピーマン,12,127,1524
2026-04-24,S022,にんじん,43,128,5504
2026-04-12,S022,にんじん,17,150,2550
2026-04-23,S022,じゃがいも,32,71,2272
2026-04-26,S022,大根,3,131,393
2026-04-03,S022,にんじん,39,109,4251
2026-04-27,S022,白菜,49,156,7644
2026-04-25,S022,レタス,16,222,3552
2026-04-15,S022,ズッキーニ,41,210,8610
2026-04-07,S022,ピーマン,47,112,5264
2026-04-02,S022,ナス,17,168,2856
2026-04-27,S022,玉葱,4,85,340
2026-04-15,S022,レタス,31,199,6169
2026-04-16,S022,ズッキーニ,49,234,11466
2026-04-08,S022,レタス,44,225,9900
2026-04-13,S022,白菜,17,139,2363
2026-04-17,S022,レタス,1,198,198
2026-04-26,S022,白菜,25,173,4325
2026-04-11,S022,大根,44,112,4928
2026-04-04,S022,大根,41,132,5412
2026-04-28,S022,レタス,40,221,8840
2026-04-28,S022,トマト,22,247,5434
2026-04-09,S022,玉葱,17,116,1972
2026-04-19,S022,レタス,30,229,6870
2026-04-22,S022,ズッキーニ,16,246,3936
2026-04-22,S022,ピーマン,50,102,5100
2026-04-17,S022,きゅうり,44,114,5016
2026-04-06,S022,きゅうり,36,70,2520
2026-04-22,S022,キャベツ,5,160,800
2026-04-14,S022,玉葱,34,81,2754
2026-04-22,S022,白菜,23,144,3312
2026-04-24,S022,トマト,17,242,4114
2026-04-02,S022,キャベツ,40,165,6600
2026-04-02,S022,ピーマン,43,103,4429
2026-04-20,S022,ナス,8,165,1320
2026-04-04,S022,玉葱,39,83,3237
2026-04-13,S022,ナス,49,161,7889
2026-04-19,S022,にんじん,8,144,1152
2026-04-06,S022,トマト,19,259,4921
2026-04-22,S022,玉葱,41,104,4264
2026-04-09,S022,レタス,45,222,9990
2026-04-25,S022,きゅうり,17,80,1360
