日付,店舗,商品,数量,単価,売上
2026-04-11,S086,ズッキーニ,16,236,3776
2026-04-09,S086,レタス,32,204,6528
2026-04-14,S086,にんじん,27,111,2997
2026-04-08,S086,きゅうり,45,118,5310
2026-04-19,S086,レタス,1,203,203
2026-04-08,S086,キャベツ,9,207,1863
2026-04-13,S086,玉葱,48,109,5232
2026-04-10,S086,キャベツ,9,183,1647
2026-04-16,S086,大根,29,110,3190
2026-04-07,S086,レタス,34,205,6970
2026-04-02,S086,きゅうり,4,95,380
2026-04-08,S086,キャベツ,26,185,4810
2026-04-08,S086,レタス,1,203,203
2026-04-02,S086,にんじん,47,133,6251
2026-04-21,S086,玉葱,42,115,4830
2026-04-14,S086,トマト,1,269,269
2026-04-18,S086,ピーマン,8,90,720
2026-04-28,S086,じゃがいも,38,62,2356
2026-04-19,S086,玉葱,11,78,858
2026-04-26,S086,ズッキーニ,16,240,3840
2026-04-01,S086,にんじん,24,108,2592
2026-04-01,S086,ピーマン,17,111,1887
2026-04-06,S086,ズッキーニ,13,249,3237
2026-04-15,S086,きゅうり,37,99,3663
2026-04-23,S086,ピーマン,24,104,2496
2026-04-28,S086,玉葱,37,116,4292
2026-04-27,S086,にんじん,26,102,2652
2026-04-02,S086,ピーマン,46,124,5704
2026-04-14,S086,キャベツ,9,189,1701
2026-04-12,S086,白菜,19,172,3268
2026-04-11,S086,トマト,18,270,4860
2026-04-19,S086,にんじん,3,120,360
2026-04-10,S086,ズッキーニ,36,238,8568
2026-04-10,S086,ズッキーニ,19,221,4199
2026-04-08,S086,大根,6,117,702
2026-04-18,S086,キャベツ,41,195,7995
2026-04-04,S086,ズッキーニ,36,238,8568
2026-04-13,S086,きゅうり,41,92,3772
2026-04-17,S086,じゃがいも,19,78,1482
2026-04-25,S086,きゅうり,26,95,2470
2026-04-06,S086,にんじん,39,150,5850
2026-04-22,S086,きゅうり,10,77,770
2026-04-16,S086,ピーマン,32,93,2976
2026-04-11,S086,ズッキーニ,27,224,6048
2026-04-01,S086,じゃがいも,27,66,1782
2026-04-26,S086,レタス,9,199,1791
2026-04-18,S086,レタス,2,208,416
2026-04-01,S086,トマト,29,270,7830
2026-04-05,S086,レタス,26,181,4706
2026-04-05,S086,じゃがいも,23,64,1472
2026-04-12,S086,大根,24,111,2664
2026-04-03,S086,きゅうり,13,113,1469
2026-04-01,S086,玉葱,29,89,2581
2026-04-22,S086,ズッキーニ,41,205,8405
2026-04-14,S086,白菜,7,150,1050
2026-04-14,S086,キャベツ,23,193,4439
2026-04-15,S086,ピーマン,4,113,452
2026-04-05,S086,にんじん,17,119,2023
2026-04-03,S086,じゃがいも,16,97,1552
2026-04-11,S086,トマト,29,266,7714
2026-04-09,S086,キャベツ,46,184,8464
2026-04-09,S086,ズッキーニ,48,223,10704
2026-04-07,S086,玉葱,44,95,4180
2026-04-23,S086,白菜,38,133,5054
2026-04-11,S086,ズッキーニ,30,207,6210
2026-04-19,S086,ズッキーニ,6,248,1488
2026-04-21,S086,大根,41,146,5986
2026-04-18,S086,レタス,28,227,6356
2026-04-10,S086,ズッキーニ,26,237,6162
2026-04-07,S086,レタス,22,204,4488
2026-04-04,S086,大根,16,122,1952
2026-04-11,S086,ズッキーニ,39,231,9009
2026-04-09,S086,ナス,43,155,6665
2026-04-15,S086,レタス,36,180,6480
2026-04-12,S086,ナス,30,123,3690
2026-04-25,S086,にんじん,16,147,2352
2026-04-23,S086,白菜,31,176,5456
2026-04-03,S086,大根,17,125,2125
2026-04-28,S086,キャベツ,42,166,6972
2026-04-19,S086,にんじん,11,101,1111
2026-04-20,S086,きゅうり,28,101,2828
2026-04-08,S086,じゃがいも,13,69,897
2026-04-23,S086,ズッキーニ,39,244,9516
2026-04-16,S086,じゃがいも,44,68,2992
2026-04-07,S086,ピーマン,26,108,2808
2026-04-09,S086,キャベツ,12,195,2340
2026-04-05,S086,きゅうり,16,118,1888
2026-04-06,S086,レタス,30,204,6120
2026-04-20,S086,ピーマン,42,101,4242
2026-04-09,S086,にんじん,29,130,3770
2026-04-08,S086,ピーマン,46,100,4600
2026-04-08,S086,ズッキーニ,35,221,7735
2026-04-21,S086,にんじん,3,108,324
2026-04-08,S086,ナス,12,121,1452
2026-04-19,S086,玉葱,17,119,2023
2026-04-01,S086,玉葱,28,114,3192
2026-04-07,S086,じゃがいも,49,71,3479
2026-04-17,S086,トマト,19,238,4522
2026-04-07,S086,トマト,32,272,8704
2026-04-03,S086,ピーマン,38,123,4674
