日付,店舗,商品,数量,単価,売上
2026-04-10,S038,ナス,45,163,7335
2026-04-14,S038,ナス,19,164,3116
2026-04-20,S038,玉葱,6,81,486
2026-04-03,S038,ナス,2,159,318
2026-04-14,S038,玉葱,32,122,3904
2026-04-25,S038,ピーマン,35,96,3360
2026-04-21,S038,白菜,33,167,5511
2026-04-26,S038,キャベツ,43,178,7654
2026-04-28,S038,レタス,14,194,2716
2026-04-25,S038,白菜,36,154,5544
2026-04-04,S038,じゃがいも,31,67,2077
2026-04-12,S038,白菜,27,171,4617
2026-04-23,S038,ズッキーニ,26,200,5200
2026-04-12,S038,じゃがいも,33,78,2574
2026-04-09,S038,ナス,17,139,2363
2026-04-27,S038,レタス,44,195,8580
2026-04-01,S038,レタス,3,180,540
2026-04-01,S038,にんじん,24,133,3192
2026-04-27,S038,ズッキーニ,39,220,8580
2026-04-11,S038,にんじん,37,127,4699
2026-04-08,S038,大根,26,122,3172
2026-04-20,S038,ナス,26,123,3198
2026-04-26,S038,ピーマン,28,98,2744
2026-04-21,S038,レタス,47,191,8977
2026-04-13,S038,きゅうり,34,80,2720
2026-04-14,S038,じゃがいも,7,105,735
2026-04-26,S038,にんじん,33,107,3531
2026-04-21,S038,ピーマン,26,138,3588
2026-04-21,S038,トマト,36,240,8640
2026-04-11,S038,じゃがいも,6,65,390
2026-04-01,S038,レタス,1,220,220
2026-04-25,S038,ピーマン,10,91,910
2026-04-20,S038,ズッキーニ,35,205,7175
2026-04-19,S038,レタス,2,227,454
2026-04-24,S038,にんじん,30,140,4200
2026-04-21,S038,きゅうり,12,85,1020
2026-04-21,S038,じゃがいも,20,72,1440
2026-04-18,S038,じゃがいも,47,109,5123
2026-04-26,S038,レタス,50,196,9800
2026-04-22,S038,キャベツ,18,165,2970
2026-04-05,S038,ナス,2,160,320
2026-04-19,S038,玉葱,8,104,832
2026-04-20,S038,玉葱,7,84,588
2026-04-10,S038,トマト,12,235,2820
2026-04-03,S038,白菜,24,143,3432
2026-04-13,S038,玉葱,32,125,4000
2026-04-01,S038,レタス,5,211,1055
2026-04-21,S038,玉葱,14,118,1652
2026-04-14,S038,レタス,21,220,4620
2026-04-15,S038,にんじん,12,119,1428
2026-04-01,S038,にんじん,43,136,5848
2026-04-21,S038,ピーマン,3,97,291
2026-04-11,S038,きゅうり,31,109,3379
2026-04-20,S038,大根,1,120,120
2026-04-17,S038,ズッキーニ,17,207,3519
2026-04-07,S038,ピーマン,2,124,248
2026-04-01,S038,大根,33,158,5214
2026-04-05,S038,じゃがいも,24,67,1608
2026-04-07,S038,キャベツ,21,168,3528
2026-04-08,S038,玉葱,47,119,5593
2026-04-05,S038,トマト,18,260,4680
2026-04-07,S038,玉葱,23,120,2760
2026-04-18,S038,ナス,19,149,2831
2026-04-24,S038,白菜,28,162,4536
2026-04-13,S038,じゃがいも,17,71,1207
2026-04-07,S038,ナス,46,137,6302
2026-04-13,S038,玉葱,38,125,4750
2026-04-25,S038,ピーマン,20,100,2000
2026-04-26,S038,じゃがいも,47,91,4277
2026-04-14,S038,白菜,28,168,4704
2026-04-24,S038,トマト,21,269,5649
2026-04-04,S038,ピーマン,25,117,2925
2026-04-07,S038,ピーマン,23,113,2599
2026-04-21,S038,玉葱,29,85,2465
2026-04-02,S038,大根,17,147,2499
2026-04-14,S038,トマト,39,271,10569
2026-04-17,S038,きゅうり,26,71,1846
2026-04-04,S038,にんじん,21,127,2667
2026-04-26,S038,にんじん,23,115,2645
2026-04-03,S038,じゃがいも,43,83,3569
2026-04-12,S038,にんじん,50,120,6000
2026-04-04,S038,キャベツ,21,204,4284
2026-04-01,S038,ズッキーニ,22,213,4686
2026-04-15,S038,ピーマン,21,104,2184
2026-04-18,S038,玉葱,25,93,2325
2026-04-20,S038,じゃがいも,34,73,2482
2026-04-04,S038,大根,18,155,2790
2026-04-20,S038,ナス,5,156,780
2026-04-21,S038,レタス,44,228,10032
2026-04-14,S038,きゅうり,21,82,1722
2026-04-07,S038,キャベツ,32,191,6112
2026-04-02,S038,トマト,27,237,6399
2026-04-04,S038,白菜,11,168,1848
2026-04-11,S038,ピーマン,25,105,2625
2026-04-19,S038,キャベツ,19,161,3059
2026-04-21,S038,ピーマン,1,119,119
2026-04-10,S038,にんじん,26,102,2652
2026-04-18,S038,大根,3,131,393
2026-04-21,S038,キャベツ,5,190,950
2026-04-04,S038,レタス,47,199,9353
