日付,店舗,商品,数量,単価,売上
2026-04-24,S008,キャベツ,46,168,7728
2026-04-17,S008,じゃがいも,36,80,2880
2026-04-22,S008,白菜,34,154,5236
2026-04-11,S008,にんじん,30,134,4020
2026-04-11,S008,大根,23,153,3519
2026-04-25,S008,ズッキーニ,44,241,10604
2026-04-26,S008,ズッキーニ,17,239,4063
2026-04-16,S008,じゃがいも,16,77,1232
2026-04-18,S008,トマト,15,249,3735
2026-04-25,S008,トマト,46,243,11178
2026-04-23,S008,ズッキーニ,32,220,7040
2026-04-16,S008,きゅうり,36,120,4320
2026-04-24,S008,トマト,19,237,4503
2026-04-19,S008,ナス,35,144,5040
2026-04-13,S008,きゅうり,50,79,3950
2026-04-10,S008,キャベツ,19,205,3895
2026-04-03,S008,きゅうり,29,111,3219
2026-04-09,S008,ズッキーニ,31,213,6603
2026-04-07,S008,大根,18,145,2610
2026-04-23,S008,トマト,9,236,2124
2026-04-20,S008,ズッキーニ,38,215,8170
2026-04-08,S008,キャベツ,43,193,8299
2026-04-08,S008,ナス,15,123,1845
2026-04-04,S008,レタス,22,225,4950
2026-04-16,S008,玉葱,44,124,5456
2026-04-05,S008,キャベツ,36,170,6120
2026-04-14,S008,ナス,31,150,4650
2026-04-21,S008,じゃがいも,49,78,3822
2026-04-11,S008,トマト,42,233,9786
2026-04-25,S008,玉葱,42,111,4662
2026-04-08,S008,大根,48,156,7488
2026-04-28,S008,キャベツ,12,186,2232
2026-04-27,S008,にんじん,3,125,375
2026-04-26,S008,白菜,12,177,2124
2026-04-28,S008,トマト,3,230,690
2026-04-10,S008,ピーマン,39,96,3744
2026-04-11,S008,トマト,30,271,8130
2026-04-18,S008,大根,32,118,3776
2026-04-28,S008,大根,30,127,3810
2026-04-07,S008,玉葱,22,85,1870
2026-04-24,S008,白菜,42,146,6132
2026-04-23,S008,にんじん,1,147,147
2026-04-11,S008,トマト,37,273,10101
2026-04-25,S008,じゃがいも,12,99,1188
2026-04-28,S008,ナス,26,147,3822
2026-04-17,S008,きゅうり,6,95,570
2026-04-22,S008,玉葱,12,83,996
2026-04-16,S008,きゅうり,16,70,1120
2026-04-09,S008,レタス,16,208,3328
2026-04-25,S008,トマト,22,249,5478
2026-04-19,S008,ズッキーニ,37,200,7400
2026-04-09,S008,ナス,24,164,3936
2026-04-08,S008,キャベツ,43,167,7181
2026-04-15,S008,トマト,11,255,2805
2026-04-22,S008,大根,46,159,7314
2026-04-10,S008,ズッキーニ,8,240,1920
2026-04-10,S008,きゅうり,40,84,3360
2026-04-08,S008,にんじん,31,109,3379
2026-04-15,S008,ズッキーニ,39,223,8697
2026-04-14,S008,ズッキーニ,36,230,8280
2026-04-25,S008,大根,43,123,5289
2026-04-25,S008,じゃがいも,44,108,4752
2026-04-20,S008,玉葱,34,103,3502
2026-04-17,S008,ズッキーニ,24,204,4896
2026-04-19,S008,玉葱,4,110,440
2026-04-17,S008,じゃがいも,37,94,3478
2026-04-05,S008,にんじん,21,133,2793
2026-04-15,S008,玉葱,44,88,3872
2026-04-23,S008,ピーマン,32,95,3040
2026-04-17,S008,白菜,4,159,636
2026-04-05,S008,大根,27,139,3753
2026-04-19,S008,キャベツ,36,189,6804
2026-04-22,S008,トマト,47,231,10857
2026-04-13,S008,トマト,1,277,277
2026-04-07,S008,ピーマン,5,92,460
2026-04-14,S008,きゅうり,45,74,3330
2026-04-18,S008,キャベツ,5,190,950
2026-04-02,S008,トマト,27,241,6507
2026-04-25,S008,にんじん,50,141,7050
2026-04-24,S008,ナス,27,143,3861
2026-04-13,S008,白菜,25,154,3850
2026-04-03,S008,ナス,43,154,6622
2026-04-05,S008,ナス,23,127,2921
2026-04-06,S008,大根,26,143,3718
2026-04-05,S008,ズッキーニ,15,200,3000
2026-04-25,S008,キャベツ,20,189,3780
2026-04-22,S008,ズッキーニ,35,227,7945
2026-04-18,S008,レタス,15,195,2925
2026-04-15,S008,きゅうり,10,87,870
2026-04-07,S008,ズッキーニ,49,207,10143
2026-04-02,S008,ナス,27,159,4293
2026-04-25,S008,キャベツ,16,173,2768
2026-04-03,S008,玉葱,39,77,3003
2026-04-15,S008,ピーマン,44,135,5940
2026-04-28,S008,キャベツ,16,207,3312
2026-04-02,S008,レタス,29,194,5626
2026-04-18,S008,じゃがいも,49,109,5341
2026-04-02,S008,にんじん,33,118,3894
2026-04-08,S008,ズッキーニ,37,220,8140
2026-04-19,S008,ピーマン,50,133,6650
