日付,店舗,商品,数量,単価,売上
2026-04-27,S025,レタス,19,215,4085
2026-04-16,S025,キャベツ,20,197,3940
2026-04-10,S025,白菜,36,177,6372
2026-04-15,S025,じゃがいも,2,110,220
2026-04-01,S025,にんじん,17,119,2023
2026-04-21,S025,ナス,31,127,3937
2026-04-21,S025,ナス,19,146,2774
2026-04-06,S025,白菜,45,171,7695
2026-04-08,S025,キャベツ,8,208,1664
2026-04-09,S025,白菜,5,168,840
2026-04-24,S025,きゅうり,38,100,3800
2026-04-19,S025,レタス,17,220,3740
2026-04-22,S025,白菜,45,137,6165
2026-04-12,S025,大根,47,146,6862
2026-04-01,S025,トマト,11,267,2937
2026-04-02,S025,にんじん,21,129,2709
2026-04-23,S025,にんじん,23,110,2530
2026-04-02,S025,トマト,24,256,6144
2026-04-21,S025,きゅうり,4,88,352
2026-04-10,S025,大根,41,114,4674
2026-04-17,S025,じゃがいも,50,100,5000
2026-04-06,S025,玉葱,39,123,4797
2026-04-06,S025,大根,21,130,2730
2026-04-27,S025,ナス,20,137,2740
2026-04-22,S025,ズッキーニ,45,223,10035
2026-04-04,S025,大根,38,132,5016
2026-04-27,S025,にんじん,1,108,108
2026-04-17,S025,トマト,24,279,6696
2026-04-16,S025,レタス,22,190,4180
2026-04-04,S025,じゃがいも,10,92,920
2026-04-08,S025,じゃがいも,36,99,3564
2026-04-23,S025,大根,35,155,5425
2026-04-18,S025,ズッキーニ,49,207,10143
2026-04-14,S025,白菜,5,137,685
2026-04-27,S025,にんじん,2,130,260
2026-04-12,S025,トマト,45,253,11385
2026-04-05,S025,白菜,39,163,6357
2026-04-25,S025,きゅうり,12,115,1380
2026-04-10,S025,キャベツ,48,167,8016
2026-04-08,S025,にんじん,45,109,4905
2026-04-23,S025,じゃがいも,20,68,1360
2026-04-07,S025,にんじん,6,127,762
2026-04-23,S025,玉葱,5,76,380
2026-04-25,S025,白菜,49,157,7693
2026-04-02,S025,じゃがいも,7,62,434
2026-04-26,S025,ナス,33,157,5181
2026-04-02,S025,白菜,8,146,1168
2026-04-02,S025,玉葱,20,117,2340
2026-04-01,S025,玉葱,8,113,904
2026-04-07,S025,ピーマン,13,101,1313
2026-04-22,S025,きゅうり,2,75,150
2026-04-05,S025,ズッキーニ,18,237,4266
2026-04-12,S025,きゅうり,11,102,1122
2026-04-25,S025,ズッキーニ,40,215,8600
2026-04-17,S025,ピーマン,5,96,480
2026-04-27,S025,ピーマン,49,90,4410
2026-04-17,S025,じゃがいも,46,72,3312
2026-04-10,S025,にんじん,49,134,6566
2026-04-01,S025,ズッキーニ,7,213,1491
2026-04-17,S025,ズッキーニ,31,223,6913
2026-04-23,S025,ピーマン,12,118,1416
2026-04-22,S025,玉葱,12,97,1164
2026-04-13,S025,レタス,14,212,2968
2026-04-08,S025,レタス,8,228,1824
2026-04-11,S025,玉葱,30,82,2460
2026-04-17,S025,にんじん,32,148,4736
2026-04-12,S025,ズッキーニ,19,235,4465
2026-04-24,S025,キャベツ,6,180,1080
2026-04-16,S025,玉葱,25,93,2325
2026-04-15,S025,ピーマン,48,109,5232
2026-04-22,S025,白菜,15,165,2475
2026-04-14,S025,トマト,28,242,6776
2026-04-28,S025,玉葱,31,118,3658
2026-04-12,S025,にんじん,1,143,143
2026-04-16,S025,ナス,7,145,1015
2026-04-15,S025,大根,43,153,6579
2026-04-03,S025,玉葱,10,100,1000
2026-04-13,S025,ズッキーニ,38,206,7828
2026-04-24,S025,にんじん,5,123,615
2026-04-07,S025,きゅうり,13,108,1404
2026-04-28,S025,レタス,8,194,1552
2026-04-27,S025,レタス,47,211,9917
2026-04-09,S025,ズッキーニ,50,237,11850
2026-04-19,S025,トマト,49,280,13720
2026-04-26,S025,ナス,26,142,3692
2026-04-16,S025,ナス,39,145,5655
2026-04-16,S025,大根,18,119,2142
2026-04-25,S025,白菜,7,137,959
2026-04-09,S025,白菜,32,144,4608
2026-04-21,S025,にんじん,2,106,212
2026-04-24,S025,キャベツ,5,191,955
2026-04-22,S025,キャベツ,12,184,2208
2026-04-20,S025,ナス,21,129,2709
2026-04-10,S025,ピーマン,40,96,3840
2026-04-25,S025,玉葱,43,123,5289
2026-04-17,S025,白菜,30,142,4260
2026-04-10,S025,ナス,32,151,4832
2026-04-17,S025,トマト,35,251,8785
2026-04-26,S025,大根,35,111,3885
2026-04-25,S025,キャベツ,28,167,4676
