日付,店舗,商品,数量,単価,売上
2026-04-27,S084,ズッキーニ,5,229,1145
2026-04-24,S084,大根,8,136,1088
2026-04-16,S084,大根,1,134,134
2026-04-21,S084,レタス,42,197,8274
2026-04-22,S084,じゃがいも,44,67,2948
2026-04-11,S084,ナス,34,157,5338
2026-04-28,S084,キャベツ,7,184,1288
2026-04-21,S084,トマト,50,267,13350
2026-04-24,S084,ナス,10,161,1610
2026-04-17,S084,玉葱,22,75,1650
2026-04-07,S084,白菜,50,132,6600
2026-04-04,S084,白菜,4,168,672
2026-04-05,S084,レタス,41,199,8159
2026-04-02,S084,白菜,4,143,572
2026-04-01,S084,大根,41,144,5904
2026-04-02,S084,大根,41,114,4674
2026-04-15,S084,にんじん,26,109,2834
2026-04-17,S084,にんじん,39,126,4914
2026-04-18,S084,にんじん,42,149,6258
2026-04-10,S084,トマト,34,250,8500
2026-04-25,S084,キャベツ,43,161,6923
2026-04-15,S084,にんじん,34,132,4488
2026-04-22,S084,ピーマン,22,126,2772
2026-04-06,S084,ナス,42,149,6258
2026-04-21,S084,トマト,6,234,1404
2026-04-14,S084,大根,1,137,137
2026-04-19,S084,ナス,8,166,1328
2026-04-20,S084,レタス,8,190,1520
2026-04-26,S084,白菜,26,155,4030
2026-04-05,S084,キャベツ,36,162,5832
2026-04-17,S084,にんじん,2,115,230
2026-04-20,S084,玉葱,30,78,2340
2026-04-21,S084,にんじん,27,112,3024
2026-04-22,S084,トマト,18,247,4446
2026-04-07,S084,きゅうり,39,94,3666
2026-04-21,S084,ナス,12,161,1932
2026-04-09,S084,きゅうり,34,113,3842
2026-04-27,S084,白菜,1,135,135
2026-04-06,S084,キャベツ,48,207,9936
2026-04-10,S084,ナス,43,129,5547
2026-04-10,S084,にんじん,43,123,5289
2026-04-07,S084,レタス,39,181,7059
2026-04-19,S084,玉葱,10,89,890
2026-04-15,S084,きゅうり,16,70,1120
2026-04-06,S084,大根,18,146,2628
2026-04-15,S084,レタス,46,183,8418
2026-04-08,S084,ピーマン,25,131,3275
2026-04-25,S084,白菜,1,138,138
2026-04-25,S084,トマト,16,254,4064
2026-04-11,S084,にんじん,49,144,7056
2026-04-10,S084,キャベツ,23,182,4186
2026-04-08,S084,ズッキーニ,49,227,11123
2026-04-09,S084,大根,49,115,5635
2026-04-23,S084,大根,29,160,4640
2026-04-12,S084,トマト,44,231,10164
2026-04-08,S084,レタス,45,197,8865
2026-04-27,S084,大根,35,119,4165
2026-04-04,S084,きゅうり,46,106,4876
2026-04-15,S084,白菜,16,163,2608
2026-04-12,S084,トマト,46,255,11730
2026-04-14,S084,にんじん,13,108,1404
2026-04-08,S084,レタス,3,204,612
2026-04-13,S084,白菜,39,179,6981
2026-04-20,S084,大根,27,128,3456
2026-04-19,S084,玉葱,9,98,882
2026-04-19,S084,トマト,37,261,9657
2026-04-28,S084,ナス,12,128,1536
2026-04-24,S084,キャベツ,17,171,2907
2026-04-20,S084,大根,25,121,3025
2026-04-06,S084,レタス,37,219,8103
2026-04-05,S084,キャベツ,25,186,4650
2026-04-13,S084,玉葱,30,111,3330
2026-04-19,S084,レタス,12,192,2304
2026-04-12,S084,レタス,40,217,8680
2026-04-20,S084,ナス,10,157,1570
2026-04-24,S084,ピーマン,47,125,5875
2026-04-08,S084,じゃがいも,21,108,2268
2026-04-18,S084,ズッキーニ,31,225,6975
2026-04-18,S084,大根,30,155,4650
2026-04-16,S084,白菜,40,141,5640
2026-04-12,S084,レタス,1,199,199
2026-04-04,S084,じゃがいも,17,93,1581
2026-04-06,S084,キャベツ,34,176,5984
2026-04-20,S084,じゃがいも,7,80,560
2026-04-07,S084,ピーマン,34,137,4658
2026-04-07,S084,ピーマン,6,99,594
2026-04-05,S084,レタス,1,181,181
2026-04-01,S084,玉葱,19,94,1786
2026-04-02,S084,ナス,43,164,7052
2026-04-15,S084,レタス,10,219,2190
2026-04-24,S084,ズッキーニ,5,250,1250
2026-04-10,S084,ズッキーニ,42,242,10164
2026-04-08,S084,キャベツ,19,206,3914
2026-04-19,S084,玉葱,14,94,1316
2026-04-04,S084,キャベツ,14,193,2702
2026-04-26,S084,ピーマン,32,110,3520
2026-04-05,S084,ナス,35,150,5250
2026-04-05,S084,キャベツ,38,199,7562
2026-04-18,S084,レタス,42,200,8400
2026-04-27,S084,ナス,25,139,3475
