日付,店舗,商品,数量,単価,売上
2026-04-15,S088,キャベツ,16,186,2976
2026-04-07,S088,キャベツ,40,179,7160
2026-04-26,S088,トマト,10,243,2430
2026-04-17,S088,ナス,27,123,3321
2026-04-06,S088,キャベツ,45,181,8145
2026-04-24,S088,キャベツ,35,199,6965
2026-04-24,S088,大根,15,111,1665
2026-04-20,S088,トマト,48,234,11232
2026-04-07,S088,トマト,43,267,11481
2026-04-01,S088,ピーマン,50,117,5850
2026-04-21,S088,玉葱,39,105,4095
2026-04-20,S088,白菜,37,161,5957
2026-04-05,S088,トマト,22,239,5258
2026-04-18,S088,トマト,8,243,1944
2026-04-12,S088,レタス,40,197,7880
2026-04-17,S088,キャベツ,20,180,3600
2026-04-02,S088,白菜,14,152,2128
2026-04-25,S088,レタス,49,224,10976
2026-04-16,S088,トマト,33,230,7590
2026-04-19,S088,きゅうり,32,110,3520
2026-04-21,S088,じゃがいも,37,76,2812
2026-04-22,S088,キャベツ,22,197,4334
2026-04-27,S088,ナス,49,155,7595
2026-04-02,S088,にんじん,43,127,5461
2026-04-01,S088,にんじん,46,139,6394
2026-04-09,S088,トマト,10,271,2710
2026-04-28,S088,キャベツ,15,165,2475
2026-04-12,S088,大根,39,158,6162
2026-04-05,S088,きゅうり,34,87,2958
2026-04-20,S088,キャベツ,30,172,5160
2026-04-28,S088,トマト,10,232,2320
2026-04-08,S088,玉葱,37,122,4514
2026-04-15,S088,ナス,30,150,4500
2026-04-10,S088,大根,28,139,3892
2026-04-12,S088,ピーマン,24,97,2328
2026-04-22,S088,トマト,5,262,1310
2026-04-14,S088,ズッキーニ,18,243,4374
2026-04-17,S088,ズッキーニ,11,212,2332
2026-04-01,S088,大根,34,158,5372
2026-04-24,S088,にんじん,39,120,4680
2026-04-26,S088,ナス,34,145,4930
2026-04-23,S088,大根,18,116,2088
2026-04-19,S088,レタス,11,195,2145
2026-04-21,S088,じゃがいも,11,87,957
2026-04-01,S088,ズッキーニ,42,223,9366
2026-04-24,S088,大根,25,155,3875
2026-04-20,S088,トマト,11,259,2849
2026-04-14,S088,白菜,19,163,3097
2026-04-07,S088,玉葱,29,87,2523
2026-04-23,S088,キャベツ,25,185,4625
2026-04-06,S088,ピーマン,14,132,1848
2026-04-21,S088,ナス,6,143,858
2026-04-03,S088,大根,49,115,5635
2026-04-15,S088,大根,33,119,3927
2026-04-10,S088,にんじん,25,123,3075
2026-04-27,S088,きゅうり,37,89,3293
2026-04-14,S088,ピーマン,36,127,4572
2026-04-27,S088,キャベツ,27,169,4563
2026-04-08,S088,にんじん,30,146,4380
2026-04-05,S088,じゃがいも,42,90,3780
2026-04-04,S088,白菜,40,162,6480
2026-04-19,S088,キャベツ,10,170,1700
2026-04-08,S088,白菜,44,166,7304
2026-04-02,S088,キャベツ,46,210,9660
2026-04-25,S088,レタス,21,197,4137
2026-04-28,S088,ズッキーニ,35,240,8400
2026-04-21,S088,白菜,4,172,688
2026-04-18,S088,トマト,30,258,7740
2026-04-19,S088,きゅうり,46,86,3956
2026-04-03,S088,ナス,29,146,4234
2026-04-16,S088,きゅうり,21,82,1722
2026-04-19,S088,大根,5,144,720
2026-04-18,S088,ピーマン,44,92,4048
2026-04-27,S088,白菜,48,143,6864
2026-04-15,S088,大根,5,132,660
2026-04-19,S088,玉葱,21,106,2226
2026-04-20,S088,キャベツ,36,197,7092
2026-04-10,S088,きゅうり,33,108,3564
2026-04-25,S088,ズッキーニ,41,224,9184
2026-04-06,S088,レタス,36,193,6948
2026-04-17,S088,トマト,36,262,9432
2026-04-15,S088,レタス,14,213,2982
2026-04-01,S088,にんじん,2,143,286
2026-04-16,S088,レタス,6,189,1134
2026-04-08,S088,ピーマン,26,133,3458
2026-04-04,S088,にんじん,8,140,1120
2026-04-26,S088,ナス,39,121,4719
2026-04-21,S088,きゅうり,48,75,3600
2026-04-18,S088,大根,7,119,833
2026-04-19,S088,ナス,35,153,5355
2026-04-21,S088,レタス,42,230,9660
2026-04-25,S088,玉葱,33,124,4092
2026-04-05,S088,キャベツ,42,191,8022
2026-04-01,S088,レタス,25,225,5625
2026-04-25,S088,ピーマン,3,97,291
2026-04-02,S088,白菜,38,138,5244
2026-04-08,S088,白菜,50,139,6950
2026-04-19,S088,大根,10,134,1340
2026-04-18,S088,ピーマン,15,104,1560
2026-04-09,S088,ズッキーニ,33,242,7986
