日付,店舗,商品,数量,単価,売上
2026-04-27,S100,玉葱,41,109,4469
2026-04-26,S100,じゃがいも,39,103,4017
2026-04-01,S100,ピーマン,15,140,2100
2026-04-26,S100,トマト,9,247,2223
2026-04-21,S100,ナス,10,138,1380
2026-04-01,S100,レタス,28,223,6244
2026-04-06,S100,大根,48,122,5856
2026-04-09,S100,レタス,13,192,2496
2026-04-26,S100,トマト,44,263,11572
2026-04-18,S100,ピーマン,15,105,1575
2026-04-09,S100,じゃがいも,31,83,2573
2026-04-04,S100,ズッキーニ,34,224,7616
2026-04-14,S100,ピーマン,17,136,2312
2026-04-02,S100,大根,28,159,4452
2026-04-26,S100,きゅうり,19,81,1539
2026-04-10,S100,じゃがいも,47,95,4465
2026-04-06,S100,レタス,40,188,7520
2026-04-18,S100,きゅうり,22,71,1562
2026-04-15,S100,トマト,14,251,3514
2026-04-27,S100,キャベツ,37,182,6734
2026-04-06,S100,大根,41,143,5863
2026-04-26,S100,ピーマン,24,128,3072
2026-04-09,S100,白菜,41,130,5330
2026-04-08,S100,ピーマン,28,128,3584
2026-04-28,S100,レタス,19,200,3800
2026-04-07,S100,きゅうり,39,76,2964
2026-04-27,S100,白菜,26,151,3926
2026-04-02,S100,トマト,30,237,7110
2026-04-26,S100,大根,34,122,4148
2026-04-01,S100,キャベツ,49,197,9653
2026-04-26,S100,ピーマン,22,107,2354
2026-04-05,S100,大根,33,139,4587
2026-04-07,S100,トマト,19,277,5263
2026-04-24,S100,ピーマン,42,115,4830
2026-04-22,S100,レタス,34,207,7038
2026-04-14,S100,白菜,38,164,6232
2026-04-20,S100,ピーマン,17,119,2023
2026-04-01,S100,レタス,45,186,8370
2026-04-15,S100,ズッキーニ,42,201,8442
2026-04-28,S100,レタス,38,183,6954
2026-04-03,S100,トマト,40,258,10320
2026-04-03,S100,玉葱,2,123,246
2026-04-07,S100,大根,17,160,2720
2026-04-23,S100,白菜,7,151,1057
2026-04-13,S100,白菜,23,156,3588
2026-04-14,S100,ズッキーニ,21,200,4200
2026-04-21,S100,きゅうり,5,104,520
2026-04-24,S100,大根,28,111,3108
2026-04-22,S100,玉葱,25,106,2650
2026-04-22,S100,トマト,17,266,4522
2026-04-24,S100,ナス,12,133,1596
2026-04-10,S100,ズッキーニ,14,223,3122
2026-04-20,S100,ナス,28,156,4368
2026-04-17,S100,きゅうり,2,87,174
2026-04-11,S100,キャベツ,42,181,7602
2026-04-26,S100,レタス,27,225,6075
2026-04-19,S100,じゃがいも,32,81,2592
2026-04-10,S100,キャベツ,9,205,1845
2026-04-24,S100,トマト,12,280,3360
2026-04-18,S100,レタス,5,210,1050
2026-04-27,S100,ズッキーニ,35,237,8295
2026-04-06,S100,きゅうり,29,77,2233
2026-04-10,S100,キャベツ,9,181,1629
2026-04-02,S100,ナス,16,154,2464
2026-04-11,S100,ズッキーニ,32,227,7264
2026-04-24,S100,にんじん,49,124,6076
2026-04-28,S100,トマト,33,280,9240
2026-04-03,S100,ナス,27,168,4536
2026-04-25,S100,じゃがいも,34,101,3434
2026-04-10,S100,ピーマン,16,138,2208
2026-04-24,S100,レタス,36,183,6588
2026-04-22,S100,レタス,13,200,2600
2026-04-17,S100,きゅうり,15,71,1065
2026-04-24,S100,玉葱,2,124,248
2026-04-03,S100,にんじん,29,135,3915
2026-04-19,S100,レタス,39,201,7839
2026-04-03,S100,ピーマン,42,103,4326
2026-04-01,S100,トマト,42,262,11004
2026-04-28,S100,きゅうり,10,115,1150
2026-04-16,S100,白菜,23,163,3749
2026-04-13,S100,白菜,4,143,572
2026-04-13,S100,きゅうり,27,79,2133
2026-04-02,S100,じゃがいも,48,87,4176
2026-04-07,S100,トマト,20,273,5460
2026-04-10,S100,じゃがいも,41,98,4018
2026-04-09,S100,レタス,33,229,7557
2026-04-20,S100,レタス,48,227,10896
2026-04-23,S100,じゃがいも,15,66,990
2026-04-18,S100,玉葱,44,84,3696
2026-04-07,S100,じゃがいも,24,88,2112
2026-04-22,S100,レタス,6,210,1260
2026-04-23,S100,ズッキーニ,4,228,912
2026-04-08,S100,玉葱,29,94,2726
2026-04-09,S100,きゅうり,30,99,2970
2026-04-14,S100,にんじん,44,126,5544
2026-04-05,S100,レタス,16,205,3280
2026-04-15,S100,大根,21,154,3234
2026-04-02,S100,大根,40,145,5800
2026-04-20,S100,白菜,32,146,4672
2026-04-26,S100,白菜,50,153,7650
