日付,店舗,商品,数量,単価,売上
2026-04-11,S077,大根,21,158,3318
2026-04-27,S077,レタス,6,203,1218
2026-04-21,S077,トマト,29,272,7888
2026-04-08,S077,玉葱,42,96,4032
2026-04-28,S077,レタス,25,195,4875
2026-04-19,S077,白菜,37,141,5217
2026-04-12,S077,きゅうり,8,76,608
2026-04-13,S077,トマト,16,255,4080
2026-04-22,S077,ピーマン,3,132,396
2026-04-05,S077,大根,16,140,2240
2026-04-16,S077,にんじん,30,101,3030
2026-04-28,S077,にんじん,35,138,4830
2026-04-14,S077,ナス,25,146,3650
2026-04-01,S077,きゅうり,16,88,1408
2026-04-06,S077,大根,6,134,804
2026-04-26,S077,トマト,17,234,3978
2026-04-27,S077,ズッキーニ,44,226,9944
2026-04-03,S077,キャベツ,7,199,1393
2026-04-23,S077,白菜,21,170,3570
2026-04-07,S077,きゅうり,35,110,3850
2026-04-10,S077,レタス,17,182,3094
2026-04-12,S077,玉葱,3,87,261
2026-04-22,S077,大根,35,110,3850
2026-04-05,S077,白菜,14,130,1820
2026-04-09,S077,にんじん,32,126,4032
2026-04-07,S077,レタス,9,212,1908
2026-04-28,S077,玉葱,17,115,1955
2026-04-09,S077,ナス,18,149,2682
2026-04-04,S077,大根,49,147,7203
2026-04-08,S077,ピーマン,21,140,2940
2026-04-07,S077,キャベツ,37,186,6882
2026-04-19,S077,キャベツ,27,191,5157
2026-04-13,S077,トマト,45,278,12510
2026-04-28,S077,ナス,39,160,6240
2026-04-23,S077,キャベツ,37,171,6327
2026-04-06,S077,大根,35,158,5530
2026-04-28,S077,トマト,40,262,10480
2026-04-15,S077,トマト,21,278,5838
2026-04-12,S077,玉葱,46,90,4140
2026-04-27,S077,きゅうり,35,117,4095
2026-04-15,S077,にんじん,32,107,3424
2026-04-15,S077,トマト,13,231,3003
2026-04-21,S077,レタス,36,215,7740
2026-04-04,S077,玉葱,49,99,4851
2026-04-27,S077,トマト,50,276,13800
2026-04-25,S077,キャベツ,13,179,2327
2026-04-07,S077,ピーマン,33,138,4554
2026-04-17,S077,玉葱,33,106,3498
2026-04-07,S077,大根,31,138,4278
2026-04-21,S077,ズッキーニ,23,232,5336
2026-04-08,S077,ズッキーニ,15,213,3195
2026-04-13,S077,トマト,49,260,12740
2026-04-15,S077,キャベツ,17,166,2822
2026-04-08,S077,ズッキーニ,1,238,238
2026-04-01,S077,ピーマン,8,112,896
2026-04-07,S077,大根,41,136,5576
2026-04-01,S077,にんじん,35,108,3780
2026-04-13,S077,にんじん,23,116,2668
2026-04-26,S077,にんじん,3,116,348
2026-04-03,S077,ナス,11,134,1474
2026-04-03,S077,ピーマン,3,136,408
2026-04-21,S077,きゅうり,29,99,2871
2026-04-05,S077,キャベツ,18,208,3744
2026-04-09,S077,玉葱,2,78,156
2026-04-23,S077,ズッキーニ,32,244,7808
2026-04-19,S077,ズッキーニ,18,206,3708
2026-04-19,S077,じゃがいも,11,77,847
2026-04-12,S077,じゃがいも,36,101,3636
2026-04-03,S077,キャベツ,40,190,7600
2026-04-23,S077,ピーマン,20,96,1920
2026-04-21,S077,にんじん,10,148,1480
2026-04-09,S077,大根,30,111,3330
2026-04-19,S077,ズッキーニ,48,235,11280
2026-04-16,S077,にんじん,48,124,5952
2026-04-09,S077,ピーマン,27,103,2781
2026-04-06,S077,にんじん,24,105,2520
2026-04-16,S077,トマト,10,241,2410
2026-04-10,S077,キャベツ,17,204,3468
2026-04-21,S077,ナス,14,131,1834
2026-04-14,S077,玉葱,7,109,763
2026-04-27,S077,ピーマン,4,92,368
2026-04-07,S077,トマト,25,263,6575
2026-04-14,S077,玉葱,45,99,4455
2026-04-07,S077,キャベツ,31,160,4960
2026-04-05,S077,大根,26,138,3588
2026-04-23,S077,ナス,11,123,1353
2026-04-05,S077,キャベツ,3,198,594
2026-04-11,S077,じゃがいも,26,86,2236
2026-04-24,S077,にんじん,5,136,680
2026-04-12,S077,じゃがいも,27,94,2538
2026-04-19,S077,キャベツ,1,181,181
2026-04-15,S077,白菜,39,150,5850
2026-04-01,S077,キャベツ,7,191,1337
2026-04-08,S077,にんじん,22,136,2992
2026-04-01,S077,キャベツ,30,173,5190
2026-04-20,S077,白菜,6,142,852
2026-04-25,S077,キャベツ,42,188,7896
2026-04-06,S077,にんじん,6,106,636
2026-04-07,S077,大根,25,146,3650
2026-04-02,S077,ズッキーニ,33,230,7590
