日付,店舗,商品,数量,単価,売上
2026-04-15,S093,トマト,38,231,8778
2026-04-13,S093,にんじん,32,136,4352
2026-04-26,S093,レタス,1,190,190
2026-04-09,S093,にんじん,24,128,3072
2026-04-02,S093,じゃがいも,49,73,3577
2026-04-08,S093,ナス,10,159,1590
2026-04-26,S093,きゅうり,44,108,4752
2026-04-10,S093,きゅうり,12,84,1008
2026-04-28,S093,玉葱,21,115,2415
2026-04-18,S093,にんじん,34,124,4216
2026-04-08,S093,キャベツ,18,161,2898
2026-04-27,S093,にんじん,39,127,4953
2026-04-13,S093,にんじん,45,139,6255
2026-04-20,S093,玉葱,29,85,2465
2026-04-04,S093,白菜,19,140,2660
2026-04-20,S093,にんじん,9,101,909
2026-04-10,S093,玉葱,27,104,2808
2026-04-18,S093,にんじん,8,122,976
2026-04-22,S093,じゃがいも,38,71,2698
2026-04-13,S093,レタス,39,193,7527
2026-04-16,S093,キャベツ,26,174,4524
2026-04-05,S093,きゅうり,49,72,3528
2026-04-07,S093,玉葱,15,112,1680
2026-04-06,S093,大根,3,129,387
2026-04-18,S093,きゅうり,1,81,81
2026-04-05,S093,キャベツ,27,166,4482
2026-04-22,S093,ピーマン,4,96,384
2026-04-19,S093,じゃがいも,42,75,3150
2026-04-07,S093,きゅうり,40,84,3360
2026-04-16,S093,ピーマン,32,95,3040
2026-04-20,S093,キャベツ,1,163,163
2026-04-21,S093,キャベツ,12,205,2460
2026-04-19,S093,ナス,22,147,3234
2026-04-04,S093,レタス,10,191,1910
2026-04-27,S093,きゅうり,25,115,2875
2026-04-23,S093,ナス,18,164,2952
2026-04-16,S093,玉葱,33,122,4026
2026-04-12,S093,きゅうり,39,89,3471
2026-04-01,S093,ズッキーニ,29,237,6873
2026-04-20,S093,にんじん,15,100,1500
2026-04-10,S093,きゅうり,47,83,3901
2026-04-05,S093,ズッキーニ,15,205,3075
2026-04-13,S093,ナス,41,149,6109
2026-04-15,S093,大根,50,114,5700
2026-04-10,S093,きゅうり,25,88,2200
2026-04-15,S093,ズッキーニ,19,215,4085
2026-04-15,S093,キャベツ,48,167,8016
2026-04-20,S093,トマト,49,252,12348
2026-04-07,S093,ナス,40,164,6560
2026-04-04,S093,玉葱,43,103,4429
2026-04-16,S093,レタス,27,225,6075
2026-04-14,S093,きゅうり,4,92,368
2026-04-06,S093,ナス,31,161,4991
2026-04-25,S093,レタス,5,188,940
2026-04-01,S093,ピーマン,11,125,1375
2026-04-03,S093,ズッキーニ,42,220,9240
2026-04-16,S093,大根,4,136,544
2026-04-22,S093,玉葱,47,114,5358
2026-04-02,S093,にんじん,9,115,1035
2026-04-03,S093,ナス,8,145,1160
2026-04-16,S093,ナス,36,163,5868
2026-04-15,S093,キャベツ,25,200,5000
2026-04-27,S093,白菜,41,157,6437
2026-04-07,S093,きゅうり,16,78,1248
2026-04-05,S093,じゃがいも,44,91,4004
2026-04-04,S093,大根,23,147,3381
2026-04-05,S093,玉葱,9,99,891
2026-04-27,S093,ナス,34,166,5644
2026-04-10,S093,ナス,33,143,4719
2026-04-14,S093,じゃがいも,32,65,2080
2026-04-03,S093,トマト,10,268,2680
2026-04-10,S093,じゃがいも,2,62,124
2026-04-01,S093,ズッキーニ,16,229,3664
2026-04-27,S093,きゅうり,50,85,4250
2026-04-19,S093,大根,37,154,5698
2026-04-05,S093,じゃがいも,45,104,4680
2026-04-03,S093,じゃがいも,10,76,760
2026-04-14,S093,きゅうり,39,112,4368
2026-04-21,S093,大根,25,134,3350
2026-04-20,S093,じゃがいも,9,90,810
2026-04-25,S093,大根,46,126,5796
2026-04-04,S093,白菜,43,165,7095
2026-04-07,S093,ナス,32,146,4672
2026-04-11,S093,ピーマン,5,111,555
2026-04-07,S093,大根,9,112,1008
2026-04-04,S093,玉葱,50,92,4600
2026-04-22,S093,キャベツ,25,182,4550
2026-04-06,S093,ズッキーニ,28,225,6300
2026-04-10,S093,にんじん,28,128,3584
2026-04-28,S093,じゃがいも,24,64,1536
2026-04-26,S093,にんじん,32,111,3552
2026-04-09,S093,きゅうり,23,84,1932
2026-04-26,S093,じゃがいも,32,83,2656
2026-04-22,S093,レタス,21,228,4788
2026-04-13,S093,ピーマン,31,116,3596
2026-04-09,S093,大根,29,142,4118
2026-04-10,S093,ピーマン,28,100,2800
2026-04-06,S093,トマト,37,248,9176
2026-04-23,S093,きゅうり,8,71,568
2026-04-10,S093,レタス,41,188,7708
