日付,店舗,商品,数量,単価,売上
2026-04-16,S053,きゅうり,10,90,900
2026-04-27,S053,ズッキーニ,25,235,5875
2026-04-01,S053,ナス,28,161,4508
2026-04-11,S053,レタス,12,200,2400
2026-04-20,S053,キャベツ,42,178,7476
2026-04-11,S053,ピーマン,49,126,6174
2026-04-02,S053,大根,4,156,624
2026-04-23,S053,ズッキーニ,9,231,2079
2026-04-03,S053,玉葱,9,84,756
2026-04-04,S053,大根,11,155,1705
2026-04-08,S053,玉葱,49,98,4802
2026-04-12,S053,きゅうり,6,96,576
2026-04-11,S053,玉葱,32,100,3200
2026-04-18,S053,キャベツ,34,186,6324
2026-04-21,S053,レタス,45,189,8505
2026-04-18,S053,玉葱,14,103,1442
2026-04-06,S053,玉葱,49,91,4459
2026-04-08,S053,じゃがいも,4,101,404
2026-04-22,S053,大根,2,113,226
2026-04-21,S053,ズッキーニ,15,230,3450
2026-04-02,S053,キャベツ,15,208,3120
2026-04-08,S053,にんじん,9,132,1188
2026-04-11,S053,きゅうり,25,118,2950
2026-04-21,S053,ナス,26,121,3146
2026-04-17,S053,トマト,32,231,7392
2026-04-22,S053,ズッキーニ,45,226,10170
2026-04-18,S053,玉葱,3,87,261
2026-04-19,S053,キャベツ,14,174,2436
2026-04-19,S053,白菜,1,152,152
2026-04-23,S053,玉葱,38,98,3724
2026-04-17,S053,にんじん,26,113,2938
2026-04-05,S053,大根,1,150,150
2026-04-24,S053,ピーマン,19,107,2033
2026-04-18,S053,きゅうり,33,94,3102
2026-04-06,S053,じゃがいも,49,98,4802
2026-04-09,S053,きゅうり,13,90,1170
2026-04-09,S053,レタス,8,221,1768
2026-04-10,S053,白菜,2,158,316
2026-04-20,S053,ナス,43,152,6536
2026-04-25,S053,レタス,14,191,2674
2026-04-04,S053,キャベツ,25,166,4150
2026-04-24,S053,じゃがいも,13,108,1404
2026-04-19,S053,ズッキーニ,48,219,10512
2026-04-27,S053,ズッキーニ,44,213,9372
2026-04-19,S053,トマト,24,259,6216
2026-04-02,S053,ナス,41,134,5494
2026-04-19,S053,トマト,14,262,3668
2026-04-01,S053,トマト,1,243,243
2026-04-27,S053,にんじん,22,113,2486
2026-04-16,S053,ズッキーニ,25,246,6150
2026-04-11,S053,白菜,26,168,4368
2026-04-25,S053,にんじん,32,130,4160
2026-04-18,S053,ピーマン,19,140,2660
2026-04-22,S053,じゃがいも,5,99,495
2026-04-04,S053,キャベツ,2,199,398
2026-04-02,S053,キャベツ,18,160,2880
2026-04-10,S053,白菜,25,176,4400
2026-04-19,S053,にんじん,7,103,721
2026-04-12,S053,じゃがいも,42,72,3024
2026-04-14,S053,ズッキーニ,24,204,4896
2026-04-09,S053,レタス,42,181,7602
2026-04-10,S053,キャベツ,8,179,1432
2026-04-05,S053,トマト,30,243,7290
2026-04-04,S053,ナス,48,163,7824
2026-04-26,S053,キャベツ,31,171,5301
2026-04-01,S053,玉葱,6,121,726
2026-04-08,S053,白菜,38,174,6612
2026-04-18,S053,トマト,18,231,4158
2026-04-23,S053,ピーマン,31,94,2914
2026-04-24,S053,ズッキーニ,10,213,2130
2026-04-03,S053,レタス,44,204,8976
2026-04-01,S053,キャベツ,32,187,5984
2026-04-27,S053,白菜,27,141,3807
2026-04-01,S053,ピーマン,3,132,396
2026-04-03,S053,トマト,46,248,11408
2026-04-24,S053,白菜,13,147,1911
2026-04-01,S053,ナス,18,132,2376
2026-04-08,S053,ズッキーニ,29,200,5800
2026-04-21,S053,キャベツ,37,187,6919
2026-04-18,S053,ズッキーニ,32,250,8000
2026-04-08,S053,ズッキーニ,48,203,9744
2026-04-10,S053,きゅうり,6,108,648
2026-04-12,S053,白菜,31,164,5084
2026-04-06,S053,きゅうり,43,93,3999
2026-04-24,S053,大根,35,119,4165
2026-04-11,S053,ズッキーニ,41,222,9102
2026-04-14,S053,にんじん,38,125,4750
2026-04-12,S053,白菜,23,179,4117
2026-04-10,S053,にんじん,44,148,6512
2026-04-16,S053,ナス,35,146,5110
2026-04-12,S053,レタス,6,218,1308
2026-04-09,S053,にんじん,22,122,2684
2026-04-21,S053,白菜,29,178,5162
2026-04-18,S053,ナス,11,122,1342
2026-04-11,S053,大根,41,119,4879
2026-04-20,S053,きゅうり,35,110,3850
2026-04-27,S053,ズッキーニ,11,236,2596
2026-04-05,S053,じゃがいも,45,85,3825
2026-04-03,S053,レタス,8,212,1696
2026-04-18,S053,キャベツ,34,166,5644
