日付,店舗,商品,数量,単価,売上
2026-04-18,S012,白菜,1,153,153
2026-04-07,S012,トマト,37,280,10360
2026-04-10,S012,ズッキーニ,40,215,8600
2026-04-15,S012,きゅうり,38,101,3838
2026-04-25,S012,じゃがいも,47,94,4418
2026-04-25,S012,じゃがいも,10,60,600
2026-04-14,S012,キャベツ,15,194,2910
2026-04-12,S012,ナス,45,120,5400
2026-04-11,S012,キャベツ,49,202,9898
2026-04-13,S012,ズッキーニ,47,219,10293
2026-04-04,S012,じゃがいも,34,75,2550
2026-04-14,S012,白菜,4,139,556
2026-04-23,S012,トマト,6,232,1392
2026-04-08,S012,大根,27,154,4158
2026-04-12,S012,白菜,48,135,6480
2026-04-19,S012,玉葱,33,83,2739
2026-04-21,S012,レタス,5,217,1085
2026-04-19,S012,キャベツ,28,202,5656
2026-04-05,S012,じゃがいも,19,76,1444
2026-04-28,S012,きゅうり,26,114,2964
2026-04-27,S012,ズッキーニ,21,220,4620
2026-04-15,S012,トマト,15,234,3510
2026-04-07,S012,にんじん,50,149,7450
2026-04-19,S012,玉葱,10,81,810
2026-04-06,S012,白菜,30,150,4500
2026-04-14,S012,玉葱,35,97,3395
2026-04-25,S012,じゃがいも,29,79,2291
2026-04-15,S012,トマト,8,235,1880
2026-04-06,S012,ナス,20,165,3300
2026-04-23,S012,ピーマン,3,103,309
2026-04-27,S012,きゅうり,10,75,750
2026-04-23,S012,じゃがいも,23,85,1955
2026-04-17,S012,キャベツ,44,179,7876
2026-04-09,S012,にんじん,2,125,250
2026-04-28,S012,白菜,36,177,6372
2026-04-18,S012,じゃがいも,7,89,623
2026-04-04,S012,にんじん,8,100,800
2026-04-02,S012,じゃがいも,9,72,648
2026-04-27,S012,レタス,24,223,5352
2026-04-21,S012,ナス,6,157,942
2026-04-19,S012,トマト,5,231,1155
2026-04-03,S012,じゃがいも,42,88,3696
2026-04-26,S012,にんじん,6,121,726
2026-04-04,S012,キャベツ,30,163,4890
2026-04-06,S012,ピーマン,28,136,3808
2026-04-13,S012,白菜,2,154,308
2026-04-22,S012,レタス,12,202,2424
2026-04-07,S012,にんじん,18,117,2106
2026-04-15,S012,にんじん,3,139,417
2026-04-20,S012,ピーマン,16,131,2096
2026-04-10,S012,白菜,27,165,4455
2026-04-16,S012,キャベツ,6,177,1062
2026-04-13,S012,にんじん,27,112,3024
2026-04-21,S012,大根,16,150,2400
2026-04-26,S012,大根,2,134,268
2026-04-26,S012,ズッキーニ,23,230,5290
2026-04-18,S012,白菜,23,166,3818
2026-04-17,S012,きゅうり,25,87,2175
2026-04-06,S012,キャベツ,21,198,4158
2026-04-08,S012,キャベツ,50,177,8850
2026-04-02,S012,白菜,34,152,5168
2026-04-25,S012,ピーマン,15,100,1500
2026-04-04,S012,じゃがいも,43,75,3225
2026-04-09,S012,大根,48,113,5424
2026-04-25,S012,じゃがいも,37,84,3108
2026-04-12,S012,にんじん,12,115,1380
2026-04-19,S012,きゅうり,48,114,5472
2026-04-12,S012,ピーマン,2,135,270
2026-04-23,S012,きゅうり,37,106,3922
2026-04-05,S012,ピーマン,13,121,1573
2026-04-18,S012,トマト,12,261,3132
2026-04-02,S012,玉葱,4,89,356
2026-04-20,S012,じゃがいも,2,93,186
2026-04-16,S012,キャベツ,22,199,4378
2026-04-07,S012,にんじん,22,145,3190
2026-04-06,S012,きゅうり,4,71,284
2026-04-05,S012,ピーマン,46,99,4554
2026-04-25,S012,玉葱,34,98,3332
2026-04-03,S012,きゅうり,46,112,5152
2026-04-13,S012,ピーマン,7,111,777
2026-04-10,S012,きゅうり,9,80,720
2026-04-24,S012,レタス,41,211,8651
2026-04-21,S012,きゅうり,12,115,1380
2026-04-18,S012,ズッキーニ,40,250,10000
2026-04-12,S012,じゃがいも,43,97,4171
2026-04-27,S012,にんじん,25,119,2975
2026-04-24,S012,ズッキーニ,19,208,3952
2026-04-06,S012,ズッキーニ,1,244,244
2026-04-19,S012,レタス,50,216,10800
2026-04-02,S012,にんじん,39,120,4680
2026-04-26,S012,ピーマン,15,130,1950
2026-04-19,S012,玉葱,32,84,2688
2026-04-11,S012,ズッキーニ,5,215,1075
2026-04-12,S012,きゅうり,11,110,1210
2026-04-03,S012,ズッキーニ,43,240,10320
2026-04-24,S012,きゅうり,29,70,2030
2026-04-09,S012,じゃがいも,16,104,1664
2026-04-03,S012,きゅうり,17,120,2040
2026-04-04,S012,ズッキーニ,1,203,203
2026-04-13,S012,白菜,47,156,7332
