日付,店舗,商品,数量,単価,売上
2026-04-12,S075,ズッキーニ,26,234,6084
2026-04-13,S075,にんじん,40,122,4880
2026-04-19,S075,玉葱,9,95,855
2026-04-15,S075,じゃがいも,20,99,1980
2026-04-17,S075,ピーマン,37,100,3700
2026-04-11,S075,きゅうり,15,108,1620
2026-04-09,S075,ナス,28,160,4480
2026-04-21,S075,キャベツ,49,188,9212
2026-04-24,S075,トマト,9,267,2403
2026-04-28,S075,ピーマン,2,118,236
2026-04-09,S075,ナス,31,129,3999
2026-04-25,S075,ピーマン,27,117,3159
2026-04-19,S075,トマト,5,278,1390
2026-04-15,S075,ピーマン,40,115,4600
2026-04-16,S075,キャベツ,36,160,5760
2026-04-18,S075,ピーマン,30,109,3270
2026-04-22,S075,ナス,32,136,4352
2026-04-18,S075,きゅうり,44,109,4796
2026-04-28,S075,ピーマン,19,115,2185
2026-04-09,S075,玉葱,33,87,2871
2026-04-26,S075,ピーマン,33,109,3597
2026-04-04,S075,レタス,30,195,5850
2026-04-10,S075,白菜,34,170,5780
2026-04-11,S075,じゃがいも,26,106,2756
2026-04-19,S075,大根,35,116,4060
2026-04-13,S075,トマト,50,267,13350
2026-04-18,S075,キャベツ,17,178,3026
2026-04-11,S075,キャベツ,39,170,6630
2026-04-22,S075,ナス,33,145,4785
2026-04-01,S075,きゅうり,11,77,847
2026-04-27,S075,キャベツ,11,185,2035
2026-04-05,S075,白菜,3,155,465
2026-04-13,S075,トマト,36,268,9648
2026-04-02,S075,キャベツ,35,171,5985
2026-04-09,S075,大根,17,132,2244
2026-04-17,S075,玉葱,50,89,4450
2026-04-01,S075,大根,35,146,5110
2026-04-18,S075,じゃがいも,43,62,2666
2026-04-11,S075,白菜,20,172,3440
2026-04-27,S075,大根,36,125,4500
2026-04-20,S075,ピーマン,48,120,5760
2026-04-09,S075,ズッキーニ,7,235,1645
2026-04-12,S075,レタス,16,180,2880
2026-04-05,S075,白菜,24,130,3120
2026-04-02,S075,キャベツ,14,162,2268
2026-04-22,S075,きゅうり,47,94,4418
2026-04-25,S075,ナス,26,126,3276
2026-04-19,S075,ピーマン,23,131,3013
2026-04-07,S075,キャベツ,23,184,4232
2026-04-10,S075,玉葱,36,91,3276
2026-04-25,S075,ピーマン,13,118,1534
2026-04-18,S075,ナス,19,147,2793
2026-04-15,S075,ピーマン,4,122,488
2026-04-25,S075,白菜,47,131,6157
2026-04-21,S075,玉葱,34,105,3570
2026-04-06,S075,レタス,42,182,7644
2026-04-01,S075,玉葱,41,123,5043
2026-04-07,S075,レタス,24,224,5376
2026-04-04,S075,キャベツ,15,177,2655
2026-04-10,S075,トマト,17,238,4046
2026-04-20,S075,ピーマン,3,115,345
2026-04-16,S075,トマト,43,251,10793
2026-04-14,S075,大根,26,133,3458
2026-04-06,S075,トマト,3,254,762
2026-04-05,S075,にんじん,8,120,960
2026-04-12,S075,ピーマン,39,117,4563
2026-04-28,S075,白菜,9,150,1350
2026-04-14,S075,にんじん,12,111,1332
2026-04-04,S075,ピーマン,1,111,111
2026-04-08,S075,じゃがいも,41,101,4141
2026-04-22,S075,トマト,29,280,8120
2026-04-01,S075,トマト,32,249,7968
2026-04-16,S075,レタス,20,214,4280
2026-04-10,S075,ナス,21,143,3003
2026-04-20,S075,じゃがいも,39,87,3393
2026-04-11,S075,にんじん,7,114,798
2026-04-18,S075,じゃがいも,21,60,1260
2026-04-16,S075,玉葱,9,93,837
2026-04-11,S075,ズッキーニ,23,213,4899
2026-04-04,S075,にんじん,45,138,6210
2026-04-02,S075,キャベツ,48,175,8400
2026-04-13,S075,にんじん,43,111,4773
2026-04-03,S075,玉葱,46,124,5704
2026-04-16,S075,じゃがいも,50,100,5000
2026-04-05,S075,ナス,30,151,4530
2026-04-06,S075,レタス,50,197,9850
2026-04-18,S075,ナス,35,166,5810
2026-04-08,S075,ピーマン,23,125,2875
2026-04-11,S075,ズッキーニ,44,220,9680
2026-04-18,S075,きゅうり,11,81,891
2026-04-19,S075,ナス,20,130,2600
2026-04-22,S075,きゅうり,9,115,1035
2026-04-28,S075,きゅうり,7,95,665
2026-04-04,S075,大根,21,141,2961
2026-04-12,S075,ピーマン,6,118,708
2026-04-03,S075,キャベツ,22,163,3586
2026-04-17,S075,ナス,4,143,572
2026-04-10,S075,ピーマン,6,106,636
2026-04-15,S075,白菜,20,147,2940
2026-04-16,S075,じゃがいも,49,83,4067
