日付,店舗,商品,数量,単価,売上
2026-04-13,S055,ズッキーニ,38,244,9272
2026-04-18,S055,ナス,39,158,6162
2026-04-22,S055,ピーマン,9,120,1080
2026-04-11,S055,玉葱,45,106,4770
2026-04-11,S055,大根,34,149,5066
2026-04-21,S055,玉葱,17,115,1955
2026-04-09,S055,トマト,19,268,5092
2026-04-17,S055,じゃがいも,21,80,1680
2026-04-08,S055,ピーマン,13,112,1456
2026-04-10,S055,じゃがいも,22,93,2046
2026-04-22,S055,レタス,18,196,3528
2026-04-20,S055,レタス,43,222,9546
2026-04-07,S055,ピーマン,9,139,1251
2026-04-23,S055,トマト,13,273,3549
2026-04-22,S055,きゅうり,46,104,4784
2026-04-18,S055,きゅうり,14,99,1386
2026-04-19,S055,大根,12,117,1404
2026-04-24,S055,ズッキーニ,19,240,4560
2026-04-08,S055,じゃがいも,39,110,4290
2026-04-21,S055,きゅうり,12,111,1332
2026-04-26,S055,白菜,24,145,3480
2026-04-13,S055,白菜,46,147,6762
2026-04-19,S055,白菜,35,151,5285
2026-04-05,S055,トマト,39,234,9126
2026-04-09,S055,玉葱,25,110,2750
2026-04-13,S055,キャベツ,5,172,860
2026-04-26,S055,トマト,32,259,8288
2026-04-18,S055,ピーマン,18,122,2196
2026-04-19,S055,レタス,13,197,2561
2026-04-02,S055,レタス,41,211,8651
2026-04-20,S055,玉葱,31,102,3162
2026-04-13,S055,きゅうり,8,78,624
2026-04-06,S055,玉葱,24,123,2952
2026-04-26,S055,キャベツ,3,164,492
2026-04-09,S055,玉葱,36,109,3924
2026-04-09,S055,にんじん,7,147,1029
2026-04-22,S055,レタス,14,182,2548
2026-04-22,S055,ピーマン,4,90,360
2026-04-04,S055,きゅうり,40,116,4640
2026-04-09,S055,トマト,28,245,6860
2026-04-08,S055,じゃがいも,40,98,3920
2026-04-19,S055,トマト,36,252,9072
2026-04-27,S055,じゃがいも,10,61,610
2026-04-18,S055,ピーマン,21,138,2898
2026-04-08,S055,にんじん,25,113,2825
2026-04-18,S055,ピーマン,2,100,200
2026-04-03,S055,ピーマン,48,129,6192
2026-04-09,S055,白菜,8,136,1088
2026-04-08,S055,レタス,15,195,2925
2026-04-15,S055,ピーマン,11,101,1111
2026-04-08,S055,トマト,7,230,1610
2026-04-08,S055,ナス,20,147,2940
2026-04-19,S055,ピーマン,25,118,2950
2026-04-07,S055,じゃがいも,7,65,455
2026-04-14,S055,ズッキーニ,29,228,6612
2026-04-05,S055,ズッキーニ,25,239,5975
2026-04-25,S055,レタス,2,214,428
2026-04-25,S055,トマト,14,273,3822
2026-04-16,S055,レタス,34,201,6834
2026-04-11,S055,キャベツ,32,192,6144
2026-04-20,S055,レタス,29,218,6322
2026-04-07,S055,きゅうり,10,115,1150
2026-04-03,S055,ピーマン,45,133,5985
2026-04-13,S055,にんじん,26,113,2938
2026-04-07,S055,きゅうり,23,95,2185
2026-04-09,S055,じゃがいも,46,78,3588
2026-04-08,S055,レタス,39,210,8190
2026-04-01,S055,ナス,37,135,4995
2026-04-21,S055,ズッキーニ,5,228,1140
2026-04-23,S055,キャベツ,25,196,4900
2026-04-12,S055,きゅうり,25,71,1775
2026-04-16,S055,レタス,47,208,9776
2026-04-14,S055,玉葱,28,91,2548
2026-04-12,S055,じゃがいも,18,83,1494
2026-04-09,S055,白菜,11,140,1540
2026-04-08,S055,ピーマン,42,123,5166
2026-04-20,S055,大根,13,112,1456
2026-04-13,S055,きゅうり,4,118,472
2026-04-08,S055,玉葱,46,85,3910
2026-04-03,S055,ピーマン,45,125,5625
2026-04-02,S055,トマト,6,263,1578
2026-04-09,S055,白菜,10,148,1480
2026-04-05,S055,レタス,18,191,3438
2026-04-08,S055,レタス,20,190,3800
2026-04-17,S055,玉葱,15,80,1200
2026-04-20,S055,キャベツ,37,201,7437
2026-04-26,S055,ズッキーニ,12,218,2616
2026-04-18,S055,白菜,28,140,3920
2026-04-08,S055,キャベツ,13,198,2574
2026-04-23,S055,玉葱,5,124,620
2026-04-04,S055,トマト,12,264,3168
2026-04-04,S055,白菜,36,178,6408
2026-04-12,S055,ズッキーニ,12,209,2508
2026-04-18,S055,にんじん,16,150,2400
2026-04-01,S055,きゅうり,11,119,1309
2026-04-09,S055,大根,2,142,284
2026-04-17,S055,キャベツ,26,168,4368
2026-04-06,S055,キャベツ,31,169,5239
2026-04-28,S055,にんじん,16,138,2208
2026-04-27,S055,きゅうり,37,120,4440
