日付,店舗,商品,数量,単価,売上
2026-04-27,S009,きゅうり,16,89,1424
2026-04-05,S009,ナス,34,134,4556
2026-04-14,S009,トマト,18,233,4194
2026-04-18,S009,ピーマン,48,101,4848
2026-04-21,S009,ナス,28,155,4340
2026-04-16,S009,キャベツ,23,201,4623
2026-04-22,S009,レタス,34,200,6800
2026-04-23,S009,レタス,27,189,5103
2026-04-10,S009,レタス,12,228,2736
2026-04-18,S009,白菜,16,144,2304
2026-04-10,S009,ズッキーニ,10,229,2290
2026-04-02,S009,大根,27,136,3672
2026-04-18,S009,大根,9,134,1206
2026-04-08,S009,トマト,14,251,3514
2026-04-21,S009,玉葱,29,98,2842
2026-04-03,S009,大根,47,122,5734
2026-04-02,S009,トマト,25,273,6825
2026-04-20,S009,ピーマン,3,94,282
2026-04-07,S009,ピーマン,47,132,6204
2026-04-18,S009,じゃがいも,31,73,2263
2026-04-28,S009,きゅうり,20,70,1400
2026-04-07,S009,じゃがいも,48,67,3216
2026-04-24,S009,白菜,16,174,2784
2026-04-20,S009,ズッキーニ,14,225,3150
2026-04-08,S009,大根,21,159,3339
2026-04-10,S009,レタス,30,214,6420
2026-04-21,S009,きゅうり,20,86,1720
2026-04-12,S009,大根,32,139,4448
2026-04-04,S009,ズッキーニ,31,248,7688
2026-04-27,S009,きゅうり,14,93,1302
2026-04-11,S009,レタス,3,216,648
2026-04-28,S009,じゃがいも,48,69,3312
2026-04-01,S009,トマト,36,267,9612
2026-04-19,S009,ズッキーニ,27,218,5886
2026-04-05,S009,じゃがいも,22,74,1628
2026-04-13,S009,ピーマン,16,121,1936
2026-04-18,S009,ナス,44,141,6204
2026-04-09,S009,白菜,47,171,8037
2026-04-24,S009,白菜,30,140,4200
2026-04-24,S009,きゅうり,11,78,858
2026-04-24,S009,大根,32,121,3872
2026-04-18,S009,ナス,4,153,612
2026-04-02,S009,玉葱,43,78,3354
2026-04-25,S009,キャベツ,27,168,4536
2026-04-27,S009,ナス,15,124,1860
2026-04-23,S009,にんじん,1,113,113
2026-04-17,S009,白菜,24,133,3192
2026-04-20,S009,ナス,43,159,6837
2026-04-16,S009,ナス,32,121,3872
2026-04-01,S009,大根,36,136,4896
2026-04-01,S009,キャベツ,34,206,7004
2026-04-09,S009,大根,19,111,2109
2026-04-17,S009,ズッキーニ,44,227,9988
2026-04-26,S009,にんじん,7,106,742
2026-04-17,S009,にんじん,16,112,1792
2026-04-20,S009,大根,17,132,2244
2026-04-09,S009,レタス,6,203,1218
2026-04-13,S009,白菜,37,145,5365
2026-04-23,S009,じゃがいも,20,103,2060
2026-04-27,S009,玉葱,42,116,4872
2026-04-25,S009,キャベツ,6,185,1110
2026-04-13,S009,レタス,36,210,7560
2026-04-02,S009,ナス,1,164,164
2026-04-06,S009,玉葱,32,102,3264
2026-04-21,S009,きゅうり,37,76,2812
2026-04-17,S009,キャベツ,15,173,2595
2026-04-28,S009,ズッキーニ,37,230,8510
2026-04-09,S009,キャベツ,5,203,1015
2026-04-09,S009,大根,37,152,5624
2026-04-02,S009,にんじん,21,101,2121
2026-04-07,S009,ピーマン,10,138,1380
2026-04-27,S009,ズッキーニ,26,204,5304
2026-04-10,S009,にんじん,37,115,4255
2026-04-19,S009,レタス,44,214,9416
2026-04-11,S009,レタス,49,227,11123
2026-04-05,S009,ズッキーニ,47,205,9635
2026-04-17,S009,ズッキーニ,23,203,4669
2026-04-04,S009,レタス,15,184,2760
2026-04-11,S009,ピーマン,50,129,6450
2026-04-20,S009,レタス,50,200,10000
2026-04-01,S009,ナス,18,170,3060
2026-04-15,S009,白菜,15,152,2280
2026-04-18,S009,レタス,28,191,5348
2026-04-22,S009,ピーマン,43,114,4902
2026-04-03,S009,ピーマン,19,105,1995
2026-04-23,S009,玉葱,6,92,552
2026-04-05,S009,レタス,46,230,10580
2026-04-21,S009,にんじん,48,124,5952
2026-04-11,S009,きゅうり,7,75,525
2026-04-01,S009,トマト,29,253,7337
2026-04-25,S009,トマト,7,238,1666
2026-04-03,S009,にんじん,28,128,3584
2026-04-18,S009,大根,33,136,4488
2026-04-04,S009,キャベツ,6,182,1092
2026-04-18,S009,玉葱,39,113,4407
2026-04-26,S009,きゅうり,25,70,1750
2026-04-10,S009,レタス,25,229,5725
2026-04-03,S009,ズッキーニ,36,215,7740
2026-04-19,S009,大根,11,153,1683
2026-04-13,S009,にんじん,9,117,1053
