日付,店舗,商品,数量,単価,売上
2026-04-25,S023,玉葱,18,124,2232
2026-04-02,S023,レタス,25,201,5025
2026-04-02,S023,トマト,17,241,4097
2026-04-15,S023,玉葱,32,87,2784
2026-04-20,S023,レタス,12,221,2652
2026-04-16,S023,玉葱,10,109,1090
2026-04-25,S023,レタス,14,219,3066
2026-04-21,S023,玉葱,29,120,3480
2026-04-09,S023,玉葱,3,79,237
2026-04-03,S023,ピーマン,47,106,4982
2026-04-25,S023,白菜,2,161,322
2026-04-05,S023,ナス,41,120,4920
2026-04-02,S023,ナス,25,137,3425
2026-04-05,S023,ズッキーニ,22,225,4950
2026-04-19,S023,キャベツ,33,205,6765
2026-04-25,S023,白菜,31,157,4867
2026-04-13,S023,ズッキーニ,50,250,12500
2026-04-03,S023,大根,15,110,1650
2026-04-13,S023,ズッキーニ,50,230,11500
2026-04-04,S023,ピーマン,35,112,3920
2026-04-11,S023,ナス,20,145,2900
2026-04-02,S023,ナス,42,125,5250
2026-04-12,S023,大根,22,115,2530
2026-04-27,S023,白菜,49,179,8771
2026-04-10,S023,ナス,13,131,1703
2026-04-18,S023,キャベツ,25,202,5050
2026-04-07,S023,トマト,45,254,11430
2026-04-04,S023,ナス,45,142,6390
2026-04-16,S023,玉葱,41,103,4223
2026-04-24,S023,じゃがいも,9,62,558
2026-04-07,S023,キャベツ,47,197,9259
2026-04-08,S023,白菜,25,134,3350
2026-04-26,S023,大根,42,129,5418
2026-04-16,S023,大根,29,111,3219
2026-04-02,S023,きゅうり,4,91,364
2026-04-26,S023,ズッキーニ,3,225,675
2026-04-04,S023,じゃがいも,42,102,4284
2026-04-17,S023,白菜,44,164,7216
2026-04-05,S023,ズッキーニ,38,214,8132
2026-04-03,S023,キャベツ,48,169,8112
2026-04-16,S023,ナス,2,150,300
2026-04-20,S023,キャベツ,16,204,3264
2026-04-21,S023,にんじん,1,111,111
2026-04-21,S023,キャベツ,20,210,4200
2026-04-04,S023,白菜,40,140,5600
2026-04-27,S023,ピーマン,5,96,480
2026-04-04,S023,白菜,39,169,6591
2026-04-08,S023,玉葱,13,102,1326
2026-04-11,S023,ズッキーニ,44,225,9900
2026-04-11,S023,玉葱,44,111,4884
2026-04-18,S023,にんじん,21,150,3150
2026-04-07,S023,キャベツ,38,171,6498
2026-04-11,S023,玉葱,8,92,736
2026-04-05,S023,レタス,11,224,2464
2026-04-12,S023,大根,11,138,1518
2026-04-08,S023,ピーマン,3,98,294
2026-04-04,S023,ナス,40,144,5760
2026-04-25,S023,にんじん,2,131,262
2026-04-03,S023,キャベツ,1,171,171
2026-04-03,S023,ズッキーニ,42,237,9954
2026-04-10,S023,レタス,45,230,10350
2026-04-25,S023,白菜,45,138,6210
2026-04-07,S023,にんじん,41,117,4797
2026-04-17,S023,白菜,27,145,3915
2026-04-06,S023,ピーマン,45,92,4140
2026-04-20,S023,にんじん,46,131,6026
2026-04-20,S023,玉葱,41,125,5125
2026-04-10,S023,きゅうり,27,70,1890
2026-04-18,S023,じゃがいも,13,67,871
2026-04-17,S023,玉葱,40,98,3920
2026-04-28,S023,大根,33,124,4092
2026-04-15,S023,ナス,43,133,5719
2026-04-09,S023,キャベツ,13,167,2171
2026-04-26,S023,にんじん,44,130,5720
2026-04-16,S023,にんじん,11,142,1562
2026-04-02,S023,キャベツ,42,183,7686
2026-04-10,S023,じゃがいも,28,76,2128
2026-04-11,S023,ピーマン,49,119,5831
2026-04-02,S023,玉葱,48,78,3744
2026-04-18,S023,にんじん,11,150,1650
2026-04-01,S023,白菜,33,137,4521
2026-04-03,S023,じゃがいも,47,88,4136
2026-04-19,S023,ピーマン,21,116,2436
2026-04-07,S023,ズッキーニ,44,220,9680
2026-04-08,S023,玉葱,21,89,1869
2026-04-04,S023,じゃがいも,48,86,4128
2026-04-28,S023,じゃがいも,25,74,1850
2026-04-03,S023,白菜,38,161,6118
2026-04-02,S023,レタス,10,193,1930
2026-04-20,S023,白菜,12,154,1848
2026-04-12,S023,にんじん,30,146,4380
2026-04-07,S023,ナス,23,137,3151
2026-04-07,S023,きゅうり,9,72,648
2026-04-23,S023,ピーマン,4,107,428
2026-04-05,S023,玉葱,30,104,3120
2026-04-14,S023,にんじん,49,121,5929
2026-04-08,S023,トマト,39,240,9360
2026-04-26,S023,ナス,40,130,5200
2026-04-19,S023,大根,15,115,1725
2026-04-14,S023,大根,32,123,3936
