日付,店舗,商品,数量,単価,売上
2026-04-10,S092,玉葱,1,83,83
2026-04-21,S092,きゅうり,19,101,1919
2026-04-24,S092,玉葱,46,104,4784
2026-04-19,S092,大根,39,155,6045
2026-04-20,S092,トマト,34,263,8942
2026-04-12,S092,レタス,25,218,5450
2026-04-10,S092,大根,37,148,5476
2026-04-08,S092,キャベツ,2,183,366
2026-04-04,S092,ピーマン,41,134,5494
2026-04-24,S092,きゅうり,28,98,2744
2026-04-12,S092,ナス,26,133,3458
2026-04-12,S092,きゅうり,50,102,5100
2026-04-10,S092,にんじん,12,128,1536
2026-04-21,S092,ズッキーニ,6,229,1374
2026-04-05,S092,レタス,26,188,4888
2026-04-25,S092,ナス,24,145,3480
2026-04-12,S092,キャベツ,17,184,3128
2026-04-28,S092,キャベツ,31,161,4991
2026-04-22,S092,キャベツ,6,178,1068
2026-04-28,S092,ナス,18,127,2286
2026-04-27,S092,じゃがいも,1,84,84
2026-04-17,S092,ナス,27,131,3537
2026-04-09,S092,キャベツ,45,192,8640
2026-04-15,S092,玉葱,1,75,75
2026-04-21,S092,レタス,27,214,5778
2026-04-20,S092,キャベツ,44,177,7788
2026-04-26,S092,玉葱,32,83,2656
2026-04-18,S092,にんじん,1,130,130
2026-04-14,S092,にんじん,13,132,1716
2026-04-24,S092,玉葱,8,97,776
2026-04-28,S092,ナス,11,128,1408
2026-04-08,S092,にんじん,36,109,3924
2026-04-06,S092,にんじん,36,109,3924
2026-04-10,S092,キャベツ,35,177,6195
2026-04-16,S092,きゅうり,10,103,1030
2026-04-07,S092,きゅうり,39,107,4173
2026-04-20,S092,トマト,3,230,690
2026-04-09,S092,玉葱,3,121,363
2026-04-25,S092,大根,18,138,2484
2026-04-20,S092,玉葱,15,98,1470
2026-04-26,S092,玉葱,46,82,3772
2026-04-08,S092,きゅうり,43,71,3053
2026-04-27,S092,きゅうり,13,90,1170
2026-04-25,S092,白菜,10,140,1400
2026-04-25,S092,ナス,34,157,5338
2026-04-05,S092,キャベツ,28,178,4984
2026-04-04,S092,ナス,45,162,7290
2026-04-12,S092,白菜,36,132,4752
2026-04-20,S092,白菜,34,145,4930
2026-04-01,S092,にんじん,35,101,3535
2026-04-28,S092,玉葱,2,94,188
2026-04-04,S092,ピーマン,19,135,2565
2026-04-11,S092,じゃがいも,20,64,1280
2026-04-20,S092,きゅうり,49,78,3822
2026-04-26,S092,大根,49,116,5684
2026-04-21,S092,トマト,19,260,4940
2026-04-18,S092,レタス,30,198,5940
2026-04-24,S092,ナス,9,155,1395
2026-04-02,S092,にんじん,6,141,846
2026-04-17,S092,ナス,36,159,5724
2026-04-08,S092,キャベツ,25,174,4350
2026-04-25,S092,きゅうり,32,105,3360
2026-04-21,S092,ズッキーニ,2,243,486
2026-04-08,S092,白菜,36,167,6012
2026-04-25,S092,玉葱,43,84,3612
2026-04-04,S092,じゃがいも,43,99,4257
2026-04-24,S092,ズッキーニ,29,216,6264
2026-04-08,S092,ズッキーニ,26,238,6188
2026-04-19,S092,キャベツ,21,181,3801
2026-04-18,S092,きゅうり,23,101,2323
2026-04-26,S092,きゅうり,38,106,4028
2026-04-10,S092,ズッキーニ,50,201,10050
2026-04-18,S092,トマト,12,266,3192
2026-04-24,S092,キャベツ,27,198,5346
2026-04-14,S092,ピーマン,41,93,3813
2026-04-23,S092,トマト,23,239,5497
2026-04-17,S092,ピーマン,35,117,4095
2026-04-01,S092,レタス,5,226,1130
2026-04-02,S092,レタス,22,206,4532
2026-04-15,S092,じゃがいも,15,88,1320
2026-04-25,S092,トマト,24,258,6192
2026-04-02,S092,玉葱,26,95,2470
2026-04-05,S092,白菜,27,135,3645
2026-04-08,S092,レタス,43,215,9245
2026-04-03,S092,トマト,38,265,10070
2026-04-02,S092,にんじん,23,114,2622
2026-04-21,S092,キャベツ,33,177,5841
2026-04-07,S092,白菜,47,155,7285
2026-04-20,S092,ピーマン,11,130,1430
2026-04-20,S092,レタス,19,197,3743
2026-04-10,S092,白菜,50,161,8050
2026-04-28,S092,にんじん,21,100,2100
2026-04-18,S092,トマト,44,241,10604
2026-04-08,S092,ズッキーニ,10,216,2160
2026-04-06,S092,じゃがいも,20,92,1840
2026-04-01,S092,キャベツ,18,165,2970
2026-04-15,S092,ズッキーニ,9,219,1971
2026-04-04,S092,ズッキーニ,22,221,4862
2026-04-08,S092,レタス,39,186,7254
2026-04-11,S092,大根,22,130,2860
