日付,店舗,商品,数量,単価,売上
2026-04-18,S095,ナス,15,136,2040
2026-04-11,S095,玉葱,41,98,4018
2026-04-26,S095,ズッキーニ,46,203,9338
2026-04-06,S095,きゅうり,9,103,927
2026-04-12,S095,トマト,28,236,6608
2026-04-08,S095,キャベツ,35,189,6615
2026-04-27,S095,じゃがいも,1,94,94
2026-04-19,S095,白菜,9,176,1584
2026-04-27,S095,キャベツ,41,189,7749
2026-04-25,S095,じゃがいも,36,105,3780
2026-04-28,S095,にんじん,31,150,4650
2026-04-16,S095,白菜,30,177,5310
2026-04-25,S095,玉葱,8,123,984
2026-04-17,S095,トマト,9,250,2250
2026-04-05,S095,ズッキーニ,47,230,10810
2026-04-21,S095,大根,25,122,3050
2026-04-01,S095,ピーマン,4,90,360
2026-04-15,S095,玉葱,10,79,790
2026-04-02,S095,にんじん,46,117,5382
2026-04-05,S095,じゃがいも,19,103,1957
2026-04-10,S095,白菜,14,173,2422
2026-04-02,S095,きゅうり,48,112,5376
2026-04-16,S095,ズッキーニ,43,228,9804
2026-04-16,S095,玉葱,49,114,5586
2026-04-27,S095,ズッキーニ,28,207,5796
2026-04-22,S095,ピーマン,38,130,4940
2026-04-16,S095,玉葱,25,98,2450
2026-04-23,S095,ピーマン,28,112,3136
2026-04-25,S095,レタス,26,229,5954
2026-04-15,S095,レタス,19,182,3458
2026-04-20,S095,ピーマン,47,133,6251
2026-04-13,S095,大根,16,122,1952
2026-04-10,S095,トマト,2,231,462
2026-04-20,S095,ズッキーニ,24,209,5016
2026-04-06,S095,トマト,9,273,2457
2026-04-13,S095,ナス,46,143,6578
2026-04-07,S095,白菜,40,142,5680
2026-04-23,S095,にんじん,9,105,945
2026-04-19,S095,玉葱,49,91,4459
2026-04-08,S095,ピーマン,46,90,4140
2026-04-15,S095,キャベツ,24,204,4896
2026-04-10,S095,白菜,43,145,6235
2026-04-14,S095,キャベツ,49,167,8183
2026-04-11,S095,白菜,41,167,6847
2026-04-04,S095,玉葱,22,77,1694
2026-04-24,S095,ズッキーニ,7,202,1414
2026-04-03,S095,レタス,46,189,8694
2026-04-14,S095,キャベツ,2,192,384
2026-04-02,S095,にんじん,26,122,3172
2026-04-18,S095,ピーマン,46,103,4738
2026-04-22,S095,トマト,30,251,7530
2026-04-20,S095,白菜,36,143,5148
2026-04-08,S095,きゅうり,19,102,1938
2026-04-17,S095,ズッキーニ,14,222,3108
2026-04-16,S095,玉葱,39,86,3354
2026-04-04,S095,トマト,37,255,9435
2026-04-16,S095,ピーマン,6,106,636
2026-04-13,S095,じゃがいも,46,92,4232
2026-04-14,S095,ナス,25,138,3450
2026-04-22,S095,じゃがいも,10,61,610
2026-04-07,S095,玉葱,32,119,3808
2026-04-05,S095,ナス,27,147,3969
2026-04-12,S095,にんじん,50,133,6650
2026-04-05,S095,トマト,26,264,6864
2026-04-11,S095,トマト,38,240,9120
2026-04-24,S095,白菜,43,138,5934
2026-04-10,S095,キャベツ,3,162,486
2026-04-23,S095,ズッキーニ,44,242,10648
2026-04-05,S095,キャベツ,35,185,6475
2026-04-22,S095,キャベツ,6,179,1074
2026-04-22,S095,ズッキーニ,25,250,6250
2026-04-01,S095,きゅうり,6,107,642
2026-04-01,S095,大根,50,131,6550
2026-04-09,S095,じゃがいも,10,91,910
2026-04-04,S095,レタス,42,192,8064
2026-04-24,S095,キャベツ,42,204,8568
2026-04-24,S095,じゃがいも,16,80,1280
2026-04-14,S095,ナス,14,144,2016
2026-04-20,S095,ズッキーニ,49,212,10388
2026-04-26,S095,キャベツ,6,163,978
2026-04-02,S095,ズッキーニ,3,237,711
2026-04-02,S095,大根,39,147,5733
2026-04-08,S095,玉葱,36,103,3708
2026-04-17,S095,玉葱,47,75,3525
2026-04-26,S095,トマト,35,232,8120
2026-04-06,S095,大根,42,124,5208
2026-04-11,S095,ズッキーニ,18,204,3672
2026-04-11,S095,大根,39,158,6162
2026-04-06,S095,ピーマン,44,93,4092
2026-04-20,S095,ズッキーニ,15,203,3045
2026-04-09,S095,ズッキーニ,15,240,3600
2026-04-15,S095,レタス,28,185,5180
2026-04-08,S095,レタス,26,190,4940
2026-04-18,S095,ナス,2,152,304
2026-04-26,S095,玉葱,9,83,747
2026-04-22,S095,ナス,28,153,4284
2026-04-03,S095,きゅうり,49,106,5194
2026-04-10,S095,白菜,45,146,6570
2026-04-25,S095,白菜,1,152,152
2026-04-23,S095,じゃがいも,5,65,325
