日付,店舗,商品,数量,単価,売上
2026-04-02,S028,大根,5,112,560
2026-04-17,S028,玉葱,33,102,3366
2026-04-14,S028,玉葱,30,117,3510
2026-04-24,S028,ピーマン,17,112,1904
2026-04-09,S028,ピーマン,6,139,834
2026-04-17,S028,キャベツ,8,207,1656
2026-04-22,S028,白菜,12,180,2160
2026-04-06,S028,レタス,3,185,555
2026-04-14,S028,ズッキーニ,20,220,4400
2026-04-19,S028,ズッキーニ,30,248,7440
2026-04-22,S028,白菜,40,146,5840
2026-04-11,S028,にんじん,14,111,1554
2026-04-03,S028,ズッキーニ,39,216,8424
2026-04-28,S028,ナス,7,147,1029
2026-04-18,S028,キャベツ,1,185,185
2026-04-04,S028,キャベツ,11,201,2211
2026-04-16,S028,白菜,45,155,6975
2026-04-28,S028,ナス,48,158,7584
2026-04-24,S028,白菜,20,169,3380
2026-04-27,S028,ピーマン,24,134,3216
2026-04-22,S028,ズッキーニ,44,225,9900
2026-04-26,S028,トマト,6,238,1428
2026-04-05,S028,キャベツ,13,167,2171
2026-04-27,S028,キャベツ,45,172,7740
2026-04-28,S028,キャベツ,14,190,2660
2026-04-21,S028,にんじん,42,115,4830
2026-04-14,S028,ナス,35,132,4620
2026-04-03,S028,トマト,50,259,12950
2026-04-05,S028,白菜,28,131,3668
2026-04-04,S028,にんじん,10,147,1470
2026-04-23,S028,白菜,32,160,5120
2026-04-01,S028,白菜,38,145,5510
2026-04-07,S028,トマト,37,255,9435
2026-04-02,S028,きゅうり,1,76,76
2026-04-21,S028,ズッキーニ,28,226,6328
2026-04-28,S028,白菜,48,167,8016
2026-04-20,S028,ズッキーニ,36,218,7848
2026-04-02,S028,白菜,26,161,4186
2026-04-17,S028,ピーマン,47,129,6063
2026-04-22,S028,白菜,15,175,2625
2026-04-02,S028,大根,2,137,274
2026-04-19,S028,きゅうり,36,74,2664
2026-04-09,S028,ナス,27,150,4050
2026-04-04,S028,白菜,40,171,6840
2026-04-12,S028,白菜,45,157,7065
2026-04-01,S028,にんじん,19,146,2774
2026-04-07,S028,白菜,23,158,3634
2026-04-08,S028,大根,15,147,2205
2026-04-22,S028,きゅうり,39,115,4485
2026-04-22,S028,白菜,9,148,1332
2026-04-24,S028,ズッキーニ,25,226,5650
2026-04-27,S028,ナス,42,167,7014
2026-04-12,S028,白菜,11,169,1859
2026-04-07,S028,トマト,45,277,12465
2026-04-03,S028,ナス,31,128,3968
2026-04-06,S028,じゃがいも,11,98,1078
2026-04-16,S028,玉葱,27,106,2862
2026-04-10,S028,じゃがいも,14,95,1330
2026-04-02,S028,キャベツ,23,176,4048
2026-04-12,S028,ナス,11,131,1441
2026-04-27,S028,大根,3,114,342
2026-04-11,S028,レタス,8,219,1752
2026-04-08,S028,玉葱,36,89,3204
2026-04-16,S028,トマト,22,280,6160
2026-04-12,S028,キャベツ,50,195,9750
2026-04-09,S028,にんじん,45,132,5940
2026-04-20,S028,ナス,7,165,1155
2026-04-02,S028,白菜,30,178,5340
2026-04-04,S028,玉葱,40,114,4560
2026-04-26,S028,玉葱,36,77,2772
2026-04-17,S028,玉葱,11,115,1265
2026-04-04,S028,じゃがいも,24,70,1680
2026-04-24,S028,トマト,46,258,11868
2026-04-25,S028,大根,32,156,4992
2026-04-28,S028,玉葱,10,116,1160
2026-04-12,S028,きゅうり,9,77,693
2026-04-28,S028,じゃがいも,29,86,2494
2026-04-25,S028,キャベツ,16,190,3040
2026-04-11,S028,トマト,33,240,7920
2026-04-03,S028,トマト,24,275,6600
2026-04-25,S028,レタス,24,220,5280
2026-04-22,S028,じゃがいも,10,108,1080
2026-04-25,S028,大根,27,160,4320
2026-04-08,S028,にんじん,28,126,3528
2026-04-14,S028,白菜,34,180,6120
2026-04-22,S028,きゅうり,2,98,196
2026-04-05,S028,キャベツ,46,193,8878
2026-04-03,S028,玉葱,22,95,2090
2026-04-13,S028,にんじん,28,103,2884
2026-04-13,S028,キャベツ,43,201,8643
2026-04-05,S028,ピーマン,4,130,520
2026-04-23,S028,ナス,34,138,4692
2026-04-14,S028,レタス,44,224,9856
2026-04-18,S028,トマト,47,277,13019
2026-04-11,S028,きゅうり,1,87,87
2026-04-17,S028,ピーマン,10,134,1340
2026-04-13,S028,白菜,42,143,6006
2026-04-18,S028,ピーマン,40,131,5240
2026-04-15,S028,ズッキーニ,23,250,5750
2026-04-21,S028,レタス,50,192,9600
