日付,店舗,商品,数量,単価,売上
2026-04-02,S058,玉葱,4,94,376
2026-04-22,S058,にんじん,45,116,5220
2026-04-27,S058,レタス,10,197,1970
2026-04-11,S058,レタス,5,213,1065
2026-04-12,S058,玉葱,32,94,3008
2026-04-24,S058,トマト,27,231,6237
2026-04-01,S058,トマト,21,241,5061
2026-04-23,S058,玉葱,9,108,972
2026-04-20,S058,ピーマン,7,113,791
2026-04-04,S058,玉葱,17,124,2108
2026-04-11,S058,きゅうり,8,81,648
2026-04-19,S058,じゃがいも,38,65,2470
2026-04-08,S058,キャベツ,18,179,3222
2026-04-27,S058,大根,49,144,7056
2026-04-28,S058,玉葱,46,110,5060
2026-04-19,S058,ズッキーニ,35,219,7665
2026-04-18,S058,ナス,20,126,2520
2026-04-13,S058,キャベツ,20,186,3720
2026-04-03,S058,ナス,22,137,3014
2026-04-24,S058,キャベツ,9,164,1476
2026-04-04,S058,ピーマン,1,96,96
2026-04-16,S058,キャベツ,31,183,5673
2026-04-13,S058,大根,7,126,882
2026-04-06,S058,ピーマン,36,140,5040
2026-04-08,S058,玉葱,22,85,1870
2026-04-06,S058,ナス,37,164,6068
2026-04-28,S058,玉葱,41,76,3116
2026-04-16,S058,じゃがいも,47,105,4935
2026-04-05,S058,にんじん,48,143,6864
2026-04-17,S058,じゃがいも,27,60,1620
2026-04-22,S058,大根,18,146,2628
2026-04-26,S058,ズッキーニ,50,212,10600
2026-04-16,S058,大根,16,113,1808
2026-04-14,S058,じゃがいも,40,102,4080
2026-04-13,S058,じゃがいも,34,78,2652
2026-04-12,S058,にんじん,26,137,3562
2026-04-14,S058,ピーマン,19,107,2033
2026-04-08,S058,ピーマン,8,135,1080
2026-04-14,S058,トマト,42,268,11256
2026-04-16,S058,キャベツ,8,185,1480
2026-04-19,S058,じゃがいも,48,76,3648
2026-04-23,S058,にんじん,37,111,4107
2026-04-27,S058,ナス,38,127,4826
2026-04-22,S058,じゃがいも,9,105,945
2026-04-02,S058,じゃがいも,16,107,1712
2026-04-02,S058,ズッキーニ,5,243,1215
2026-04-13,S058,にんじん,14,117,1638
2026-04-04,S058,ピーマン,1,131,131
2026-04-07,S058,ズッキーニ,8,244,1952
2026-04-01,S058,レタス,7,201,1407
2026-04-07,S058,白菜,10,139,1390
2026-04-24,S058,ナス,8,143,1144
2026-04-11,S058,レタス,25,222,5550
2026-04-17,S058,ナス,18,148,2664
2026-04-22,S058,じゃがいも,41,69,2829
2026-04-07,S058,レタス,23,192,4416
2026-04-28,S058,ナス,43,135,5805
2026-04-16,S058,白菜,18,157,2826
2026-04-02,S058,トマト,1,257,257
2026-04-15,S058,にんじん,4,150,600
2026-04-27,S058,キャベツ,48,189,9072
2026-04-17,S058,トマト,14,256,3584
2026-04-04,S058,トマト,10,248,2480
2026-04-09,S058,にんじん,28,149,4172
2026-04-01,S058,白菜,49,163,7987
2026-04-03,S058,ピーマン,30,112,3360
2026-04-10,S058,ナス,15,148,2220
2026-04-07,S058,ズッキーニ,18,230,4140
2026-04-13,S058,トマト,11,260,2860
2026-04-08,S058,白菜,9,131,1179
2026-04-25,S058,じゃがいも,42,91,3822
2026-04-13,S058,じゃがいも,36,92,3312
2026-04-21,S058,にんじん,8,117,936
2026-04-24,S058,きゅうり,34,86,2924
2026-04-23,S058,玉葱,18,117,2106
2026-04-17,S058,トマト,48,255,12240
2026-04-01,S058,玉葱,37,81,2997
2026-04-08,S058,トマト,17,245,4165
2026-04-25,S058,ナス,36,159,5724
2026-04-19,S058,大根,12,150,1800
2026-04-16,S058,大根,1,119,119
2026-04-01,S058,きゅうり,50,114,5700
2026-04-25,S058,大根,27,146,3942
2026-04-11,S058,キャベツ,31,172,5332
2026-04-06,S058,玉葱,47,94,4418
2026-04-24,S058,レタス,17,224,3808
2026-04-26,S058,トマト,38,242,9196
2026-04-21,S058,レタス,43,218,9374
2026-04-19,S058,ピーマン,23,96,2208
2026-04-13,S058,白菜,40,142,5680
2026-04-08,S058,きゅうり,3,91,273
2026-04-12,S058,白菜,49,145,7105
2026-04-18,S058,きゅうり,32,84,2688
2026-04-14,S058,大根,2,154,308
2026-04-03,S058,玉葱,37,83,3071
2026-04-08,S058,レタス,3,193,579
2026-04-15,S058,レタス,35,227,7945
2026-04-03,S058,玉葱,44,110,4840
2026-04-15,S058,ズッキーニ,9,214,1926
2026-04-24,S058,じゃがいも,14,83,1162
