日付,店舗,商品,数量,単価,売上
2026-04-08,S031,トマト,47,241,11327
2026-04-11,S031,大根,16,121,1936
2026-04-07,S031,キャベツ,12,176,2112
2026-04-04,S031,キャベツ,44,168,7392
2026-04-13,S031,ナス,8,141,1128
2026-04-07,S031,トマト,30,245,7350
2026-04-12,S031,きゅうり,43,80,3440
2026-04-17,S031,ピーマン,28,135,3780
2026-04-03,S031,玉葱,10,83,830
2026-04-26,S031,じゃがいも,13,94,1222
2026-04-13,S031,ズッキーニ,24,220,5280
2026-04-20,S031,レタス,41,195,7995
2026-04-02,S031,ピーマン,38,102,3876
2026-04-28,S031,大根,19,160,3040
2026-04-05,S031,きゅうり,16,73,1168
2026-04-21,S031,トマト,9,262,2358
2026-04-19,S031,白菜,14,176,2464
2026-04-03,S031,白菜,43,169,7267
2026-04-03,S031,にんじん,33,124,4092
2026-04-25,S031,ナス,49,152,7448
2026-04-12,S031,白菜,34,159,5406
2026-04-06,S031,きゅうり,46,93,4278
2026-04-17,S031,ズッキーニ,31,245,7595
2026-04-16,S031,白菜,18,167,3006
2026-04-13,S031,ナス,38,161,6118
2026-04-02,S031,じゃがいも,15,72,1080
2026-04-15,S031,じゃがいも,26,73,1898
2026-04-10,S031,レタス,25,216,5400
2026-04-06,S031,きゅうり,17,105,1785
2026-04-03,S031,にんじん,49,105,5145
2026-04-10,S031,白菜,34,152,5168
2026-04-08,S031,ピーマン,3,119,357
2026-04-17,S031,ピーマン,22,117,2574
2026-04-15,S031,白菜,28,156,4368
2026-04-12,S031,白菜,21,147,3087
2026-04-13,S031,キャベツ,12,188,2256
2026-04-08,S031,トマト,42,234,9828
2026-04-12,S031,玉葱,19,107,2033
2026-04-17,S031,大根,42,115,4830
2026-04-26,S031,トマト,15,236,3540
2026-04-04,S031,玉葱,24,77,1848
2026-04-18,S031,じゃがいも,22,72,1584
2026-04-22,S031,きゅうり,17,89,1513
2026-04-24,S031,ナス,18,132,2376
2026-04-23,S031,ピーマン,9,138,1242
2026-04-23,S031,ズッキーニ,35,216,7560
2026-04-01,S031,トマト,19,252,4788
2026-04-26,S031,レタス,26,217,5642
2026-04-25,S031,ナス,1,150,150
2026-04-21,S031,大根,49,119,5831
2026-04-28,S031,レタス,15,194,2910
2026-04-24,S031,ズッキーニ,14,230,3220
2026-04-08,S031,大根,38,160,6080
2026-04-18,S031,白菜,47,159,7473
2026-04-11,S031,玉葱,21,87,1827
2026-04-14,S031,ズッキーニ,27,213,5751
2026-04-15,S031,白菜,36,131,4716
2026-04-12,S031,にんじん,37,108,3996
2026-04-10,S031,ズッキーニ,1,231,231
2026-04-26,S031,ナス,23,141,3243
2026-04-08,S031,レタス,28,223,6244
2026-04-25,S031,レタス,49,229,11221
2026-04-23,S031,大根,20,130,2600
2026-04-19,S031,キャベツ,37,210,7770
2026-04-02,S031,にんじん,10,121,1210
2026-04-19,S031,ナス,39,158,6162
2026-04-19,S031,レタス,25,193,4825
2026-04-13,S031,玉葱,35,99,3465
2026-04-07,S031,白菜,7,151,1057
2026-04-19,S031,白菜,41,149,6109
2026-04-03,S031,にんじん,7,143,1001
2026-04-18,S031,にんじん,3,144,432
2026-04-20,S031,白菜,2,141,282
2026-04-07,S031,玉葱,25,93,2325
2026-04-07,S031,じゃがいも,19,102,1938
2026-04-17,S031,玉葱,30,78,2340
2026-04-12,S031,大根,1,120,120
2026-04-11,S031,レタス,26,190,4940
2026-04-04,S031,にんじん,35,126,4410
2026-04-16,S031,ズッキーニ,5,224,1120
2026-04-28,S031,じゃがいも,9,73,657
2026-04-10,S031,レタス,46,222,10212
2026-04-16,S031,にんじん,39,136,5304
2026-04-10,S031,ピーマン,13,122,1586
2026-04-23,S031,ナス,30,137,4110
2026-04-07,S031,キャベツ,10,188,1880
2026-04-03,S031,レタス,39,195,7605
2026-04-17,S031,きゅうり,37,101,3737
2026-04-15,S031,白菜,37,132,4884
2026-04-24,S031,玉葱,19,116,2204
2026-04-15,S031,きゅうり,45,115,5175
2026-04-26,S031,トマト,26,269,6994
2026-04-27,S031,にんじん,27,115,3105
2026-04-06,S031,ピーマン,47,117,5499
2026-04-15,S031,レタス,43,191,8213
2026-04-23,S031,ピーマン,7,115,805
2026-04-23,S031,キャベツ,16,170,2720
2026-04-09,S031,ナス,35,138,4830
2026-04-22,S031,玉葱,45,121,5445
2026-04-24,S031,じゃがいも,32,86,2752
