日付,店舗,商品,数量,単価,売上
2026-04-10,S029,玉葱,3,109,327
2026-04-11,S029,レタス,47,226,10622
2026-04-24,S029,にんじん,34,134,4556
2026-04-10,S029,じゃがいも,6,92,552
2026-04-18,S029,トマト,34,251,8534
2026-04-25,S029,ナス,11,121,1331
2026-04-01,S029,大根,38,126,4788
2026-04-08,S029,トマト,47,257,12079
2026-04-17,S029,玉葱,47,78,3666
2026-04-27,S029,きゅうり,17,110,1870
2026-04-17,S029,きゅうり,8,73,584
2026-04-25,S029,ナス,8,148,1184
2026-04-10,S029,ピーマン,48,90,4320
2026-04-15,S029,きゅうり,16,117,1872
2026-04-19,S029,ピーマン,46,130,5980
2026-04-22,S029,大根,39,124,4836
2026-04-12,S029,トマト,19,272,5168
2026-04-26,S029,ズッキーニ,37,243,8991
2026-04-05,S029,ズッキーニ,25,233,5825
2026-04-24,S029,じゃがいも,7,80,560
2026-04-17,S029,ピーマン,13,139,1807
2026-04-12,S029,白菜,7,139,973
2026-04-23,S029,レタス,27,185,4995
2026-04-03,S029,キャベツ,28,168,4704
2026-04-16,S029,じゃがいも,29,64,1856
2026-04-12,S029,ナス,34,145,4930
2026-04-19,S029,大根,34,159,5406
2026-04-13,S029,トマト,38,261,9918
2026-04-21,S029,レタス,29,224,6496
2026-04-16,S029,ズッキーニ,27,210,5670
2026-04-05,S029,大根,9,141,1269
2026-04-23,S029,白菜,9,175,1575
2026-04-17,S029,大根,8,154,1232
2026-04-07,S029,白菜,31,132,4092
2026-04-24,S029,にんじん,36,123,4428
2026-04-04,S029,ピーマン,27,97,2619
2026-04-04,S029,きゅうり,37,88,3256
2026-04-02,S029,大根,10,117,1170
2026-04-12,S029,トマト,24,249,5976
2026-04-10,S029,白菜,2,180,360
2026-04-05,S029,にんじん,38,126,4788
2026-04-02,S029,トマト,19,243,4617
2026-04-06,S029,ズッキーニ,32,200,6400
2026-04-04,S029,大根,23,114,2622
2026-04-28,S029,キャベツ,27,190,5130
2026-04-19,S029,トマト,37,258,9546
2026-04-11,S029,レタス,31,226,7006
2026-04-27,S029,ピーマン,9,138,1242
2026-04-05,S029,大根,41,139,5699
2026-04-25,S029,白菜,43,158,6794
2026-04-05,S029,ズッキーニ,21,205,4305
2026-04-26,S029,ピーマン,43,129,5547
2026-04-14,S029,レタス,15,205,3075
2026-04-11,S029,大根,3,152,456
2026-04-15,S029,ズッキーニ,18,241,4338
2026-04-03,S029,にんじん,46,101,4646
2026-04-19,S029,ナス,50,165,8250
2026-04-10,S029,大根,42,117,4914
2026-04-21,S029,大根,6,122,732
2026-04-20,S029,大根,37,158,5846
2026-04-02,S029,ピーマン,34,102,3468
2026-04-25,S029,白菜,33,131,4323
2026-04-04,S029,ナス,35,131,4585
2026-04-01,S029,トマト,14,245,3430
2026-04-27,S029,ズッキーニ,38,228,8664
2026-04-03,S029,大根,39,130,5070
2026-04-13,S029,ピーマン,3,121,363
2026-04-28,S029,キャベツ,22,187,4114
2026-04-06,S029,レタス,2,213,426
2026-04-11,S029,レタス,17,185,3145
2026-04-04,S029,玉葱,35,85,2975
2026-04-10,S029,にんじん,12,116,1392
2026-04-25,S029,玉葱,10,94,940
2026-04-14,S029,ナス,11,123,1353
2026-04-20,S029,きゅうり,12,71,852
2026-04-23,S029,キャベツ,20,184,3680
2026-04-04,S029,きゅうり,10,96,960
2026-04-11,S029,トマト,25,237,5925
2026-04-02,S029,じゃがいも,16,108,1728
2026-04-20,S029,ピーマン,16,121,1936
2026-04-17,S029,大根,25,117,2925
2026-04-09,S029,キャベツ,21,189,3969
2026-04-18,S029,レタス,5,210,1050
2026-04-01,S029,レタス,41,194,7954
2026-04-01,S029,トマト,36,267,9612
2026-04-22,S029,玉葱,16,123,1968
2026-04-18,S029,ナス,9,139,1251
2026-04-19,S029,レタス,29,185,5365
2026-04-28,S029,ナス,33,133,4389
2026-04-26,S029,にんじん,24,134,3216
2026-04-06,S029,じゃがいも,35,87,3045
2026-04-18,S029,白菜,3,130,390
2026-04-27,S029,白菜,40,148,5920
2026-04-21,S029,にんじん,1,103,103
2026-04-16,S029,トマト,39,246,9594
2026-04-27,S029,ナス,25,142,3550
2026-04-27,S029,ナス,14,157,2198
2026-04-27,S029,大根,19,112,2128
2026-04-06,S029,ズッキーニ,35,236,8260
2026-04-03,S029,トマト,6,255,1530
