日付,店舗,商品,数量,単価,売上
2026-04-11,S015,トマト,4,262,1048
2026-04-08,S015,大根,42,134,5628
2026-04-13,S015,じゃがいも,6,89,534
2026-04-15,S015,ピーマン,29,95,2755
2026-04-28,S015,白菜,29,150,4350
2026-04-04,S015,白菜,48,171,8208
2026-04-01,S015,玉葱,26,101,2626
2026-04-02,S015,大根,36,110,3960
2026-04-27,S015,玉葱,39,114,4446
2026-04-21,S015,トマト,33,265,8745
2026-04-07,S015,ナス,43,149,6407
2026-04-11,S015,きゅうり,4,84,336
2026-04-28,S015,白菜,22,165,3630
2026-04-25,S015,ピーマン,39,120,4680
2026-04-23,S015,ナス,24,165,3960
2026-04-15,S015,玉葱,7,123,861
2026-04-22,S015,じゃがいも,1,81,81
2026-04-12,S015,ナス,19,155,2945
2026-04-17,S015,きゅうり,45,76,3420
2026-04-02,S015,にんじん,32,108,3456
2026-04-27,S015,ズッキーニ,48,246,11808
2026-04-14,S015,玉葱,17,114,1938
2026-04-07,S015,じゃがいも,8,85,680
2026-04-07,S015,白菜,13,175,2275
2026-04-11,S015,玉葱,49,101,4949
2026-04-02,S015,ナス,44,157,6908
2026-04-04,S015,白菜,30,172,5160
2026-04-19,S015,大根,9,141,1269
2026-04-01,S015,大根,48,113,5424
2026-04-18,S015,レタス,38,210,7980
2026-04-17,S015,にんじん,45,137,6165
2026-04-06,S015,ズッキーニ,9,206,1854
2026-04-13,S015,ナス,39,158,6162
2026-04-11,S015,大根,25,136,3400
2026-04-20,S015,ズッキーニ,49,215,10535
2026-04-09,S015,レタス,22,198,4356
2026-04-15,S015,にんじん,9,126,1134
2026-04-20,S015,ズッキーニ,48,232,11136
2026-04-10,S015,ズッキーニ,36,220,7920
2026-04-23,S015,ズッキーニ,36,240,8640
2026-04-07,S015,じゃがいも,14,99,1386
2026-04-23,S015,トマト,44,252,11088
2026-04-22,S015,にんじん,46,141,6486
2026-04-06,S015,大根,35,154,5390
2026-04-21,S015,きゅうり,46,77,3542
2026-04-25,S015,きゅうり,36,100,3600
2026-04-19,S015,ピーマン,43,135,5805
2026-04-14,S015,ナス,48,154,7392
2026-04-10,S015,レタス,1,213,213
2026-04-04,S015,キャベツ,25,169,4225
2026-04-02,S015,ナス,4,132,528
2026-04-09,S015,にんじん,19,143,2717
2026-04-09,S015,にんじん,4,144,576
2026-04-26,S015,トマト,14,278,3892
2026-04-18,S015,キャベツ,23,188,4324
2026-04-04,S015,ピーマン,44,137,6028
2026-04-18,S015,じゃがいも,48,101,4848
2026-04-18,S015,レタス,16,212,3392
2026-04-26,S015,ズッキーニ,19,244,4636
2026-04-22,S015,キャベツ,25,184,4600
2026-04-14,S015,ナス,21,155,3255
2026-04-02,S015,キャベツ,48,176,8448
2026-04-07,S015,ピーマン,50,118,5900
2026-04-27,S015,じゃがいも,41,105,4305
2026-04-23,S015,ナス,24,168,4032
2026-04-19,S015,大根,48,148,7104
2026-04-07,S015,ズッキーニ,13,218,2834
2026-04-15,S015,にんじん,44,104,4576
2026-04-06,S015,にんじん,48,132,6336
2026-04-04,S015,レタス,3,207,621
2026-04-09,S015,大根,17,118,2006
2026-04-06,S015,ピーマン,17,90,1530
2026-04-11,S015,白菜,46,139,6394
2026-04-02,S015,にんじん,21,138,2898
2026-04-02,S015,ナス,40,162,6480
2026-04-10,S015,白菜,37,165,6105
2026-04-12,S015,玉葱,46,95,4370
2026-04-17,S015,じゃがいも,12,93,1116
2026-04-03,S015,大根,11,136,1496
2026-04-18,S015,大根,26,115,2990
2026-04-12,S015,じゃがいも,14,102,1428
2026-04-11,S015,きゅうり,24,88,2112
2026-04-07,S015,ピーマン,34,120,4080
2026-04-18,S015,ナス,1,127,127
2026-04-22,S015,きゅうり,29,85,2465
2026-04-21,S015,ピーマン,40,105,4200
2026-04-02,S015,ナス,21,144,3024
2026-04-26,S015,玉葱,25,91,2275
2026-04-18,S015,ズッキーニ,19,201,3819
2026-04-17,S015,きゅうり,33,102,3366
2026-04-15,S015,白菜,3,148,444
2026-04-21,S015,じゃがいも,21,92,1932
2026-04-03,S015,玉葱,11,124,1364
2026-04-18,S015,大根,1,150,150
2026-04-03,S015,じゃがいも,43,100,4300
2026-04-25,S015,じゃがいも,44,87,3828
2026-04-27,S015,玉葱,14,109,1526
2026-04-27,S015,ズッキーニ,48,249,11952
2026-04-14,S015,ナス,5,167,835
2026-04-22,S015,にんじん,2,129,258
