日付,店舗,商品,数量,単価,売上
2026-04-19,S097,キャベツ,45,189,8505
2026-04-15,S097,じゃがいも,48,91,4368
2026-04-05,S097,ピーマン,21,107,2247
2026-04-21,S097,きゅうり,43,110,4730
2026-04-22,S097,キャベツ,16,195,3120
2026-04-01,S097,玉葱,27,83,2241
2026-04-11,S097,大根,23,117,2691
2026-04-12,S097,キャベツ,44,168,7392
2026-04-23,S097,ズッキーニ,41,200,8200
2026-04-10,S097,きゅうり,2,112,224
2026-04-06,S097,大根,7,129,903
2026-04-07,S097,きゅうり,15,74,1110
2026-04-05,S097,白菜,39,146,5694
2026-04-25,S097,ナス,44,163,7172
2026-04-22,S097,じゃがいも,15,108,1620
2026-04-16,S097,ピーマン,49,111,5439
2026-04-07,S097,玉葱,47,121,5687
2026-04-04,S097,玉葱,10,90,900
2026-04-22,S097,きゅうり,37,71,2627
2026-04-09,S097,にんじん,26,122,3172
2026-04-06,S097,白菜,17,139,2363
2026-04-18,S097,レタス,44,204,8976
2026-04-06,S097,ナス,23,127,2921
2026-04-23,S097,キャベツ,34,183,6222
2026-04-16,S097,じゃがいも,34,72,2448
2026-04-18,S097,ズッキーニ,44,222,9768
2026-04-12,S097,トマト,22,235,5170
2026-04-09,S097,ナス,49,147,7203
2026-04-02,S097,ピーマン,41,95,3895
2026-04-19,S097,じゃがいも,21,66,1386
2026-04-03,S097,白菜,43,149,6407
2026-04-12,S097,きゅうり,21,118,2478
2026-04-22,S097,じゃがいも,45,89,4005
2026-04-23,S097,キャベツ,49,186,9114
2026-04-05,S097,白菜,12,164,1968
2026-04-28,S097,玉葱,27,104,2808
2026-04-07,S097,じゃがいも,29,76,2204
2026-04-13,S097,玉葱,9,80,720
2026-04-22,S097,きゅうり,31,93,2883
2026-04-14,S097,ズッキーニ,47,248,11656
2026-04-28,S097,ズッキーニ,11,248,2728
2026-04-14,S097,トマト,7,241,1687
2026-04-25,S097,レタス,2,212,424
2026-04-09,S097,大根,8,142,1136
2026-04-26,S097,ナス,29,145,4205
2026-04-06,S097,キャベツ,38,199,7562
2026-04-02,S097,レタス,37,194,7178
2026-04-03,S097,ピーマン,28,105,2940
2026-04-01,S097,じゃがいも,40,98,3920
2026-04-11,S097,玉葱,28,122,3416
2026-04-16,S097,キャベツ,20,181,3620
2026-04-02,S097,ズッキーニ,22,246,5412
2026-04-20,S097,ピーマン,35,99,3465
2026-04-27,S097,にんじん,44,145,6380
2026-04-24,S097,レタス,29,194,5626
2026-04-22,S097,玉葱,12,123,1476
2026-04-07,S097,トマト,15,279,4185
2026-04-17,S097,大根,34,112,3808
2026-04-10,S097,大根,23,115,2645
2026-04-22,S097,トマト,42,239,10038
2026-04-02,S097,にんじん,24,138,3312
2026-04-27,S097,じゃがいも,26,79,2054
2026-04-12,S097,キャベツ,44,169,7436
2026-04-18,S097,にんじん,47,115,5405
2026-04-04,S097,じゃがいも,17,68,1156
2026-04-16,S097,きゅうり,50,93,4650
2026-04-15,S097,レタス,30,191,5730
2026-04-20,S097,ピーマン,5,97,485
2026-04-23,S097,きゅうり,19,107,2033
2026-04-01,S097,ズッキーニ,19,240,4560
2026-04-09,S097,じゃがいも,6,93,558
2026-04-28,S097,ズッキーニ,13,241,3133
2026-04-10,S097,じゃがいも,28,99,2772
2026-04-12,S097,じゃがいも,6,62,372
2026-04-22,S097,ナス,11,162,1782
2026-04-19,S097,白菜,31,137,4247
2026-04-22,S097,ナス,7,140,980
2026-04-01,S097,レタス,10,223,2230
2026-04-19,S097,玉葱,44,104,4576
2026-04-20,S097,にんじん,25,150,3750
2026-04-11,S097,玉葱,29,88,2552
2026-04-28,S097,にんじん,33,107,3531
2026-04-27,S097,レタス,10,223,2230
2026-04-20,S097,玉葱,48,78,3744
2026-04-24,S097,大根,32,124,3968
2026-04-27,S097,ピーマン,10,100,1000
2026-04-04,S097,ピーマン,36,105,3780
2026-04-13,S097,ピーマン,5,140,700
2026-04-11,S097,白菜,14,173,2422
2026-04-15,S097,レタス,50,210,10500
2026-04-04,S097,キャベツ,23,168,3864
2026-04-19,S097,大根,44,138,6072
2026-04-16,S097,キャベツ,29,201,5829
2026-04-10,S097,きゅうり,39,117,4563
2026-04-20,S097,ズッキーニ,6,223,1338
2026-04-28,S097,じゃがいも,4,76,304
2026-04-09,S097,きゅうり,4,70,280
2026-04-26,S097,にんじん,1,108,108
2026-04-25,S097,ナス,25,167,4175
2026-04-26,S097,大根,16,145,2320
