日付,店舗,商品,数量,単価,売上
2026-04-23,S043,トマト,40,254,10160
2026-04-21,S043,ピーマン,16,130,2080
2026-04-12,S043,白菜,34,172,5848
2026-04-06,S043,トマト,15,248,3720
2026-04-22,S043,白菜,32,180,5760
2026-04-21,S043,レタス,39,202,7878
2026-04-18,S043,白菜,19,136,2584
2026-04-08,S043,玉葱,49,123,6027
2026-04-10,S043,レタス,29,200,5800
2026-04-08,S043,ナス,28,127,3556
2026-04-06,S043,白菜,21,172,3612
2026-04-04,S043,きゅうり,45,95,4275
2026-04-23,S043,にんじん,50,130,6500
2026-04-27,S043,白菜,39,156,6084
2026-04-22,S043,じゃがいも,2,78,156
2026-04-09,S043,大根,14,160,2240
2026-04-14,S043,キャベツ,36,209,7524
2026-04-11,S043,トマト,44,250,11000
2026-04-14,S043,レタス,29,207,6003
2026-04-13,S043,トマト,4,247,988
2026-04-16,S043,ズッキーニ,15,221,3315
2026-04-21,S043,キャベツ,20,188,3760
2026-04-14,S043,じゃがいも,37,70,2590
2026-04-18,S043,じゃがいも,50,100,5000
2026-04-04,S043,ピーマン,40,111,4440
2026-04-05,S043,ピーマン,35,91,3185
2026-04-24,S043,キャベツ,25,165,4125
2026-04-25,S043,ズッキーニ,22,222,4884
2026-04-25,S043,大根,5,151,755
2026-04-02,S043,大根,14,133,1862
2026-04-18,S043,じゃがいも,11,94,1034
2026-04-13,S043,ズッキーニ,15,218,3270
2026-04-26,S043,にんじん,24,121,2904
2026-04-14,S043,じゃがいも,36,106,3816
2026-04-08,S043,キャベツ,3,161,483
2026-04-25,S043,大根,7,142,994
2026-04-13,S043,白菜,3,140,420
2026-04-10,S043,トマト,2,244,488
2026-04-21,S043,ズッキーニ,16,202,3232
2026-04-09,S043,ズッキーニ,8,250,2000
2026-04-13,S043,ナス,26,128,3328
2026-04-27,S043,ズッキーニ,18,205,3690
2026-04-03,S043,玉葱,33,121,3993
2026-04-23,S043,ズッキーニ,27,201,5427
2026-04-01,S043,ズッキーニ,35,238,8330
2026-04-05,S043,玉葱,48,112,5376
2026-04-26,S043,レタス,13,218,2834
2026-04-28,S043,トマト,21,257,5397
2026-04-17,S043,ズッキーニ,2,219,438
2026-04-09,S043,白菜,13,136,1768
2026-04-09,S043,ナス,37,150,5550
2026-04-13,S043,トマト,28,235,6580
2026-04-08,S043,レタス,36,197,7092
2026-04-16,S043,トマト,45,264,11880
2026-04-17,S043,じゃがいも,25,61,1525
2026-04-16,S043,ズッキーニ,26,223,5798
2026-04-25,S043,大根,46,116,5336
2026-04-15,S043,じゃがいも,37,61,2257
2026-04-13,S043,じゃがいも,29,83,2407
2026-04-16,S043,ピーマン,7,131,917
2026-04-10,S043,きゅうり,10,110,1100
2026-04-03,S043,玉葱,36,85,3060
2026-04-07,S043,白菜,38,145,5510
2026-04-03,S043,にんじん,26,139,3614
2026-04-27,S043,白菜,34,176,5984
2026-04-27,S043,ピーマン,49,104,5096
2026-04-02,S043,白菜,17,156,2652
2026-04-10,S043,ズッキーニ,22,209,4598
2026-04-02,S043,きゅうり,45,106,4770
2026-04-20,S043,レタス,1,197,197
2026-04-23,S043,じゃがいも,49,95,4655
2026-04-26,S043,白菜,35,161,5635
2026-04-11,S043,ナス,16,140,2240
2026-04-15,S043,ズッキーニ,31,232,7192
2026-04-18,S043,ズッキーニ,47,205,9635
2026-04-04,S043,レタス,45,184,8280
2026-04-13,S043,にんじん,49,100,4900
2026-04-06,S043,大根,48,117,5616
2026-04-06,S043,じゃがいも,29,67,1943
2026-04-02,S043,レタス,32,190,6080
2026-04-21,S043,大根,32,118,3776
2026-04-24,S043,大根,27,135,3645
2026-04-01,S043,トマト,8,257,2056
2026-04-10,S043,ズッキーニ,44,217,9548
2026-04-17,S043,きゅうり,40,93,3720
2026-04-19,S043,ナス,11,129,1419
2026-04-10,S043,大根,44,123,5412
2026-04-26,S043,ピーマン,46,113,5198
2026-04-17,S043,ピーマン,17,120,2040
2026-04-15,S043,じゃがいも,22,107,2354
2026-04-24,S043,にんじん,11,133,1463
2026-04-23,S043,白菜,1,150,150
2026-04-14,S043,にんじん,10,130,1300
2026-04-03,S043,キャベツ,20,204,4080
2026-04-07,S043,じゃがいも,45,66,2970
2026-04-18,S043,白菜,22,136,2992
2026-04-02,S043,ピーマン,30,128,3840
2026-04-06,S043,玉葱,23,115,2645
2026-04-18,S043,じゃがいも,23,100,2300
2026-04-01,S043,じゃがいも,18,78,1404
