日付,店舗,商品,数量,単価,売上
2026-04-03,S040,トマト,1,259,259
2026-04-02,S040,じゃがいも,19,97,1843
2026-04-04,S040,キャベツ,32,179,5728
2026-04-01,S040,レタス,23,222,5106
2026-04-27,S040,キャベツ,4,176,704
2026-04-05,S040,きゅうり,19,120,2280
2026-04-28,S040,大根,43,159,6837
2026-04-18,S040,にんじん,6,145,870
2026-04-09,S040,にんじん,47,112,5264
2026-04-14,S040,ピーマン,6,108,648
2026-04-08,S040,キャベツ,31,182,5642
2026-04-08,S040,ナス,41,144,5904
2026-04-14,S040,レタス,7,196,1372
2026-04-10,S040,ピーマン,20,101,2020
2026-04-19,S040,レタス,44,200,8800
2026-04-26,S040,ピーマン,9,133,1197
2026-04-25,S040,じゃがいも,17,68,1156
2026-04-14,S040,大根,13,129,1677
2026-04-10,S040,玉葱,20,111,2220
2026-04-21,S040,白菜,35,141,4935
2026-04-13,S040,レタス,7,188,1316
2026-04-17,S040,白菜,45,150,6750
2026-04-17,S040,ナス,46,142,6532
2026-04-15,S040,きゅうり,28,99,2772
2026-04-14,S040,レタス,30,181,5430
2026-04-18,S040,キャベツ,50,186,9300
2026-04-03,S040,にんじん,40,119,4760
2026-04-26,S040,じゃがいも,38,92,3496
2026-04-12,S040,にんじん,40,134,5360
2026-04-19,S040,トマト,4,278,1112
2026-04-28,S040,レタス,9,205,1845
2026-04-22,S040,キャベツ,30,208,6240
2026-04-28,S040,大根,30,113,3390
2026-04-03,S040,キャベツ,18,201,3618
2026-04-04,S040,きゅうり,39,76,2964
2026-04-27,S040,トマト,37,260,9620
2026-04-23,S040,きゅうり,4,77,308
2026-04-24,S040,ピーマン,44,122,5368
2026-04-24,S040,ズッキーニ,4,244,976
2026-04-07,S040,大根,10,145,1450
2026-04-24,S040,白菜,9,144,1296
2026-04-22,S040,ナス,10,139,1390
2026-04-21,S040,トマト,47,230,10810
2026-04-26,S040,白菜,40,174,6960
2026-04-07,S040,玉葱,5,75,375
2026-04-05,S040,ピーマン,8,123,984
2026-04-04,S040,じゃがいも,14,66,924
2026-04-16,S040,キャベツ,33,188,6204
2026-04-13,S040,キャベツ,8,179,1432
2026-04-13,S040,白菜,12,145,1740
2026-04-27,S040,大根,17,149,2533
2026-04-22,S040,白菜,43,169,7267
2026-04-04,S040,レタス,10,220,2200
2026-04-01,S040,にんじん,10,147,1470
2026-04-22,S040,じゃがいも,11,92,1012
2026-04-24,S040,ズッキーニ,35,212,7420
2026-04-16,S040,白菜,19,148,2812
2026-04-22,S040,玉葱,38,106,4028
2026-04-12,S040,ナス,18,145,2610
2026-04-13,S040,ズッキーニ,7,229,1603
2026-04-14,S040,レタス,10,181,1810
2026-04-10,S040,白菜,8,166,1328
2026-04-13,S040,キャベツ,38,179,6802
2026-04-02,S040,ナス,42,162,6804
2026-04-20,S040,白菜,3,152,456
2026-04-05,S040,白菜,47,159,7473
2026-04-09,S040,キャベツ,11,182,2002
2026-04-17,S040,大根,14,132,1848
2026-04-23,S040,大根,25,142,3550
2026-04-03,S040,にんじん,42,109,4578
2026-04-12,S040,ナス,47,156,7332
2026-04-11,S040,白菜,46,180,8280
2026-04-05,S040,トマト,49,272,13328
2026-04-10,S040,レタス,5,221,1105
2026-04-16,S040,レタス,31,218,6758
2026-04-22,S040,にんじん,37,145,5365
2026-04-17,S040,ナス,34,136,4624
2026-04-05,S040,ズッキーニ,21,237,4977
2026-04-19,S040,きゅうり,38,109,4142
2026-04-27,S040,レタス,5,182,910
2026-04-01,S040,ズッキーニ,11,214,2354
2026-04-04,S040,ナス,7,151,1057
2026-04-22,S040,白菜,21,178,3738
2026-04-08,S040,ズッキーニ,16,206,3296
2026-04-06,S040,ズッキーニ,25,248,6200
2026-04-14,S040,玉葱,4,114,456
2026-04-09,S040,玉葱,3,122,366
2026-04-03,S040,白菜,49,153,7497
2026-04-20,S040,ナス,2,131,262
2026-04-11,S040,玉葱,45,103,4635
2026-04-13,S040,にんじん,41,136,5576
2026-04-18,S040,じゃがいも,13,76,988
2026-04-16,S040,白菜,44,148,6512
2026-04-08,S040,じゃがいも,48,70,3360
2026-04-14,S040,大根,13,115,1495
2026-04-19,S040,キャベツ,41,202,8282
2026-04-04,S040,じゃがいも,3,68,204
2026-04-01,S040,きゅうり,50,96,4800
2026-04-19,S040,大根,5,131,655
2026-04-06,S040,ナス,47,166,7802
