日付,店舗,商品,数量,単価,売上
2026-04-10,S010,トマト,32,239,7648
2026-04-03,S010,にんじん,28,117,3276
2026-04-14,S010,トマト,31,280,8680
2026-04-03,S010,きゅうり,17,85,1445
2026-04-24,S010,ナス,32,158,5056
2026-04-20,S010,じゃがいも,30,66,1980
2026-04-05,S010,トマト,1,255,255
2026-04-11,S010,ピーマン,25,111,2775
2026-04-15,S010,きゅうり,28,111,3108
2026-04-20,S010,にんじん,20,120,2400
2026-04-20,S010,ズッキーニ,13,230,2990
2026-04-11,S010,にんじん,26,120,3120
2026-04-10,S010,ズッキーニ,45,240,10800
2026-04-16,S010,ピーマン,16,110,1760
2026-04-13,S010,トマト,26,253,6578
2026-04-04,S010,ピーマン,13,127,1651
2026-04-18,S010,にんじん,44,149,6556
2026-04-18,S010,キャベツ,47,189,8883
2026-04-23,S010,じゃがいも,29,78,2262
2026-04-27,S010,ズッキーニ,5,250,1250
2026-04-26,S010,レタス,44,211,9284
2026-04-05,S010,ナス,20,135,2700
2026-04-09,S010,ナス,10,165,1650
2026-04-14,S010,レタス,5,208,1040
2026-04-20,S010,白菜,38,155,5890
2026-04-18,S010,大根,45,136,6120
2026-04-18,S010,キャベツ,24,204,4896
2026-04-26,S010,大根,39,150,5850
2026-04-03,S010,玉葱,50,90,4500
2026-04-22,S010,ナス,23,130,2990
2026-04-21,S010,ピーマン,3,126,378
2026-04-21,S010,ナス,42,145,6090
2026-04-25,S010,きゅうり,28,76,2128
2026-04-01,S010,玉葱,17,89,1513
2026-04-17,S010,ズッキーニ,34,235,7990
2026-04-19,S010,ズッキーニ,37,214,7918
2026-04-15,S010,きゅうり,26,99,2574
2026-04-25,S010,ナス,38,164,6232
2026-04-17,S010,にんじん,23,101,2323
2026-04-16,S010,玉葱,19,101,1919
2026-04-03,S010,玉葱,47,84,3948
2026-04-12,S010,トマト,22,259,5698
2026-04-26,S010,じゃがいも,34,90,3060
2026-04-12,S010,白菜,7,158,1106
2026-04-24,S010,ズッキーニ,29,220,6380
2026-04-03,S010,トマト,3,275,825
2026-04-04,S010,キャベツ,22,201,4422
2026-04-04,S010,ナス,11,167,1837
2026-04-08,S010,大根,12,145,1740
2026-04-06,S010,きゅうり,36,97,3492
2026-04-15,S010,じゃがいも,26,100,2600
2026-04-06,S010,にんじん,41,142,5822
2026-04-14,S010,レタス,2,227,454
2026-04-20,S010,じゃがいも,29,97,2813
2026-04-14,S010,レタス,1,225,225
2026-04-07,S010,じゃがいも,18,108,1944
2026-04-23,S010,玉葱,37,81,2997
2026-04-26,S010,大根,12,133,1596
2026-04-11,S010,じゃがいも,30,67,2010
2026-04-09,S010,ナス,32,153,4896
2026-04-21,S010,きゅうり,39,94,3666
2026-04-20,S010,レタス,38,187,7106
2026-04-12,S010,きゅうり,30,109,3270
2026-04-06,S010,ナス,46,139,6394
2026-04-20,S010,ピーマン,6,133,798
2026-04-05,S010,きゅうり,8,85,680
2026-04-10,S010,玉葱,12,98,1176
2026-04-23,S010,にんじん,33,124,4092
2026-04-14,S010,ピーマン,9,126,1134
2026-04-13,S010,レタス,12,211,2532
2026-04-21,S010,大根,45,151,6795
2026-04-06,S010,大根,11,141,1551
2026-04-10,S010,にんじん,12,120,1440
2026-04-27,S010,白菜,40,133,5320
2026-04-28,S010,きゅうり,1,101,101
2026-04-05,S010,じゃがいも,25,95,2375
2026-04-17,S010,ナス,32,146,4672
2026-04-22,S010,白菜,27,175,4725
2026-04-27,S010,白菜,32,140,4480
2026-04-03,S010,ピーマン,2,140,280
2026-04-25,S010,じゃがいも,19,62,1178
2026-04-09,S010,じゃがいも,35,78,2730
2026-04-06,S010,白菜,37,177,6549
2026-04-25,S010,白菜,36,162,5832
2026-04-04,S010,ピーマン,8,107,856
2026-04-25,S010,大根,24,144,3456
2026-04-27,S010,キャベツ,49,206,10094
2026-04-15,S010,大根,14,137,1918
2026-04-04,S010,ズッキーニ,42,248,10416
2026-04-08,S010,トマト,3,258,774
2026-04-09,S010,きゅうり,6,98,588
2026-04-28,S010,玉葱,50,90,4500
2026-04-07,S010,ズッキーニ,38,244,9272
2026-04-12,S010,ズッキーニ,40,240,9600
2026-04-14,S010,にんじん,40,108,4320
2026-04-26,S010,じゃがいも,14,63,882
2026-04-19,S010,きゅうり,35,87,3045
2026-04-20,S010,大根,11,130,1430
2026-04-23,S010,トマト,19,266,5054
2026-04-09,S010,大根,44,116,5104
