日付,店舗,商品,数量,単価,売上
2026-04-06,S081,キャベツ,45,181,8145
2026-04-25,S081,きゅうり,50,85,4250
2026-04-09,S081,キャベツ,23,210,4830
2026-04-01,S081,ナス,34,158,5372
2026-04-25,S081,にんじん,31,112,3472
2026-04-19,S081,レタス,48,185,8880
2026-04-11,S081,ピーマン,29,117,3393
2026-04-09,S081,キャベツ,21,172,3612
2026-04-22,S081,ナス,48,140,6720
2026-04-14,S081,白菜,4,177,708
2026-04-16,S081,大根,39,139,5421
2026-04-16,S081,ズッキーニ,22,222,4884
2026-04-09,S081,にんじん,28,104,2912
2026-04-19,S081,ズッキーニ,2,215,430
2026-04-27,S081,大根,17,119,2023
2026-04-28,S081,にんじん,31,113,3503
2026-04-28,S081,レタス,48,188,9024
2026-04-15,S081,ズッキーニ,14,211,2954
2026-04-02,S081,ズッキーニ,12,211,2532
2026-04-21,S081,にんじん,31,106,3286
2026-04-04,S081,玉葱,30,98,2940
2026-04-21,S081,白菜,28,168,4704
2026-04-04,S081,白菜,7,157,1099
2026-04-06,S081,キャベツ,50,178,8900
2026-04-06,S081,ピーマン,35,113,3955
2026-04-04,S081,トマト,18,265,4770
2026-04-13,S081,ピーマン,36,104,3744
2026-04-02,S081,きゅうり,12,76,912
2026-04-27,S081,レタス,38,180,6840
2026-04-07,S081,ピーマン,12,101,1212
2026-04-01,S081,にんじん,48,126,6048
2026-04-19,S081,大根,1,116,116
2026-04-09,S081,にんじん,44,125,5500
2026-04-09,S081,白菜,5,133,665
2026-04-14,S081,大根,2,114,228
2026-04-15,S081,白菜,49,131,6419
2026-04-07,S081,玉葱,26,87,2262
2026-04-15,S081,キャベツ,22,203,4466
2026-04-01,S081,キャベツ,19,197,3743
2026-04-07,S081,じゃがいも,12,86,1032
2026-04-27,S081,白菜,12,146,1752
2026-04-09,S081,レタス,37,194,7178
2026-04-28,S081,玉葱,29,85,2465
2026-04-19,S081,トマト,29,257,7453
2026-04-08,S081,大根,1,144,144
2026-04-08,S081,ピーマン,3,137,411
2026-04-13,S081,きゅうり,17,73,1241
2026-04-06,S081,きゅうり,40,116,4640
2026-04-20,S081,大根,21,116,2436
2026-04-23,S081,ピーマン,15,137,2055
2026-04-20,S081,じゃがいも,9,89,801
2026-04-23,S081,にんじん,49,131,6419
2026-04-06,S081,大根,6,120,720
2026-04-19,S081,玉葱,25,89,2225
2026-04-12,S081,ナス,4,139,556
2026-04-25,S081,ピーマン,28,93,2604
2026-04-05,S081,レタス,46,206,9476
2026-04-15,S081,レタス,42,201,8442
2026-04-27,S081,にんじん,30,110,3300
2026-04-18,S081,ナス,20,142,2840
2026-04-07,S081,ピーマン,32,106,3392
2026-04-20,S081,ズッキーニ,41,237,9717
2026-04-12,S081,キャベツ,29,206,5974
2026-04-01,S081,大根,35,137,4795
2026-04-10,S081,キャベツ,27,207,5589
2026-04-16,S081,きゅうり,49,96,4704
2026-04-28,S081,キャベツ,11,162,1782
2026-04-18,S081,キャベツ,43,205,8815
2026-04-04,S081,ピーマン,11,128,1408
2026-04-02,S081,にんじん,12,149,1788
2026-04-03,S081,きゅうり,50,89,4450
2026-04-27,S081,じゃがいも,40,62,2480
2026-04-09,S081,トマト,35,266,9310
2026-04-02,S081,ピーマン,15,101,1515
2026-04-06,S081,きゅうり,13,85,1105
2026-04-07,S081,にんじん,1,110,110
2026-04-08,S081,きゅうり,5,72,360
2026-04-05,S081,きゅうり,42,91,3822
2026-04-12,S081,キャベツ,8,199,1592
2026-04-24,S081,じゃがいも,22,78,1716
2026-04-11,S081,ズッキーニ,44,202,8888
2026-04-08,S081,レタス,38,212,8056
2026-04-27,S081,大根,36,128,4608
2026-04-23,S081,じゃがいも,40,72,2880
2026-04-25,S081,じゃがいも,13,70,910
2026-04-10,S081,じゃがいも,26,70,1820
2026-04-19,S081,レタス,9,180,1620
2026-04-26,S081,大根,2,132,264
2026-04-19,S081,ズッキーニ,48,234,11232
2026-04-21,S081,じゃがいも,8,68,544
2026-04-27,S081,トマト,49,247,12103
2026-04-03,S081,にんじん,38,103,3914
2026-04-15,S081,きゅうり,49,108,5292
2026-04-13,S081,きゅうり,40,108,4320
2026-04-20,S081,にんじん,4,107,428
2026-04-05,S081,じゃがいも,32,85,2720
2026-04-07,S081,玉葱,31,104,3224
2026-04-10,S081,ピーマン,24,107,2568
2026-04-06,S081,玉葱,1,99,99
2026-04-06,S081,ピーマン,50,107,5350
