日付,店舗,商品,数量,単価,売上
2026-04-01,S027,キャベツ,42,201,8442
2026-04-06,S027,ナス,29,170,4930
2026-04-21,S027,にんじん,1,125,125
2026-04-07,S027,ナス,20,140,2800
2026-04-19,S027,玉葱,8,85,680
2026-04-08,S027,大根,46,159,7314
2026-04-27,S027,ナス,49,128,6272
2026-04-28,S027,ピーマン,44,116,5104
2026-04-26,S027,きゅうり,29,100,2900
2026-04-28,S027,ズッキーニ,9,216,1944
2026-04-06,S027,ナス,38,140,5320
2026-04-26,S027,トマト,13,235,3055
2026-04-14,S027,きゅうり,12,95,1140
2026-04-13,S027,ピーマン,15,91,1365
2026-04-01,S027,大根,42,149,6258
2026-04-21,S027,じゃがいも,6,89,534
2026-04-07,S027,トマト,45,240,10800
2026-04-02,S027,レタス,40,207,8280
2026-04-20,S027,トマト,10,235,2350
2026-04-12,S027,にんじん,37,107,3959
2026-04-01,S027,ズッキーニ,34,227,7718
2026-04-25,S027,白菜,44,161,7084
2026-04-04,S027,じゃがいも,46,73,3358
2026-04-07,S027,トマト,19,277,5263
2026-04-16,S027,レタス,9,207,1863
2026-04-28,S027,じゃがいも,39,73,2847
2026-04-27,S027,トマト,47,273,12831
2026-04-07,S027,レタス,12,206,2472
2026-04-26,S027,にんじん,2,118,236
2026-04-09,S027,じゃがいも,40,88,3520
2026-04-08,S027,きゅうり,38,113,4294
2026-04-21,S027,白菜,6,130,780
2026-04-16,S027,にんじん,21,144,3024
2026-04-13,S027,ナス,14,165,2310
2026-04-13,S027,ズッキーニ,28,247,6916
2026-04-20,S027,トマト,5,236,1180
2026-04-18,S027,キャベツ,4,181,724
2026-04-08,S027,白菜,23,168,3864
2026-04-22,S027,ピーマン,46,137,6302
2026-04-26,S027,キャベツ,1,176,176
2026-04-17,S027,ピーマン,25,109,2725
2026-04-13,S027,ナス,24,128,3072
2026-04-18,S027,キャベツ,38,171,6498
2026-04-09,S027,にんじん,33,131,4323
2026-04-11,S027,白菜,9,135,1215
2026-04-11,S027,ズッキーニ,34,227,7718
2026-04-05,S027,トマト,8,250,2000
2026-04-02,S027,にんじん,32,117,3744
2026-04-24,S027,きゅうり,28,88,2464
2026-04-09,S027,ピーマン,49,106,5194
2026-04-17,S027,きゅうり,28,80,2240
2026-04-11,S027,ズッキーニ,32,248,7936
2026-04-05,S027,大根,43,150,6450
2026-04-26,S027,白菜,4,142,568
2026-04-05,S027,キャベツ,15,171,2565
2026-04-02,S027,白菜,17,140,2380
2026-04-23,S027,白菜,28,137,3836
2026-04-16,S027,キャベツ,29,182,5278
2026-04-23,S027,大根,32,139,4448
2026-04-16,S027,玉葱,47,84,3948
2026-04-04,S027,きゅうり,6,83,498
2026-04-28,S027,トマト,12,240,2880
2026-04-24,S027,大根,18,146,2628
2026-04-22,S027,ピーマン,14,127,1778
2026-04-01,S027,大根,50,146,7300
2026-04-06,S027,レタス,5,195,975
2026-04-25,S027,白菜,44,136,5984
2026-04-11,S027,キャベツ,19,203,3857
2026-04-22,S027,玉葱,26,98,2548
2026-04-19,S027,玉葱,21,84,1764
2026-04-01,S027,玉葱,30,120,3600
2026-04-22,S027,白菜,30,170,5100
2026-04-09,S027,ピーマン,43,90,3870
2026-04-11,S027,キャベツ,42,199,8358
2026-04-15,S027,きゅうり,47,116,5452
2026-04-26,S027,ピーマン,9,103,927
2026-04-28,S027,キャベツ,42,178,7476
2026-04-11,S027,キャベツ,48,164,7872
2026-04-18,S027,ピーマン,25,95,2375
2026-04-13,S027,トマト,12,245,2940
2026-04-25,S027,レタス,6,181,1086
2026-04-28,S027,じゃがいも,11,84,924
2026-04-25,S027,レタス,19,221,4199
2026-04-25,S027,ナス,10,127,1270
2026-04-10,S027,白菜,28,177,4956
2026-04-26,S027,トマト,44,268,11792
2026-04-05,S027,きゅうり,43,76,3268
2026-04-27,S027,きゅうり,33,82,2706
2026-04-16,S027,白菜,25,160,4000
2026-04-09,S027,ピーマン,39,117,4563
2026-04-03,S027,レタス,24,219,5256
2026-04-06,S027,レタス,41,207,8487
2026-04-03,S027,キャベツ,33,181,5973
2026-04-15,S027,ナス,15,161,2415
2026-04-22,S027,ズッキーニ,10,231,2310
2026-04-17,S027,ナス,42,153,6426
2026-04-03,S027,トマト,30,257,7710
2026-04-03,S027,白菜,20,139,2780
2026-04-05,S027,ナス,20,135,2700
2026-04-17,S027,レタス,19,216,4104
