日付,店舗,商品,数量,単価,売上
2026-04-25,S032,大根,8,133,1064
2026-04-03,S032,玉葱,33,124,4092
2026-04-25,S032,きゅうり,27,98,2646
2026-04-06,S032,トマト,14,262,3668
2026-04-02,S032,白菜,2,134,268
2026-04-21,S032,ズッキーニ,44,247,10868
2026-04-15,S032,レタス,22,227,4994
2026-04-13,S032,じゃがいも,26,62,1612
2026-04-01,S032,トマト,8,275,2200
2026-04-05,S032,きゅうり,43,117,5031
2026-04-15,S032,白菜,30,134,4020
2026-04-03,S032,大根,43,125,5375
2026-04-23,S032,白菜,9,160,1440
2026-04-27,S032,トマト,11,240,2640
2026-04-27,S032,キャベツ,39,166,6474
2026-04-06,S032,トマト,8,264,2112
2026-04-24,S032,レタス,11,184,2024
2026-04-22,S032,キャベツ,44,177,7788
2026-04-05,S032,白菜,23,141,3243
2026-04-07,S032,ズッキーニ,3,243,729
2026-04-18,S032,じゃがいも,29,104,3016
2026-04-02,S032,ナス,34,161,5474
2026-04-22,S032,ズッキーニ,43,206,8858
2026-04-13,S032,ズッキーニ,20,228,4560
2026-04-02,S032,ピーマン,1,93,93
2026-04-25,S032,レタス,50,192,9600
2026-04-08,S032,きゅうり,16,82,1312
2026-04-03,S032,キャベツ,27,161,4347
2026-04-01,S032,きゅうり,13,113,1469
2026-04-22,S032,玉葱,15,81,1215
2026-04-26,S032,ナス,11,166,1826
2026-04-06,S032,キャベツ,27,192,5184
2026-04-04,S032,きゅうり,21,105,2205
2026-04-21,S032,じゃがいも,40,73,2920
2026-04-18,S032,レタス,28,187,5236
2026-04-08,S032,じゃがいも,7,82,574
2026-04-11,S032,にんじん,1,125,125
2026-04-21,S032,きゅうり,1,94,94
2026-04-07,S032,白菜,15,134,2010
2026-04-22,S032,トマト,42,269,11298
2026-04-12,S032,キャベツ,5,173,865
2026-04-14,S032,トマト,50,268,13400
2026-04-16,S032,玉葱,46,109,5014
2026-04-26,S032,ピーマン,11,106,1166
2026-04-04,S032,ピーマン,21,130,2730
2026-04-23,S032,レタス,44,229,10076
2026-04-23,S032,にんじん,22,111,2442
2026-04-21,S032,ズッキーニ,21,242,5082
2026-04-16,S032,玉葱,22,76,1672
2026-04-20,S032,ピーマン,29,114,3306
2026-04-17,S032,ナス,48,134,6432
2026-04-17,S032,ピーマン,46,90,4140
2026-04-08,S032,キャベツ,40,208,8320
2026-04-04,S032,トマト,16,277,4432
2026-04-14,S032,じゃがいも,40,65,2600
2026-04-02,S032,にんじん,24,131,3144
2026-04-10,S032,じゃがいも,10,84,840
2026-04-07,S032,ナス,3,135,405
2026-04-24,S032,ピーマン,29,137,3973
2026-04-11,S032,にんじん,18,120,2160
2026-04-21,S032,キャベツ,34,210,7140
2026-04-14,S032,ナス,19,168,3192
2026-04-01,S032,じゃがいも,47,81,3807
2026-04-11,S032,じゃがいも,14,94,1316
2026-04-02,S032,ナス,16,163,2608
2026-04-23,S032,ズッキーニ,15,238,3570
2026-04-28,S032,レタス,34,200,6800
2026-04-06,S032,白菜,41,130,5330
2026-04-03,S032,白菜,5,142,710
2026-04-02,S032,ナス,10,133,1330
2026-04-05,S032,玉葱,12,112,1344
2026-04-18,S032,じゃがいも,16,92,1472
2026-04-03,S032,レタス,47,209,9823
2026-04-10,S032,にんじん,47,112,5264
2026-04-08,S032,レタス,12,218,2616
2026-04-08,S032,トマト,19,266,5054
2026-04-15,S032,ナス,13,137,1781
2026-04-28,S032,白菜,6,153,918
2026-04-13,S032,レタス,11,210,2310
2026-04-15,S032,レタス,33,219,7227
2026-04-24,S032,レタス,49,189,9261
2026-04-27,S032,白菜,2,178,356
2026-04-13,S032,レタス,6,228,1368
2026-04-10,S032,ピーマン,35,99,3465
2026-04-18,S032,ズッキーニ,12,216,2592
2026-04-13,S032,白菜,20,159,3180
2026-04-10,S032,レタス,36,218,7848
2026-04-16,S032,玉葱,22,83,1826
2026-04-23,S032,白菜,13,139,1807
2026-04-07,S032,キャベツ,1,192,192
2026-04-24,S032,ズッキーニ,24,231,5544
2026-04-13,S032,レタス,26,227,5902
2026-04-12,S032,レタス,32,199,6368
2026-04-21,S032,ピーマン,5,116,580
2026-04-02,S032,玉葱,25,111,2775
2026-04-06,S032,じゃがいも,49,87,4263
2026-04-09,S032,ズッキーニ,23,232,5336
2026-04-23,S032,白菜,41,174,7134
2026-04-12,S032,ズッキーニ,4,241,964
2026-04-13,S032,レタス,48,195,9360
