日付,店舗,商品,数量,単価,売上
2026-04-01,S007,にんじん,39,143,5577
2026-04-26,S007,白菜,3,138,414
2026-04-03,S007,じゃがいも,50,101,5050
2026-04-12,S007,きゅうり,25,106,2650
2026-04-02,S007,ピーマン,10,133,1330
2026-04-15,S007,きゅうり,24,98,2352
2026-04-25,S007,玉葱,37,83,3071
2026-04-17,S007,きゅうり,26,90,2340
2026-04-21,S007,トマト,16,237,3792
2026-04-01,S007,ズッキーニ,12,231,2772
2026-04-17,S007,レタス,36,187,6732
2026-04-09,S007,トマト,46,258,11868
2026-04-07,S007,ピーマン,19,134,2546
2026-04-16,S007,じゃがいも,8,68,544
2026-04-28,S007,玉葱,29,86,2494
2026-04-23,S007,白菜,6,173,1038
2026-04-28,S007,きゅうり,43,92,3956
2026-04-23,S007,玉葱,36,109,3924
2026-04-10,S007,トマト,11,275,3025
2026-04-23,S007,ズッキーニ,41,211,8651
2026-04-26,S007,きゅうり,33,84,2772
2026-04-04,S007,じゃがいも,9,75,675
2026-04-26,S007,白菜,2,153,306
2026-04-18,S007,ピーマン,24,119,2856
2026-04-26,S007,大根,9,149,1341
2026-04-03,S007,玉葱,20,100,2000
2026-04-23,S007,ズッキーニ,31,233,7223
2026-04-14,S007,レタス,37,184,6808
2026-04-05,S007,きゅうり,42,74,3108
2026-04-15,S007,白菜,44,163,7172
2026-04-12,S007,にんじん,50,135,6750
2026-04-21,S007,ピーマン,12,139,1668
2026-04-05,S007,レタス,33,183,6039
2026-04-27,S007,玉葱,34,84,2856
2026-04-10,S007,にんじん,11,120,1320
2026-04-23,S007,じゃがいも,23,93,2139
2026-04-10,S007,玉葱,17,87,1479
2026-04-21,S007,大根,18,118,2124
2026-04-21,S007,トマト,40,264,10560
2026-04-03,S007,大根,42,120,5040
2026-04-19,S007,ピーマン,10,100,1000
2026-04-22,S007,ピーマン,47,128,6016
2026-04-11,S007,ピーマン,3,91,273
2026-04-03,S007,キャベツ,42,209,8778
2026-04-19,S007,トマト,42,243,10206
2026-04-25,S007,ピーマン,27,129,3483
2026-04-21,S007,キャベツ,32,200,6400
2026-04-18,S007,トマト,42,249,10458
2026-04-16,S007,じゃがいも,44,85,3740
2026-04-10,S007,白菜,5,174,870
2026-04-02,S007,にんじん,29,126,3654
2026-04-16,S007,白菜,14,151,2114
2026-04-20,S007,にんじん,21,145,3045
2026-04-11,S007,ズッキーニ,23,225,5175
2026-04-05,S007,きゅうり,33,105,3465
2026-04-04,S007,きゅうり,16,99,1584
2026-04-04,S007,トマト,29,245,7105
2026-04-05,S007,玉葱,4,93,372
2026-04-13,S007,ピーマン,27,105,2835
2026-04-28,S007,にんじん,21,136,2856
2026-04-24,S007,きゅうり,13,118,1534
2026-04-06,S007,白菜,33,159,5247
2026-04-16,S007,トマト,32,231,7392
2026-04-03,S007,レタス,33,209,6897
2026-04-08,S007,じゃがいも,38,82,3116
2026-04-02,S007,キャベツ,19,191,3629
2026-04-20,S007,ナス,44,150,6600
2026-04-10,S007,大根,1,116,116
2026-04-14,S007,にんじん,17,146,2482
2026-04-12,S007,レタス,24,182,4368
2026-04-13,S007,キャベツ,37,195,7215
2026-04-07,S007,きゅうり,36,88,3168
2026-04-03,S007,レタス,33,208,6864
2026-04-25,S007,大根,18,149,2682
2026-04-22,S007,ピーマン,8,98,784
2026-04-04,S007,レタス,24,230,5520
2026-04-11,S007,大根,24,158,3792
2026-04-05,S007,じゃがいも,39,92,3588
2026-04-13,S007,大根,3,112,336
2026-04-02,S007,にんじん,46,121,5566
2026-04-26,S007,白菜,34,159,5406
2026-04-05,S007,ピーマン,33,98,3234
2026-04-11,S007,ピーマン,21,100,2100
2026-04-13,S007,ピーマン,48,109,5232
2026-04-19,S007,きゅうり,33,102,3366
2026-04-18,S007,白菜,46,166,7636
2026-04-10,S007,白菜,2,153,306
2026-04-11,S007,ナス,8,146,1168
2026-04-19,S007,トマト,47,274,12878
2026-04-21,S007,キャベツ,39,190,7410
2026-04-09,S007,ナス,50,157,7850
2026-04-19,S007,じゃがいも,47,63,2961
2026-04-19,S007,白菜,11,163,1793
2026-04-21,S007,ズッキーニ,40,249,9960
2026-04-27,S007,レタス,10,223,2230
2026-04-08,S007,キャベツ,37,204,7548
2026-04-04,S007,じゃがいも,2,88,176
2026-04-11,S007,レタス,10,206,2060
2026-04-23,S007,じゃがいも,27,92,2484
2026-04-25,S007,ピーマン,31,137,4247
