日付,店舗,商品,数量,単価,売上
2026-04-02,S063,キャベツ,40,177,7080
2026-04-28,S063,にんじん,45,141,6345
2026-04-26,S063,玉葱,19,124,2356
2026-04-26,S063,玉葱,3,124,372
2026-04-12,S063,にんじん,30,124,3720
2026-04-20,S063,大根,8,154,1232
2026-04-19,S063,大根,31,145,4495
2026-04-02,S063,ピーマン,47,98,4606
2026-04-25,S063,白菜,1,147,147
2026-04-12,S063,にんじん,16,132,2112
2026-04-17,S063,大根,50,132,6600
2026-04-13,S063,にんじん,9,121,1089
2026-04-18,S063,レタス,27,183,4941
2026-04-11,S063,ピーマン,33,116,3828
2026-04-26,S063,白菜,35,158,5530
2026-04-09,S063,トマト,11,238,2618
2026-04-16,S063,ズッキーニ,22,232,5104
2026-04-11,S063,ズッキーニ,43,217,9331
2026-04-18,S063,ナス,22,166,3652
2026-04-19,S063,レタス,24,230,5520
2026-04-28,S063,きゅうり,46,109,5014
2026-04-10,S063,にんじん,33,108,3564
2026-04-10,S063,ピーマン,8,95,760
2026-04-26,S063,ズッキーニ,28,221,6188
2026-04-01,S063,にんじん,1,102,102
2026-04-02,S063,にんじん,20,123,2460
2026-04-21,S063,じゃがいも,38,101,3838
2026-04-08,S063,玉葱,16,83,1328
2026-04-21,S063,玉葱,21,95,1995
2026-04-03,S063,じゃがいも,1,80,80
2026-04-11,S063,白菜,3,163,489
2026-04-07,S063,ナス,41,147,6027
2026-04-18,S063,ズッキーニ,12,243,2916
2026-04-04,S063,トマト,20,248,4960
2026-04-28,S063,大根,34,149,5066
2026-04-13,S063,レタス,38,219,8322
2026-04-23,S063,白菜,10,161,1610
2026-04-28,S063,ズッキーニ,15,227,3405
2026-04-15,S063,ナス,29,166,4814
2026-04-10,S063,ナス,27,129,3483
2026-04-24,S063,キャベツ,9,183,1647
2026-04-28,S063,大根,48,155,7440
2026-04-06,S063,きゅうり,19,83,1577
2026-04-03,S063,大根,14,121,1694
2026-04-23,S063,大根,7,157,1099
2026-04-05,S063,じゃがいも,5,68,340
2026-04-07,S063,ピーマン,10,131,1310
2026-04-01,S063,ナス,20,159,3180
2026-04-03,S063,キャベツ,25,207,5175
2026-04-01,S063,玉葱,34,90,3060
2026-04-14,S063,トマト,32,240,7680
2026-04-07,S063,ズッキーニ,36,229,8244
2026-04-12,S063,キャベツ,35,170,5950
2026-04-25,S063,白菜,26,163,4238
2026-04-23,S063,玉葱,43,104,4472
2026-04-06,S063,にんじん,23,130,2990
2026-04-15,S063,きゅうり,17,117,1989
2026-04-12,S063,大根,41,127,5207
2026-04-16,S063,にんじん,25,109,2725
2026-04-28,S063,ピーマン,3,110,330
2026-04-05,S063,ピーマン,6,122,732
2026-04-27,S063,ナス,48,149,7152
2026-04-13,S063,ナス,36,135,4860
2026-04-24,S063,玉葱,26,78,2028
2026-04-18,S063,にんじん,46,128,5888
2026-04-04,S063,ナス,31,131,4061
2026-04-03,S063,白菜,44,143,6292
2026-04-07,S063,白菜,46,176,8096
2026-04-07,S063,ピーマン,42,127,5334
2026-04-06,S063,キャベツ,21,171,3591
2026-04-06,S063,にんじん,37,136,5032
2026-04-20,S063,じゃがいも,48,86,4128
2026-04-06,S063,玉葱,47,102,4794
2026-04-26,S063,きゅうり,43,107,4601
2026-04-03,S063,ナス,20,135,2700
2026-04-18,S063,大根,10,125,1250
2026-04-06,S063,きゅうり,42,93,3906
2026-04-23,S063,じゃがいも,37,94,3478
2026-04-07,S063,きゅうり,36,89,3204
2026-04-09,S063,レタス,8,211,1688
2026-04-24,S063,ナス,30,167,5010
2026-04-24,S063,白菜,15,140,2100
2026-04-26,S063,レタス,19,195,3705
2026-04-01,S063,ピーマン,22,106,2332
2026-04-28,S063,トマト,37,279,10323
2026-04-16,S063,ピーマン,46,136,6256
2026-04-04,S063,にんじん,29,138,4002
2026-04-27,S063,ピーマン,29,90,2610
2026-04-06,S063,ピーマン,12,118,1416
2026-04-03,S063,にんじん,4,121,484
2026-04-08,S063,ナス,39,149,5811
2026-04-25,S063,大根,32,156,4992
2026-04-04,S063,じゃがいも,32,105,3360
2026-04-27,S063,きゅうり,9,107,963
2026-04-18,S063,大根,16,118,1888
2026-04-05,S063,キャベツ,44,208,9152
2026-04-04,S063,にんじん,24,125,3000
2026-04-24,S063,ズッキーニ,4,235,940
2026-04-07,S063,にんじん,3,102,306
2026-04-09,S063,大根,32,148,4736
