日付,店舗,商品,数量,単価,売上
2026-04-24,S034,トマト,19,274,5206
2026-04-07,S034,ズッキーニ,36,225,8100
2026-04-04,S034,にんじん,21,148,3108
2026-04-26,S034,ピーマン,4,135,540
2026-04-10,S034,白菜,42,140,5880
2026-04-19,S034,にんじん,29,144,4176
2026-04-16,S034,トマト,10,243,2430
2026-04-07,S034,ズッキーニ,13,247,3211
2026-04-21,S034,キャベツ,24,206,4944
2026-04-28,S034,ピーマン,7,133,931
2026-04-26,S034,にんじん,25,127,3175
2026-04-22,S034,にんじん,4,106,424
2026-04-12,S034,白菜,12,133,1596
2026-04-04,S034,大根,42,131,5502
2026-04-19,S034,レタス,10,220,2200
2026-04-24,S034,レタス,16,182,2912
2026-04-04,S034,じゃがいも,26,91,2366
2026-04-10,S034,ズッキーニ,39,211,8229
2026-04-21,S034,ズッキーニ,25,249,6225
2026-04-23,S034,ナス,43,125,5375
2026-04-25,S034,白菜,42,154,6468
2026-04-09,S034,ナス,42,148,6216
2026-04-12,S034,キャベツ,8,167,1336
2026-04-03,S034,玉葱,32,116,3712
2026-04-22,S034,大根,15,111,1665
2026-04-19,S034,ピーマン,37,120,4440
2026-04-09,S034,ズッキーニ,48,206,9888
2026-04-26,S034,ピーマン,12,114,1368
2026-04-16,S034,ナス,45,147,6615
2026-04-10,S034,ピーマン,9,96,864
2026-04-11,S034,玉葱,46,125,5750
2026-04-18,S034,にんじん,26,144,3744
2026-04-01,S034,レタス,36,214,7704
2026-04-26,S034,大根,32,114,3648
2026-04-17,S034,ピーマン,35,135,4725
2026-04-27,S034,ナス,8,168,1344
2026-04-25,S034,じゃがいも,43,67,2881
2026-04-06,S034,ピーマン,45,101,4545
2026-04-01,S034,大根,29,130,3770
2026-04-04,S034,キャベツ,9,196,1764
2026-04-07,S034,ナス,11,125,1375
2026-04-18,S034,トマト,49,232,11368
2026-04-03,S034,玉葱,33,94,3102
2026-04-12,S034,大根,11,137,1507
2026-04-22,S034,キャベツ,16,179,2864
2026-04-02,S034,大根,19,152,2888
2026-04-18,S034,白菜,9,166,1494
2026-04-16,S034,ズッキーニ,21,233,4893
2026-04-12,S034,ピーマン,35,122,4270
2026-04-07,S034,ズッキーニ,7,242,1694
2026-04-27,S034,キャベツ,16,162,2592
2026-04-07,S034,にんじん,20,113,2260
2026-04-05,S034,ピーマン,36,103,3708
2026-04-19,S034,きゅうり,18,78,1404
2026-04-24,S034,ピーマン,28,94,2632
2026-04-18,S034,トマト,17,254,4318
2026-04-21,S034,にんじん,26,129,3354
2026-04-03,S034,トマト,44,257,11308
2026-04-23,S034,にんじん,35,113,3955
2026-04-03,S034,ナス,47,137,6439
2026-04-21,S034,ズッキーニ,42,212,8904
2026-04-23,S034,きゅうり,37,112,4144
2026-04-21,S034,大根,39,120,4680
2026-04-14,S034,にんじん,21,150,3150
2026-04-14,S034,レタス,2,218,436
2026-04-08,S034,玉葱,18,82,1476
2026-04-18,S034,玉葱,44,110,4840
2026-04-14,S034,玉葱,22,115,2530
2026-04-03,S034,きゅうり,22,119,2618
2026-04-09,S034,にんじん,15,117,1755
2026-04-01,S034,玉葱,25,89,2225
2026-04-13,S034,玉葱,8,86,688
2026-04-17,S034,ズッキーニ,20,237,4740
2026-04-27,S034,白菜,7,163,1141
2026-04-12,S034,ズッキーニ,37,218,8066
2026-04-18,S034,トマト,39,236,9204
2026-04-02,S034,にんじん,21,148,3108
2026-04-13,S034,にんじん,23,147,3381
2026-04-22,S034,大根,36,148,5328
2026-04-28,S034,レタス,31,217,6727
2026-04-05,S034,トマト,1,273,273
2026-04-17,S034,ズッキーニ,10,242,2420
2026-04-05,S034,にんじん,25,136,3400
2026-04-24,S034,トマト,4,276,1104
2026-04-21,S034,きゅうり,46,119,5474
2026-04-08,S034,ナス,39,146,5694
2026-04-23,S034,白菜,12,158,1896
2026-04-12,S034,白菜,33,148,4884
2026-04-09,S034,レタス,34,225,7650
2026-04-27,S034,じゃがいも,20,100,2000
2026-04-28,S034,玉葱,20,101,2020
2026-04-25,S034,きゅうり,6,110,660
2026-04-03,S034,玉葱,47,90,4230
2026-04-03,S034,にんじん,37,103,3811
2026-04-03,S034,ズッキーニ,19,235,4465
2026-04-16,S034,キャベツ,28,203,5684
2026-04-17,S034,ズッキーニ,9,230,2070
2026-04-16,S034,大根,44,153,6732
2026-04-18,S034,ズッキーニ,8,225,1800
2026-04-01,S034,ピーマン,13,137,1781
