日付,店舗,商品,数量,単価,売上
2026-04-09,S039,きゅうり,49,92,4508
2026-04-13,S039,玉葱,36,124,4464
2026-04-11,S039,白菜,40,133,5320
2026-04-13,S039,トマト,45,259,11655
2026-04-16,S039,ナス,8,143,1144
2026-04-20,S039,玉葱,2,89,178
2026-04-02,S039,キャベツ,9,166,1494
2026-04-11,S039,ズッキーニ,47,227,10669
2026-04-08,S039,にんじん,6,112,672
2026-04-24,S039,きゅうり,35,70,2450
2026-04-23,S039,キャベツ,17,210,3570
2026-04-02,S039,玉葱,4,94,376
2026-04-03,S039,トマト,22,274,6028
2026-04-20,S039,レタス,18,224,4032
2026-04-06,S039,にんじん,38,129,4902
2026-04-04,S039,にんじん,21,109,2289
2026-04-25,S039,ピーマン,27,130,3510
2026-04-15,S039,ナス,8,153,1224
2026-04-17,S039,じゃがいも,37,90,3330
2026-04-22,S039,白菜,18,150,2700
2026-04-25,S039,ズッキーニ,31,214,6634
2026-04-03,S039,トマト,50,248,12400
2026-04-23,S039,玉葱,23,110,2530
2026-04-27,S039,じゃがいも,43,101,4343
2026-04-24,S039,じゃがいも,45,64,2880
2026-04-03,S039,白菜,4,143,572
2026-04-01,S039,ナス,14,149,2086
2026-04-27,S039,レタス,13,211,2743
2026-04-04,S039,きゅうり,14,107,1498
2026-04-25,S039,大根,33,130,4290
2026-04-25,S039,トマト,46,259,11914
2026-04-21,S039,にんじん,33,106,3498
2026-04-05,S039,じゃがいも,24,84,2016
2026-04-15,S039,ピーマン,33,102,3366
2026-04-25,S039,レタス,13,184,2392
2026-04-09,S039,レタス,11,223,2453
2026-04-10,S039,ピーマン,42,96,4032
2026-04-05,S039,白菜,7,177,1239
2026-04-04,S039,じゃがいも,2,89,178
2026-04-06,S039,トマト,2,260,520
2026-04-22,S039,大根,29,132,3828
2026-04-09,S039,玉葱,36,80,2880
2026-04-12,S039,レタス,14,189,2646
2026-04-13,S039,大根,28,142,3976
2026-04-11,S039,キャベツ,29,177,5133
2026-04-12,S039,玉葱,4,116,464
2026-04-13,S039,ズッキーニ,28,212,5936
2026-04-10,S039,じゃがいも,26,71,1846
2026-04-20,S039,トマト,34,268,9112
2026-04-16,S039,大根,28,116,3248
2026-04-22,S039,キャベツ,42,175,7350
2026-04-04,S039,じゃがいも,8,63,504
2026-04-02,S039,ピーマン,18,105,1890
2026-04-03,S039,大根,7,127,889
2026-04-08,S039,ピーマン,45,135,6075
2026-04-13,S039,レタス,26,186,4836
2026-04-08,S039,ズッキーニ,45,217,9765
2026-04-16,S039,じゃがいも,11,110,1210
2026-04-07,S039,きゅうり,41,88,3608
2026-04-23,S039,ピーマン,19,136,2584
2026-04-01,S039,玉葱,12,107,1284
2026-04-23,S039,ピーマン,31,137,4247
2026-04-10,S039,ズッキーニ,16,210,3360
2026-04-11,S039,ナス,5,130,650
2026-04-06,S039,きゅうり,30,79,2370
2026-04-01,S039,ナス,31,147,4557
2026-04-11,S039,キャベツ,12,176,2112
2026-04-03,S039,にんじん,44,148,6512
2026-04-28,S039,キャベツ,39,182,7098
2026-04-16,S039,ピーマン,1,121,121
2026-04-28,S039,じゃがいも,31,67,2077
2026-04-02,S039,キャベツ,37,203,7511
2026-04-10,S039,じゃがいも,34,92,3128
2026-04-06,S039,にんじん,50,106,5300
2026-04-04,S039,トマト,48,251,12048
2026-04-15,S039,白菜,48,152,7296
2026-04-18,S039,トマト,43,261,11223
2026-04-09,S039,きゅうり,30,70,2100
2026-04-27,S039,きゅうり,20,115,2300
2026-04-11,S039,大根,50,152,7600
2026-04-28,S039,ピーマン,31,97,3007
2026-04-09,S039,ナス,34,166,5644
2026-04-21,S039,キャベツ,10,186,1860
2026-04-28,S039,じゃがいも,43,69,2967
2026-04-12,S039,白菜,2,145,290
2026-04-19,S039,ズッキーニ,45,227,10215
2026-04-12,S039,じゃがいも,48,65,3120
2026-04-07,S039,レタス,41,186,7626
2026-04-09,S039,ナス,44,154,6776
2026-04-15,S039,大根,12,126,1512
2026-04-22,S039,きゅうり,22,95,2090
2026-04-19,S039,レタス,18,199,3582
2026-04-07,S039,キャベツ,38,193,7334
2026-04-23,S039,きゅうり,40,77,3080
2026-04-14,S039,白菜,37,180,6660
2026-04-26,S039,きゅうり,19,77,1463
2026-04-01,S039,白菜,44,139,6116
2026-04-15,S039,ナス,10,153,1530
2026-04-10,S039,ピーマン,36,132,4752
2026-04-06,S039,トマト,32,248,7936
