日付,店舗,商品,数量,単価,売上
2026-04-21,S060,ズッキーニ,17,241,4097
2026-04-06,S060,大根,31,141,4371
2026-04-08,S060,大根,13,134,1742
2026-04-23,S060,じゃがいも,34,101,3434
2026-04-03,S060,レタス,18,195,3510
2026-04-05,S060,ナス,5,129,645
2026-04-23,S060,レタス,40,223,8920
2026-04-10,S060,ズッキーニ,11,233,2563
2026-04-19,S060,ナス,43,162,6966
2026-04-24,S060,トマト,27,249,6723
2026-04-06,S060,キャベツ,16,186,2976
2026-04-25,S060,ズッキーニ,9,223,2007
2026-04-24,S060,ズッキーニ,34,227,7718
2026-04-07,S060,玉葱,20,124,2480
2026-04-09,S060,玉葱,30,77,2310
2026-04-27,S060,レタス,19,220,4180
2026-04-13,S060,にんじん,23,148,3404
2026-04-12,S060,トマト,3,241,723
2026-04-13,S060,じゃがいも,47,103,4841
2026-04-12,S060,きゅうり,35,113,3955
2026-04-06,S060,トマト,13,276,3588
2026-04-01,S060,ナス,6,150,900
2026-04-13,S060,トマト,27,280,7560
2026-04-09,S060,トマト,33,266,8778
2026-04-27,S060,大根,33,111,3663
2026-04-25,S060,じゃがいも,47,66,3102
2026-04-12,S060,じゃがいも,36,104,3744
2026-04-17,S060,大根,12,127,1524
2026-04-11,S060,ズッキーニ,9,229,2061
2026-04-20,S060,ズッキーニ,4,243,972
2026-04-23,S060,きゅうり,3,88,264
2026-04-22,S060,ナス,4,138,552
2026-04-08,S060,じゃがいも,14,73,1022
2026-04-25,S060,きゅうり,13,103,1339
2026-04-09,S060,ピーマン,21,135,2835
2026-04-04,S060,レタス,47,194,9118
2026-04-26,S060,にんじん,7,105,735
2026-04-04,S060,ズッキーニ,39,229,8931
2026-04-17,S060,白菜,47,180,8460
2026-04-04,S060,大根,4,148,592
2026-04-07,S060,じゃがいも,38,65,2470
2026-04-21,S060,ナス,13,151,1963
2026-04-07,S060,にんじん,26,141,3666
2026-04-11,S060,じゃがいも,3,86,258
2026-04-28,S060,キャベツ,47,164,7708
2026-04-03,S060,ピーマン,49,122,5978
2026-04-16,S060,きゅうり,25,76,1900
2026-04-15,S060,大根,27,159,4293
2026-04-18,S060,ズッキーニ,34,200,6800
2026-04-01,S060,にんじん,14,101,1414
2026-04-26,S060,キャベツ,38,166,6308
2026-04-11,S060,レタス,8,215,1720
2026-04-05,S060,ピーマン,34,90,3060
2026-04-08,S060,ズッキーニ,25,221,5525
2026-04-16,S060,ナス,45,151,6795
2026-04-09,S060,ズッキーニ,19,238,4522
2026-04-04,S060,ズッキーニ,27,200,5400
2026-04-20,S060,ナス,14,145,2030
2026-04-12,S060,ピーマン,23,98,2254
2026-04-02,S060,玉葱,20,113,2260
2026-04-03,S060,玉葱,34,115,3910
2026-04-25,S060,ピーマン,19,96,1824
2026-04-18,S060,トマト,15,244,3660
2026-04-13,S060,大根,31,131,4061
2026-04-27,S060,キャベツ,38,168,6384
2026-04-25,S060,レタス,13,190,2470
2026-04-27,S060,ズッキーニ,11,213,2343
2026-04-20,S060,ピーマン,33,99,3267
2026-04-03,S060,じゃがいも,29,77,2233
2026-04-11,S060,きゅうり,27,74,1998
2026-04-03,S060,トマト,3,274,822
2026-04-24,S060,ズッキーニ,19,208,3952
2026-04-17,S060,大根,27,157,4239
2026-04-02,S060,きゅうり,41,71,2911
2026-04-25,S060,きゅうり,16,101,1616
2026-04-13,S060,レタス,28,230,6440
2026-04-24,S060,キャベツ,34,204,6936
2026-04-04,S060,玉葱,48,83,3984
2026-04-14,S060,キャベツ,3,172,516
2026-04-28,S060,キャベツ,34,173,5882
2026-04-12,S060,レタス,26,218,5668
2026-04-03,S060,キャベツ,25,169,4225
2026-04-22,S060,白菜,5,150,750
2026-04-24,S060,じゃがいも,7,71,497
2026-04-25,S060,じゃがいも,17,81,1377
2026-04-12,S060,キャベツ,28,192,5376
2026-04-18,S060,にんじん,28,136,3808
2026-04-04,S060,白菜,41,161,6601
2026-04-14,S060,大根,42,119,4998
2026-04-20,S060,じゃがいも,34,76,2584
2026-04-10,S060,ズッキーニ,3,207,621
2026-04-08,S060,トマト,36,230,8280
2026-04-26,S060,大根,29,159,4611
2026-04-07,S060,きゅうり,20,85,1700
2026-04-16,S060,ナス,36,167,6012
2026-04-17,S060,にんじん,27,102,2754
2026-04-07,S060,じゃがいも,42,83,3486
2026-04-20,S060,ズッキーニ,8,203,1624
2026-04-04,S060,ナス,24,148,3552
2026-04-23,S060,ズッキーニ,2,238,476
