日付,店舗,商品,数量,単価,売上
2026-04-13,S026,白菜,21,154,3234
2026-04-15,S026,白菜,3,132,396
2026-04-06,S026,大根,43,159,6837
2026-04-10,S026,ズッキーニ,11,231,2541
2026-04-14,S026,にんじん,20,145,2900
2026-04-13,S026,白菜,49,137,6713
2026-04-19,S026,ナス,32,162,5184
2026-04-18,S026,ナス,35,156,5460
2026-04-16,S026,白菜,36,140,5040
2026-04-17,S026,キャベツ,26,176,4576
2026-04-16,S026,ピーマン,25,129,3225
2026-04-22,S026,きゅうり,50,88,4400
2026-04-11,S026,キャベツ,2,197,394
2026-04-02,S026,にんじん,24,122,2928
2026-04-26,S026,ズッキーニ,38,201,7638
2026-04-25,S026,ナス,22,144,3168
2026-04-04,S026,レタス,23,202,4646
2026-04-14,S026,きゅうり,4,112,448
2026-04-08,S026,じゃがいも,16,101,1616
2026-04-10,S026,ピーマン,6,134,804
2026-04-03,S026,トマト,8,251,2008
2026-04-06,S026,キャベツ,35,180,6300
2026-04-02,S026,白菜,43,157,6751
2026-04-19,S026,大根,27,127,3429
2026-04-01,S026,ズッキーニ,31,237,7347
2026-04-01,S026,きゅうり,25,106,2650
2026-04-13,S026,きゅうり,37,76,2812
2026-04-26,S026,白菜,7,174,1218
2026-04-22,S026,じゃがいも,22,91,2002
2026-04-17,S026,ナス,22,130,2860
2026-04-20,S026,トマト,24,257,6168
2026-04-07,S026,白菜,41,180,7380
2026-04-03,S026,大根,14,128,1792
2026-04-09,S026,キャベツ,20,196,3920
2026-04-13,S026,じゃがいも,40,107,4280
2026-04-03,S026,ズッキーニ,38,206,7828
2026-04-19,S026,きゅうり,18,74,1332
2026-04-19,S026,大根,31,137,4247
2026-04-07,S026,きゅうり,5,111,555
2026-04-27,S026,トマト,33,249,8217
2026-04-14,S026,ナス,35,140,4900
2026-04-07,S026,レタス,26,196,5096
2026-04-20,S026,大根,30,152,4560
2026-04-25,S026,大根,12,111,1332
2026-04-21,S026,ズッキーニ,34,211,7174
2026-04-19,S026,白菜,14,172,2408
2026-04-27,S026,ズッキーニ,30,217,6510
2026-04-21,S026,大根,40,159,6360
2026-04-14,S026,ピーマン,47,130,6110
2026-04-02,S026,大根,13,133,1729
2026-04-15,S026,にんじん,16,109,1744
2026-04-24,S026,ナス,49,139,6811
2026-04-28,S026,レタス,27,200,5400
2026-04-28,S026,玉葱,41,88,3608
2026-04-28,S026,レタス,18,198,3564
2026-04-21,S026,にんじん,17,143,2431
2026-04-20,S026,じゃがいも,26,75,1950
2026-04-04,S026,にんじん,13,101,1313
2026-04-08,S026,トマト,30,261,7830
2026-04-18,S026,レタス,28,221,6188
2026-04-02,S026,じゃがいも,11,77,847
2026-04-05,S026,キャベツ,17,210,3570
2026-04-26,S026,トマト,43,265,11395
2026-04-06,S026,ナス,3,166,498
2026-04-16,S026,キャベツ,4,165,660
2026-04-11,S026,ピーマン,20,94,1880
2026-04-14,S026,きゅうり,43,112,4816
2026-04-03,S026,レタス,47,188,8836
2026-04-08,S026,玉葱,37,122,4514
2026-04-17,S026,玉葱,34,117,3978
2026-04-27,S026,ピーマン,50,123,6150
2026-04-09,S026,白菜,6,145,870
2026-04-20,S026,玉葱,50,95,4750
2026-04-11,S026,ピーマン,48,114,5472
2026-04-26,S026,ズッキーニ,48,215,10320
2026-04-14,S026,じゃがいも,10,66,660
2026-04-06,S026,じゃがいも,18,88,1584
2026-04-14,S026,トマト,38,233,8854
2026-04-16,S026,大根,24,154,3696
2026-04-04,S026,きゅうり,35,97,3395
2026-04-16,S026,ナス,16,137,2192
2026-04-26,S026,にんじん,24,130,3120
2026-04-23,S026,きゅうり,20,71,1420
2026-04-21,S026,ピーマン,3,137,411
2026-04-22,S026,キャベツ,45,210,9450
2026-04-22,S026,じゃがいも,17,95,1615
2026-04-13,S026,トマト,41,274,11234
2026-04-12,S026,ナス,8,154,1232
2026-04-28,S026,じゃがいも,29,84,2436
2026-04-01,S026,レタス,17,199,3383
2026-04-03,S026,じゃがいも,20,73,1460
2026-04-28,S026,にんじん,29,140,4060
2026-04-11,S026,ナス,27,170,4590
2026-04-02,S026,トマト,6,279,1674
2026-04-16,S026,白菜,48,156,7488
2026-04-27,S026,きゅうり,46,97,4462
2026-04-27,S026,玉葱,11,119,1309
2026-04-09,S026,大根,5,132,660
2026-04-14,S026,ピーマン,47,125,5875
2026-04-24,S026,きゅうり,30,114,3420
