日付,店舗,商品,数量,単価,売上
2026-04-23,S050,きゅうり,38,77,2926
2026-04-25,S050,玉葱,40,79,3160
2026-04-17,S050,レタス,47,190,8930
2026-04-24,S050,じゃがいも,16,98,1568
2026-04-25,S050,にんじん,12,101,1212
2026-04-21,S050,白菜,47,137,6439
2026-04-11,S050,玉葱,7,100,700
2026-04-19,S050,ズッキーニ,44,224,9856
2026-04-26,S050,レタス,25,224,5600
2026-04-16,S050,にんじん,22,111,2442
2026-04-04,S050,トマト,23,241,5543
2026-04-23,S050,レタス,17,211,3587
2026-04-03,S050,にんじん,17,125,2125
2026-04-07,S050,じゃがいも,23,101,2323
2026-04-21,S050,玉葱,22,103,2266
2026-04-25,S050,玉葱,34,91,3094
2026-04-01,S050,ピーマン,4,125,500
2026-04-02,S050,ナス,24,126,3024
2026-04-06,S050,キャベツ,34,160,5440
2026-04-01,S050,きゅうり,25,89,2225
2026-04-01,S050,ピーマン,37,113,4181
2026-04-28,S050,玉葱,12,87,1044
2026-04-21,S050,ピーマン,32,101,3232
2026-04-18,S050,じゃがいも,23,66,1518
2026-04-28,S050,ナス,10,158,1580
2026-04-12,S050,ピーマン,12,118,1416
2026-04-23,S050,にんじん,33,109,3597
2026-04-27,S050,白菜,2,169,338
2026-04-02,S050,大根,8,129,1032
2026-04-10,S050,玉葱,23,118,2714
2026-04-06,S050,ピーマン,34,100,3400
2026-04-04,S050,白菜,13,168,2184
2026-04-05,S050,ピーマン,22,119,2618
2026-04-22,S050,大根,25,160,4000
2026-04-15,S050,玉葱,43,110,4730
2026-04-03,S050,きゅうり,16,93,1488
2026-04-05,S050,じゃがいも,32,72,2304
2026-04-26,S050,レタス,3,202,606
2026-04-02,S050,白菜,43,175,7525
2026-04-25,S050,ピーマン,7,123,861
2026-04-03,S050,ナス,42,140,5880
2026-04-17,S050,ピーマン,37,134,4958
2026-04-18,S050,大根,26,158,4108
2026-04-18,S050,ナス,13,138,1794
2026-04-11,S050,にんじん,29,148,4292
2026-04-07,S050,トマト,41,257,10537
2026-04-13,S050,レタス,25,185,4625
2026-04-16,S050,キャベツ,32,166,5312
2026-04-11,S050,大根,31,149,4619
2026-04-13,S050,トマト,32,280,8960
2026-04-25,S050,トマト,50,273,13650
2026-04-23,S050,キャベツ,34,162,5508
2026-04-07,S050,玉葱,20,112,2240
2026-04-24,S050,ピーマン,35,101,3535
2026-04-21,S050,きゅうり,48,73,3504
2026-04-18,S050,キャベツ,4,179,716
2026-04-13,S050,じゃがいも,23,94,2162
2026-04-02,S050,ナス,28,167,4676
2026-04-17,S050,大根,12,142,1704
2026-04-12,S050,ナス,45,122,5490
2026-04-07,S050,玉葱,30,86,2580
2026-04-08,S050,ズッキーニ,21,204,4284
2026-04-23,S050,じゃがいも,32,73,2336
2026-04-19,S050,ナス,40,120,4800
2026-04-02,S050,レタス,14,224,3136
2026-04-04,S050,トマト,1,245,245
2026-04-22,S050,きゅうり,12,94,1128
2026-04-27,S050,じゃがいも,24,85,2040
2026-04-02,S050,にんじん,10,138,1380
2026-04-08,S050,ピーマン,43,106,4558
2026-04-14,S050,ナス,37,165,6105
2026-04-28,S050,ナス,20,133,2660
2026-04-21,S050,ズッキーニ,18,226,4068
2026-04-23,S050,キャベツ,27,186,5022
2026-04-13,S050,トマト,13,279,3627
2026-04-16,S050,トマト,39,230,8970
2026-04-21,S050,ズッキーニ,26,202,5252
2026-04-23,S050,白菜,9,172,1548
2026-04-23,S050,じゃがいも,5,100,500
2026-04-04,S050,玉葱,11,125,1375
2026-04-16,S050,玉葱,12,109,1308
2026-04-11,S050,にんじん,48,116,5568
2026-04-22,S050,ズッキーニ,45,225,10125
2026-04-10,S050,大根,19,128,2432
2026-04-28,S050,ピーマン,17,96,1632
2026-04-25,S050,玉葱,26,87,2262
2026-04-03,S050,大根,32,122,3904
2026-04-05,S050,大根,3,140,420
2026-04-16,S050,玉葱,8,89,712
2026-04-02,S050,レタス,12,185,2220
2026-04-25,S050,ズッキーニ,5,215,1075
2026-04-14,S050,ピーマン,24,118,2832
2026-04-24,S050,にんじん,29,138,4002
2026-04-25,S050,キャベツ,43,192,8256
2026-04-25,S050,じゃがいも,50,73,3650
2026-04-24,S050,きゅうり,3,106,318
2026-04-01,S050,にんじん,22,116,2552
2026-04-06,S050,きゅうり,30,82,2460
2026-04-21,S050,キャベツ,26,184,4784
2026-04-05,S050,トマト,33,234,7722
