日付,店舗,商品,数量,単価,売上
2026-04-22,S072,キャベツ,5,199,995
2026-04-28,S072,ナス,32,126,4032
2026-04-05,S072,ズッキーニ,43,205,8815
2026-04-05,S072,トマト,5,242,1210
2026-04-19,S072,じゃがいも,49,105,5145
2026-04-14,S072,ピーマン,26,119,3094
2026-04-18,S072,ピーマン,42,119,4998
2026-04-13,S072,キャベツ,37,193,7141
2026-04-16,S072,じゃがいも,5,70,350
2026-04-14,S072,白菜,31,144,4464
2026-04-03,S072,ピーマン,50,101,5050
2026-04-05,S072,白菜,42,154,6468
2026-04-22,S072,キャベツ,30,181,5430
2026-04-23,S072,ピーマン,34,124,4216
2026-04-20,S072,白菜,42,164,6888
2026-04-14,S072,きゅうり,16,110,1760
2026-04-07,S072,ナス,44,156,6864
2026-04-23,S072,ズッキーニ,20,212,4240
2026-04-04,S072,ピーマン,6,130,780
2026-04-25,S072,レタス,22,199,4378
2026-04-07,S072,キャベツ,33,203,6699
2026-04-24,S072,ピーマン,41,111,4551
2026-04-06,S072,じゃがいも,8,69,552
2026-04-02,S072,にんじん,8,137,1096
2026-04-03,S072,きゅうり,2,119,238
2026-04-12,S072,白菜,25,147,3675
2026-04-10,S072,ピーマン,41,119,4879
2026-04-26,S072,トマト,31,230,7130
2026-04-23,S072,キャベツ,1,168,168
2026-04-14,S072,大根,30,135,4050
2026-04-10,S072,トマト,35,272,9520
2026-04-25,S072,レタス,32,205,6560
2026-04-10,S072,ピーマン,29,127,3683
2026-04-15,S072,トマト,6,256,1536
2026-04-27,S072,じゃがいも,25,82,2050
2026-04-14,S072,ズッキーニ,3,216,648
2026-04-28,S072,きゅうり,3,71,213
2026-04-14,S072,じゃがいも,23,80,1840
2026-04-23,S072,じゃがいも,31,72,2232
2026-04-02,S072,ピーマン,48,114,5472
2026-04-09,S072,ピーマン,28,129,3612
2026-04-06,S072,白菜,29,135,3915
2026-04-04,S072,ナス,37,161,5957
2026-04-12,S072,にんじん,37,144,5328
2026-04-13,S072,じゃがいも,21,73,1533
2026-04-02,S072,ズッキーニ,24,237,5688
2026-04-15,S072,ズッキーニ,1,211,211
2026-04-12,S072,きゅうり,8,80,640
2026-04-17,S072,にんじん,30,126,3780
2026-04-22,S072,じゃがいも,28,79,2212
2026-04-08,S072,玉葱,21,114,2394
2026-04-10,S072,大根,40,145,5800
2026-04-27,S072,ピーマン,49,111,5439
2026-04-20,S072,レタス,23,198,4554
2026-04-14,S072,ナス,28,135,3780
2026-04-10,S072,きゅうり,49,86,4214
2026-04-28,S072,トマト,48,244,11712
2026-04-10,S072,ズッキーニ,17,250,4250
2026-04-03,S072,トマト,40,237,9480
2026-04-13,S072,ピーマン,39,127,4953
2026-04-08,S072,ピーマン,16,135,2160
2026-04-28,S072,トマト,18,267,4806
2026-04-15,S072,トマト,15,266,3990
2026-04-09,S072,レタス,17,181,3077
2026-04-17,S072,ナス,43,164,7052
2026-04-18,S072,にんじん,10,114,1140
2026-04-02,S072,ピーマン,22,122,2684
2026-04-14,S072,にんじん,39,146,5694
2026-04-16,S072,ズッキーニ,14,236,3304
2026-04-22,S072,大根,42,159,6678
2026-04-17,S072,ピーマン,18,96,1728
2026-04-08,S072,にんじん,7,100,700
2026-04-25,S072,ピーマン,29,98,2842
2026-04-02,S072,ズッキーニ,12,207,2484
2026-04-28,S072,白菜,49,132,6468
2026-04-16,S072,きゅうり,20,103,2060
2026-04-12,S072,じゃがいも,19,100,1900
2026-04-23,S072,レタス,24,201,4824
2026-04-16,S072,ピーマン,9,139,1251
2026-04-05,S072,キャベツ,16,160,2560
2026-04-02,S072,トマト,18,266,4788
2026-04-14,S072,トマト,25,234,5850
2026-04-05,S072,ズッキーニ,40,214,8560
2026-04-19,S072,キャベツ,2,169,338
2026-04-24,S072,きゅうり,7,78,546
2026-04-25,S072,玉葱,14,121,1694
2026-04-28,S072,白菜,22,155,3410
2026-04-28,S072,きゅうり,34,115,3910
2026-04-20,S072,レタス,13,201,2613
2026-04-19,S072,きゅうり,41,113,4633
2026-04-27,S072,白菜,1,165,165
2026-04-14,S072,玉葱,37,114,4218
2026-04-07,S072,玉葱,17,120,2040
2026-04-12,S072,大根,20,122,2440
2026-04-09,S072,ズッキーニ,21,225,4725
2026-04-13,S072,じゃがいも,6,64,384
2026-04-08,S072,大根,36,133,4788
2026-04-02,S072,じゃがいも,19,71,1349
2026-04-07,S072,レタス,11,222,2442
2026-04-24,S072,にんじん,3,115,345
