日付,店舗,商品,数量,単価,売上
2026-04-27,S061,キャベツ,33,183,6039
2026-04-19,S061,ピーマン,46,94,4324
2026-04-26,S061,トマト,19,266,5054
2026-04-06,S061,キャベツ,46,188,8648
2026-04-09,S061,ピーマン,11,115,1265
2026-04-25,S061,ピーマン,46,126,5796
2026-04-20,S061,ナス,27,169,4563
2026-04-20,S061,ピーマン,25,139,3475
2026-04-22,S061,トマト,36,271,9756
2026-04-20,S061,ピーマン,48,136,6528
2026-04-22,S061,ナス,49,149,7301
2026-04-03,S061,大根,19,119,2261
2026-04-18,S061,きゅうり,38,94,3572
2026-04-21,S061,ピーマン,16,99,1584
2026-04-11,S061,ピーマン,7,108,756
2026-04-01,S061,大根,20,146,2920
2026-04-20,S061,じゃがいも,12,72,864
2026-04-04,S061,にんじん,50,114,5700
2026-04-10,S061,にんじん,50,127,6350
2026-04-13,S061,ピーマン,36,93,3348
2026-04-14,S061,ピーマン,45,91,4095
2026-04-18,S061,白菜,10,155,1550
2026-04-21,S061,玉葱,30,123,3690
2026-04-14,S061,キャベツ,42,188,7896
2026-04-06,S061,ズッキーニ,14,219,3066
2026-04-18,S061,ズッキーニ,15,233,3495
2026-04-20,S061,じゃがいも,21,102,2142
2026-04-22,S061,ピーマン,24,131,3144
2026-04-08,S061,大根,9,152,1368
2026-04-18,S061,キャベツ,19,160,3040
2026-04-12,S061,レタス,43,187,8041
2026-04-05,S061,ズッキーニ,37,239,8843
2026-04-14,S061,きゅうり,2,105,210
2026-04-26,S061,にんじん,26,137,3562
2026-04-25,S061,きゅうり,35,113,3955
2026-04-05,S061,レタス,43,197,8471
2026-04-03,S061,大根,25,146,3650
2026-04-13,S061,きゅうり,27,110,2970
2026-04-03,S061,じゃがいも,1,95,95
2026-04-16,S061,レタス,7,223,1561
2026-04-27,S061,ナス,10,169,1690
2026-04-07,S061,大根,21,146,3066
2026-04-11,S061,玉葱,17,87,1479
2026-04-25,S061,トマト,26,264,6864
2026-04-05,S061,じゃがいも,38,110,4180
2026-04-25,S061,トマト,33,247,8151
2026-04-21,S061,キャベツ,2,170,340
2026-04-16,S061,じゃがいも,1,60,60
2026-04-22,S061,大根,28,148,4144
2026-04-13,S061,レタス,5,183,915
2026-04-04,S061,レタス,33,192,6336
2026-04-03,S061,玉葱,43,87,3741
2026-04-27,S061,ピーマン,22,91,2002
2026-04-02,S061,玉葱,25,108,2700
2026-04-02,S061,ピーマン,42,107,4494
2026-04-03,S061,トマト,41,268,10988
2026-04-03,S061,ズッキーニ,21,203,4263
2026-04-15,S061,レタス,50,191,9550
2026-04-28,S061,ナス,34,132,4488
2026-04-28,S061,ピーマン,29,131,3799
2026-04-14,S061,ナス,10,123,1230
2026-04-24,S061,きゅうり,15,110,1650
2026-04-09,S061,トマト,2,261,522
2026-04-15,S061,白菜,39,148,5772
2026-04-13,S061,にんじん,4,145,580
2026-04-15,S061,にんじん,47,125,5875
2026-04-25,S061,レタス,43,188,8084
2026-04-20,S061,にんじん,23,101,2323
2026-04-18,S061,玉葱,48,106,5088
2026-04-24,S061,ナス,31,144,4464
2026-04-02,S061,にんじん,37,144,5328
2026-04-20,S061,玉葱,50,124,6200
2026-04-09,S061,キャベツ,26,193,5018
2026-04-22,S061,大根,17,114,1938
2026-04-07,S061,じゃがいも,13,89,1157
2026-04-08,S061,玉葱,9,95,855
2026-04-12,S061,ズッキーニ,11,212,2332
2026-04-12,S061,レタス,7,209,1463
2026-04-18,S061,玉葱,30,75,2250
2026-04-07,S061,にんじん,44,106,4664
2026-04-03,S061,ピーマン,11,90,990
2026-04-13,S061,玉葱,15,123,1845
2026-04-14,S061,じゃがいも,33,102,3366
2026-04-11,S061,にんじん,30,131,3930
2026-04-18,S061,ピーマン,23,114,2622
2026-04-04,S061,じゃがいも,14,88,1232
2026-04-03,S061,ナス,35,138,4830
2026-04-10,S061,トマト,38,233,8854
2026-04-24,S061,にんじん,38,120,4560
2026-04-02,S061,にんじん,26,118,3068
2026-04-17,S061,キャベツ,7,187,1309
2026-04-09,S061,トマト,4,245,980
2026-04-15,S061,じゃがいも,44,76,3344
2026-04-27,S061,玉葱,26,105,2730
2026-04-18,S061,玉葱,10,104,1040
2026-04-24,S061,白菜,43,162,6966
2026-04-06,S061,にんじん,5,100,500
2026-04-27,S061,にんじん,41,105,4305
2026-04-16,S061,ピーマン,35,101,3535
2026-04-04,S061,ナス,13,136,1768
