日付,店舗,商品,数量,単価,売上
2026-04-19,S024,白菜,30,147,4410
2026-04-01,S024,ズッキーニ,28,247,6916
2026-04-28,S024,じゃがいも,16,80,1280
2026-04-14,S024,ピーマン,15,127,1905
2026-04-05,S024,ピーマン,1,116,116
2026-04-02,S024,キャベツ,31,206,6386
2026-04-25,S024,大根,3,137,411
2026-04-17,S024,レタス,31,224,6944
2026-04-27,S024,玉葱,29,106,3074
2026-04-08,S024,玉葱,36,123,4428
2026-04-01,S024,ズッキーニ,47,226,10622
2026-04-07,S024,にんじん,23,118,2714
2026-04-08,S024,ナス,6,121,726
2026-04-16,S024,ナス,20,130,2600
2026-04-23,S024,白菜,37,177,6549
2026-04-19,S024,キャベツ,30,189,5670
2026-04-25,S024,にんじん,46,125,5750
2026-04-06,S024,きゅうり,41,99,4059
2026-04-23,S024,ナス,1,160,160
2026-04-03,S024,レタス,45,201,9045
2026-04-17,S024,キャベツ,19,187,3553
2026-04-25,S024,トマト,45,269,12105
2026-04-18,S024,ピーマン,14,140,1960
2026-04-22,S024,玉葱,40,96,3840
2026-04-24,S024,キャベツ,33,203,6699
2026-04-12,S024,キャベツ,8,184,1472
2026-04-12,S024,白菜,40,132,5280
2026-04-12,S024,きゅうり,12,111,1332
2026-04-18,S024,ズッキーニ,5,235,1175
2026-04-23,S024,じゃがいも,9,81,729
2026-04-08,S024,大根,8,151,1208
2026-04-16,S024,ズッキーニ,49,237,11613
2026-04-28,S024,ズッキーニ,14,248,3472
2026-04-24,S024,じゃがいも,21,82,1722
2026-04-09,S024,大根,44,137,6028
2026-04-09,S024,キャベツ,5,183,915
2026-04-12,S024,白菜,32,162,5184
2026-04-17,S024,玉葱,31,120,3720
2026-04-18,S024,ナス,35,138,4830
2026-04-15,S024,ピーマン,24,133,3192
2026-04-23,S024,玉葱,13,104,1352
2026-04-03,S024,玉葱,26,86,2236
2026-04-10,S024,玉葱,7,85,595
2026-04-09,S024,玉葱,45,84,3780
2026-04-16,S024,にんじん,14,133,1862
2026-04-21,S024,キャベツ,19,186,3534
2026-04-22,S024,大根,9,140,1260
2026-04-12,S024,レタス,29,227,6583
2026-04-21,S024,キャベツ,19,172,3268
2026-04-03,S024,キャベツ,15,193,2895
2026-04-21,S024,きゅうり,27,107,2889
2026-04-11,S024,ナス,42,170,7140
2026-04-11,S024,白菜,38,172,6536
2026-04-23,S024,大根,36,138,4968
2026-04-15,S024,トマト,37,238,8806
2026-04-26,S024,トマト,11,280,3080
2026-04-09,S024,じゃがいも,31,83,2573
2026-04-10,S024,キャベツ,10,182,1820
2026-04-10,S024,白菜,11,169,1859
2026-04-06,S024,ズッキーニ,35,218,7630
2026-04-06,S024,にんじん,46,144,6624
2026-04-22,S024,にんじん,11,115,1265
2026-04-04,S024,キャベツ,21,196,4116
2026-04-05,S024,白菜,17,153,2601
2026-04-06,S024,じゃがいも,36,105,3780
2026-04-02,S024,ナス,21,142,2982
2026-04-05,S024,きゅうり,29,104,3016
2026-04-06,S024,大根,20,117,2340
2026-04-01,S024,レタス,32,229,7328
2026-04-05,S024,白菜,21,139,2919
2026-04-01,S024,ズッキーニ,35,232,8120
2026-04-11,S024,ナス,46,138,6348
2026-04-16,S024,トマト,49,266,13034
2026-04-22,S024,にんじん,37,146,5402
2026-04-15,S024,きゅうり,45,77,3465
2026-04-24,S024,白菜,3,138,414
2026-04-22,S024,大根,8,129,1032
2026-04-01,S024,レタス,40,194,7760
2026-04-15,S024,きゅうり,6,90,540
2026-04-02,S024,ピーマン,42,102,4284
2026-04-19,S024,大根,15,160,2400
2026-04-25,S024,トマト,13,231,3003
2026-04-03,S024,大根,29,153,4437
2026-04-22,S024,玉葱,33,100,3300
2026-04-07,S024,白菜,21,168,3528
2026-04-20,S024,大根,4,152,608
2026-04-12,S024,レタス,10,225,2250
2026-04-28,S024,レタス,24,204,4896
2026-04-12,S024,キャベツ,19,182,3458
2026-04-12,S024,トマト,29,265,7685
2026-04-03,S024,じゃがいも,47,88,4136
2026-04-24,S024,レタス,29,198,5742
2026-04-06,S024,ズッキーニ,28,246,6888
2026-04-14,S024,にんじん,38,138,5244
2026-04-03,S024,にんじん,14,119,1666
2026-04-16,S024,大根,22,114,2508
2026-04-19,S024,レタス,6,180,1080
2026-04-14,S024,ナス,18,146,2628
2026-04-06,S024,大根,30,155,4650
2026-04-19,S024,にんじん,13,111,1443
