日付,店舗,商品,数量,単価,売上
2026-04-20,S068,玉葱,24,76,1824
2026-04-12,S068,ピーマン,28,101,2828
2026-04-12,S068,白菜,5,166,830
2026-04-15,S068,レタス,2,224,448
2026-04-20,S068,じゃがいも,9,61,549
2026-04-03,S068,にんじん,28,144,4032
2026-04-25,S068,きゅうり,30,110,3300
2026-04-17,S068,ピーマン,36,101,3636
2026-04-13,S068,キャベツ,20,165,3300
2026-04-18,S068,キャベツ,49,196,9604
2026-04-12,S068,にんじん,5,150,750
2026-04-15,S068,きゅうり,22,102,2244
2026-04-11,S068,玉葱,30,106,3180
2026-04-15,S068,トマト,46,235,10810
2026-04-22,S068,ズッキーニ,9,231,2079
2026-04-10,S068,レタス,39,191,7449
2026-04-26,S068,玉葱,7,109,763
2026-04-22,S068,ナス,36,129,4644
2026-04-09,S068,玉葱,39,120,4680
2026-04-19,S068,レタス,9,207,1863
2026-04-09,S068,にんじん,11,109,1199
2026-04-20,S068,白菜,22,162,3564
2026-04-19,S068,玉葱,29,78,2262
2026-04-26,S068,ズッキーニ,17,246,4182
2026-04-24,S068,きゅうり,18,78,1404
2026-04-04,S068,大根,23,153,3519
2026-04-10,S068,きゅうり,32,72,2304
2026-04-11,S068,レタス,50,212,10600
2026-04-05,S068,キャベツ,37,169,6253
2026-04-05,S068,きゅうり,32,70,2240
2026-04-23,S068,ピーマン,2,136,272
2026-04-02,S068,玉葱,41,100,4100
2026-04-08,S068,ズッキーニ,22,226,4972
2026-04-09,S068,キャベツ,30,170,5100
2026-04-07,S068,にんじん,18,130,2340
2026-04-06,S068,大根,11,145,1595
2026-04-20,S068,きゅうり,47,120,5640
2026-04-09,S068,キャベツ,4,165,660
2026-04-16,S068,大根,42,143,6006
2026-04-06,S068,にんじん,45,116,5220
2026-04-23,S068,白菜,16,135,2160
2026-04-05,S068,レタス,5,204,1020
2026-04-18,S068,きゅうり,1,100,100
2026-04-03,S068,キャベツ,23,195,4485
2026-04-21,S068,ズッキーニ,49,203,9947
2026-04-03,S068,玉葱,37,98,3626
2026-04-01,S068,ピーマン,12,119,1428
2026-04-26,S068,玉葱,43,80,3440
2026-04-11,S068,にんじん,28,105,2940
2026-04-24,S068,キャベツ,48,183,8784
2026-04-08,S068,白菜,4,166,664
2026-04-05,S068,じゃがいも,3,62,186
2026-04-15,S068,玉葱,28,112,3136
2026-04-11,S068,ナス,1,120,120
2026-04-16,S068,トマト,45,271,12195
2026-04-03,S068,大根,37,160,5920
2026-04-10,S068,大根,46,130,5980
2026-04-23,S068,トマト,15,271,4065
2026-04-05,S068,ピーマン,34,119,4046
2026-04-14,S068,ピーマン,36,126,4536
2026-04-07,S068,レタス,23,188,4324
2026-04-20,S068,トマト,18,260,4680
2026-04-25,S068,玉葱,27,121,3267
2026-04-03,S068,ピーマン,47,122,5734
2026-04-05,S068,白菜,13,149,1937
2026-04-26,S068,大根,6,123,738
2026-04-25,S068,ズッキーニ,50,204,10200
2026-04-02,S068,トマト,22,232,5104
2026-04-05,S068,きゅうり,50,105,5250
2026-04-22,S068,ピーマン,26,104,2704
2026-04-22,S068,にんじん,5,129,645
2026-04-10,S068,じゃがいも,47,83,3901
2026-04-15,S068,トマト,34,278,9452
2026-04-27,S068,じゃがいも,22,69,1518
2026-04-14,S068,大根,4,135,540
2026-04-28,S068,トマト,35,257,8995
2026-04-02,S068,ズッキーニ,28,228,6384
2026-04-07,S068,ピーマン,36,104,3744
2026-04-23,S068,トマト,20,264,5280
2026-04-17,S068,じゃがいも,36,79,2844
2026-04-06,S068,きゅうり,15,94,1410
2026-04-26,S068,ナス,20,145,2900
2026-04-05,S068,大根,4,131,524
2026-04-11,S068,キャベツ,29,188,5452
2026-04-09,S068,ズッキーニ,4,225,900
2026-04-12,S068,白菜,40,151,6040
2026-04-12,S068,玉葱,24,100,2400
2026-04-06,S068,じゃがいも,37,71,2627
2026-04-24,S068,キャベツ,39,162,6318
2026-04-18,S068,きゅうり,50,90,4500
2026-04-04,S068,キャベツ,32,200,6400
2026-04-23,S068,トマト,47,231,10857
2026-04-22,S068,ピーマン,7,104,728
2026-04-04,S068,玉葱,7,104,728
2026-04-25,S068,大根,25,116,2900
2026-04-20,S068,ナス,2,129,258
2026-04-11,S068,トマト,46,258,11868
2026-04-22,S068,レタス,4,223,892
2026-04-23,S068,にんじん,11,140,1540
2026-04-01,S068,レタス,46,219,10074
