日付,店舗,商品,数量,単価,売上
2026-04-28,S006,玉葱,40,113,4520
2026-04-17,S006,レタス,30,217,6510
2026-04-18,S006,ズッキーニ,3,228,684
2026-04-26,S006,ピーマン,42,102,4284
2026-04-11,S006,ピーマン,31,122,3782
2026-04-05,S006,キャベツ,29,166,4814
2026-04-26,S006,きゅうり,46,75,3450
2026-04-17,S006,ナス,12,122,1464
2026-04-08,S006,ズッキーニ,29,228,6612
2026-04-17,S006,大根,40,120,4800
2026-04-12,S006,きゅうり,19,94,1786
2026-04-14,S006,きゅうり,44,108,4752
2026-04-02,S006,ナス,42,141,5922
2026-04-03,S006,きゅうり,7,105,735
2026-04-22,S006,レタス,19,196,3724
2026-04-24,S006,ナス,39,129,5031
2026-04-11,S006,玉葱,38,117,4446
2026-04-05,S006,きゅうり,20,111,2220
2026-04-23,S006,ナス,26,128,3328
2026-04-20,S006,ズッキーニ,6,219,1314
2026-04-18,S006,レタス,42,230,9660
2026-04-11,S006,にんじん,43,144,6192
2026-04-27,S006,ズッキーニ,44,233,10252
2026-04-03,S006,ナス,43,147,6321
2026-04-17,S006,きゅうり,2,93,186
2026-04-10,S006,にんじん,14,121,1694
2026-04-25,S006,白菜,13,144,1872
2026-04-05,S006,にんじん,5,118,590
2026-04-28,S006,玉葱,33,124,4092
2026-04-18,S006,ズッキーニ,34,202,6868
2026-04-22,S006,きゅうり,50,109,5450
2026-04-05,S006,ピーマン,25,99,2475
2026-04-06,S006,にんじん,45,149,6705
2026-04-20,S006,にんじん,47,128,6016
2026-04-02,S006,レタス,24,223,5352
2026-04-24,S006,じゃがいも,29,99,2871
2026-04-10,S006,ズッキーニ,29,214,6206
2026-04-18,S006,じゃがいも,20,110,2200
2026-04-16,S006,じゃがいも,24,103,2472
2026-04-19,S006,白菜,30,179,5370
2026-04-10,S006,レタス,33,213,7029
2026-04-14,S006,にんじん,13,138,1794
2026-04-05,S006,トマト,4,271,1084
2026-04-16,S006,きゅうり,36,76,2736
2026-04-23,S006,大根,8,128,1024
2026-04-03,S006,にんじん,18,128,2304
2026-04-17,S006,にんじん,28,105,2940
2026-04-08,S006,白菜,23,131,3013
2026-04-14,S006,キャベツ,26,192,4992
2026-04-12,S006,じゃがいも,25,65,1625
2026-04-12,S006,じゃがいも,2,80,160
2026-04-04,S006,ズッキーニ,42,221,9282
2026-04-26,S006,にんじん,9,102,918
2026-04-10,S006,白菜,45,138,6210
2026-04-25,S006,ズッキーニ,31,228,7068
2026-04-20,S006,キャベツ,6,161,966
2026-04-09,S006,じゃがいも,10,95,950
2026-04-24,S006,ピーマン,34,117,3978
2026-04-04,S006,トマト,16,249,3984
2026-04-04,S006,キャベツ,16,186,2976
2026-04-21,S006,ピーマン,30,94,2820
2026-04-04,S006,白菜,39,164,6396
2026-04-01,S006,ナス,33,156,5148
2026-04-08,S006,ズッキーニ,10,218,2180
2026-04-14,S006,キャベツ,40,182,7280
2026-04-08,S006,ピーマン,27,101,2727
2026-04-22,S006,ナス,6,153,918
2026-04-12,S006,玉葱,34,109,3706
2026-04-17,S006,大根,36,111,3996
2026-04-13,S006,白菜,3,170,510
2026-04-13,S006,きゅうり,17,117,1989
2026-04-01,S006,きゅうり,5,92,460
2026-04-08,S006,ズッキーニ,43,240,10320
2026-04-04,S006,ピーマン,48,138,6624
2026-04-11,S006,にんじん,3,122,366
2026-04-18,S006,きゅうり,42,81,3402
2026-04-27,S006,ナス,30,164,4920
2026-04-16,S006,ナス,12,128,1536
2026-04-03,S006,ズッキーニ,50,229,11450
2026-04-02,S006,トマト,13,232,3016
2026-04-26,S006,じゃがいも,3,80,240
2026-04-10,S006,大根,26,144,3744
2026-04-16,S006,トマト,3,278,834
2026-04-21,S006,じゃがいも,19,82,1558
2026-04-28,S006,キャベツ,42,181,7602
2026-04-09,S006,玉葱,24,102,2448
2026-04-13,S006,ズッキーニ,29,224,6496
2026-04-11,S006,にんじん,32,144,4608
2026-04-16,S006,きゅうり,34,87,2958
2026-04-26,S006,玉葱,47,102,4794
2026-04-03,S006,レタス,39,191,7449
2026-04-18,S006,トマト,21,236,4956
2026-04-03,S006,きゅうり,43,88,3784
2026-04-10,S006,白菜,39,175,6825
2026-04-14,S006,にんじん,45,128,5760
2026-04-12,S006,白菜,3,176,528
2026-04-28,S006,きゅうり,40,97,3880
2026-04-09,S006,ナス,4,124,496
2026-04-22,S006,ナス,26,143,3718
2026-04-17,S006,ズッキーニ,44,210,9240
