日付,店舗,商品,数量,単価,売上
2026-04-11,S014,ナス,9,166,1494
2026-04-01,S014,ナス,32,138,4416
2026-04-09,S014,レタス,26,204,5304
2026-04-24,S014,キャベツ,38,205,7790
2026-04-19,S014,じゃがいも,22,106,2332
2026-04-23,S014,じゃがいも,44,94,4136
2026-04-21,S014,白菜,43,152,6536
2026-04-17,S014,トマト,11,272,2992
2026-04-18,S014,にんじん,19,106,2014
2026-04-16,S014,にんじん,48,116,5568
2026-04-24,S014,大根,49,121,5929
2026-04-22,S014,きゅうり,42,75,3150
2026-04-08,S014,きゅうり,15,117,1755
2026-04-28,S014,トマト,27,280,7560
2026-04-11,S014,きゅうり,17,107,1819
2026-04-10,S014,白菜,8,160,1280
2026-04-02,S014,ナス,38,157,5966
2026-04-20,S014,玉葱,31,87,2697
2026-04-17,S014,玉葱,44,99,4356
2026-04-17,S014,トマト,27,233,6291
2026-04-28,S014,にんじん,9,112,1008
2026-04-11,S014,レタス,37,209,7733
2026-04-05,S014,きゅうり,46,81,3726
2026-04-25,S014,玉葱,32,96,3072
2026-04-21,S014,にんじん,21,140,2940
2026-04-02,S014,キャベツ,29,177,5133
2026-04-07,S014,にんじん,37,148,5476
2026-04-06,S014,白菜,49,179,8771
2026-04-03,S014,にんじん,40,127,5080
2026-04-21,S014,レタス,26,207,5382
2026-04-16,S014,レタス,1,182,182
2026-04-18,S014,じゃがいも,47,83,3901
2026-04-01,S014,きゅうり,49,103,5047
2026-04-07,S014,キャベツ,44,160,7040
2026-04-21,S014,ズッキーニ,16,214,3424
2026-04-23,S014,きゅうり,20,78,1560
2026-04-04,S014,レタス,33,217,7161
2026-04-10,S014,にんじん,5,102,510
2026-04-10,S014,トマト,30,276,8280
2026-04-17,S014,ピーマン,34,111,3774
2026-04-14,S014,ナス,9,141,1269
2026-04-16,S014,きゅうり,49,82,4018
2026-04-06,S014,レタス,2,194,388
2026-04-08,S014,ズッキーニ,9,213,1917
2026-04-24,S014,キャベツ,38,192,7296
2026-04-06,S014,玉葱,24,120,2880
2026-04-21,S014,キャベツ,25,200,5000
2026-04-09,S014,大根,40,113,4520
2026-04-20,S014,キャベツ,43,166,7138
2026-04-21,S014,キャベツ,4,204,816
2026-04-04,S014,レタス,29,204,5916
2026-04-04,S014,大根,17,140,2380
2026-04-23,S014,にんじん,14,144,2016
2026-04-22,S014,ナス,1,139,139
2026-04-14,S014,ナス,7,162,1134
2026-04-17,S014,トマト,40,268,10720
2026-04-23,S014,にんじん,27,106,2862
2026-04-17,S014,ズッキーニ,40,207,8280
2026-04-10,S014,玉葱,7,106,742
2026-04-07,S014,ピーマン,13,139,1807
2026-04-09,S014,大根,13,132,1716
2026-04-23,S014,レタス,19,190,3610
2026-04-02,S014,大根,32,123,3936
2026-04-23,S014,白菜,22,145,3190
2026-04-01,S014,キャベツ,43,165,7095
2026-04-04,S014,ピーマン,43,121,5203
2026-04-05,S014,玉葱,50,107,5350
2026-04-03,S014,ズッキーニ,47,206,9682
2026-04-09,S014,ナス,15,149,2235
2026-04-10,S014,トマト,30,233,6990
2026-04-04,S014,にんじん,3,118,354
2026-04-12,S014,ナス,21,147,3087
2026-04-24,S014,玉葱,7,123,861
2026-04-02,S014,キャベツ,9,202,1818
2026-04-21,S014,にんじん,22,122,2684
2026-04-15,S014,ピーマン,18,136,2448
2026-04-03,S014,きゅうり,22,81,1782
2026-04-04,S014,レタス,26,209,5434
2026-04-09,S014,レタス,45,210,9450
2026-04-26,S014,レタス,42,190,7980
2026-04-04,S014,にんじん,45,146,6570
2026-04-02,S014,にんじん,7,126,882
2026-04-19,S014,白菜,37,173,6401
2026-04-15,S014,にんじん,40,124,4960
2026-04-25,S014,きゅうり,40,71,2840
2026-04-28,S014,ナス,47,128,6016
2026-04-16,S014,白菜,8,156,1248
2026-04-15,S014,キャベツ,5,176,880
2026-04-21,S014,きゅうり,1,115,115
2026-04-28,S014,ナス,34,169,5746
2026-04-24,S014,ピーマン,47,126,5922
2026-04-08,S014,ナス,22,153,3366
2026-04-17,S014,ズッキーニ,45,239,10755
2026-04-04,S014,レタス,43,226,9718
2026-04-08,S014,白菜,23,172,3956
2026-04-22,S014,ナス,25,129,3225
2026-04-27,S014,大根,40,113,4520
2026-04-01,S014,ナス,11,152,1672
2026-04-28,S014,白菜,32,140,4480
2026-04-03,S014,白菜,21,145,3045
