日付,店舗,商品,数量,単価,売上
2026-04-26,S064,ナス,30,153,4590
2026-04-17,S064,大根,37,138,5106
2026-04-12,S064,ナス,14,164,2296
2026-04-24,S064,ズッキーニ,46,223,10258
2026-04-22,S064,大根,23,121,2783
2026-04-08,S064,ナス,35,145,5075
2026-04-02,S064,キャベツ,13,161,2093
2026-04-09,S064,トマト,16,254,4064
2026-04-21,S064,玉葱,37,125,4625
2026-04-19,S064,きゅうり,8,99,792
2026-04-03,S064,きゅうり,11,83,913
2026-04-28,S064,ズッキーニ,37,205,7585
2026-04-01,S064,にんじん,42,136,5712
2026-04-06,S064,ズッキーニ,38,247,9386
2026-04-12,S064,ナス,2,125,250
2026-04-10,S064,じゃがいも,31,77,2387
2026-04-21,S064,ズッキーニ,33,212,6996
2026-04-02,S064,ピーマン,13,90,1170
2026-04-19,S064,レタス,31,185,5735
2026-04-07,S064,ナス,38,151,5738
2026-04-03,S064,ピーマン,8,99,792
2026-04-13,S064,キャベツ,41,169,6929
2026-04-24,S064,にんじん,8,113,904
2026-04-06,S064,玉葱,44,119,5236
2026-04-15,S064,レタス,30,228,6840
2026-04-22,S064,にんじん,4,107,428
2026-04-20,S064,ズッキーニ,44,205,9020
2026-04-04,S064,玉葱,25,100,2500
2026-04-04,S064,にんじん,12,102,1224
2026-04-04,S064,ピーマン,47,92,4324
2026-04-15,S064,にんじん,47,121,5687
2026-04-22,S064,ズッキーニ,34,248,8432
2026-04-15,S064,じゃがいも,13,99,1287
2026-04-24,S064,ズッキーニ,14,202,2828
2026-04-10,S064,ピーマン,13,117,1521
2026-04-13,S064,きゅうり,14,104,1456
2026-04-01,S064,ナス,12,149,1788
2026-04-21,S064,ナス,20,169,3380
2026-04-17,S064,玉葱,10,123,1230
2026-04-26,S064,トマト,12,236,2832
2026-04-03,S064,トマト,2,280,560
2026-04-18,S064,ナス,26,160,4160
2026-04-17,S064,にんじん,22,100,2200
2026-04-19,S064,ナス,21,128,2688
2026-04-05,S064,ピーマン,19,114,2166
2026-04-05,S064,キャベツ,38,172,6536
2026-04-23,S064,きゅうり,23,116,2668
2026-04-13,S064,玉葱,48,122,5856
2026-04-21,S064,キャベツ,14,205,2870
2026-04-22,S064,ピーマン,39,112,4368
2026-04-05,S064,ズッキーニ,38,231,8778
2026-04-27,S064,キャベツ,50,166,8300
2026-04-08,S064,白菜,8,139,1112
2026-04-09,S064,じゃがいも,28,82,2296
2026-04-18,S064,きゅうり,35,93,3255
2026-04-13,S064,トマト,49,238,11662
2026-04-07,S064,キャベツ,17,164,2788
2026-04-24,S064,にんじん,2,109,218
2026-04-16,S064,キャベツ,28,167,4676
2026-04-12,S064,ピーマン,11,120,1320
2026-04-08,S064,大根,32,127,4064
2026-04-02,S064,にんじん,39,139,5421
2026-04-02,S064,白菜,47,176,8272
2026-04-03,S064,レタス,28,217,6076
2026-04-01,S064,レタス,15,188,2820
2026-04-05,S064,トマト,34,271,9214
2026-04-04,S064,きゅうり,21,86,1806
2026-04-28,S064,にんじん,44,140,6160
2026-04-21,S064,キャベツ,15,204,3060
2026-04-23,S064,トマト,3,245,735
2026-04-02,S064,玉葱,2,114,228
2026-04-12,S064,レタス,32,216,6912
2026-04-25,S064,ナス,29,143,4147
2026-04-14,S064,トマト,40,234,9360
2026-04-12,S064,白菜,38,173,6574
2026-04-25,S064,きゅうり,24,88,2112
2026-04-14,S064,にんじん,16,116,1856
2026-04-16,S064,玉葱,9,91,819
2026-04-15,S064,レタス,1,187,187
2026-04-02,S064,大根,4,159,636
2026-04-04,S064,大根,8,112,896
2026-04-07,S064,キャベツ,48,210,10080
2026-04-14,S064,大根,15,116,1740
2026-04-15,S064,レタス,18,228,4104
2026-04-03,S064,白菜,11,157,1727
2026-04-17,S064,キャベツ,35,160,5600
2026-04-17,S064,玉葱,47,117,5499
2026-04-12,S064,白菜,7,139,973
2026-04-19,S064,キャベツ,47,166,7802
2026-04-11,S064,ズッキーニ,4,229,916
2026-04-03,S064,じゃがいも,33,62,2046
2026-04-14,S064,白菜,7,145,1015
2026-04-02,S064,白菜,46,144,6624
2026-04-11,S064,玉葱,4,93,372
2026-04-12,S064,大根,18,141,2538
2026-04-10,S064,じゃがいも,26,71,1846
2026-04-04,S064,ズッキーニ,13,201,2613
2026-04-01,S064,ピーマン,28,101,2828
2026-04-12,S064,大根,34,153,5202
2026-04-12,S064,白菜,28,175,4900
